start_time,longShortRatio,time
1722031200000,1.18,1722031200
1722034800000,1.08,1722034800
1722038400000,0.73,1722038400
1722042000000,0.54,1722042000
1722045600000,1.79,1722045600
1722049200000,0.83,1722049200
1722052800000,1.23,1722052800
1722056400000,0.99,1722056400
1722060000000,1.45,1722060000
1722063600000,1.14,1722063600
1722067200000,0.92,1722067200
1722070800000,1.23,1722070800
1722074400000,0.87,1722074400
1722078000000,1.0,1722078000
1722081600000,1.2,1722081600
1722085200000,1.34,1722085200
1722088800000,0.87,1722088800
1722092400000,0.98,1722092400
1722096000000,1.15,1722096000
1722099600000,0.99,1722099600
1722103200000,0.91,1722103200
1722106800000,0.79,1722106800
1722110400000,1.0,1722110400
1722114000000,1.22,1722114000
1722117600000,0.88,1722117600
1722121200000,0.65,1722121200
1722124800000,1.02,1722124800
1722128400000,1.22,1722128400
1722132000000,0.82,1722132000
1722135600000,0.62,1722135600
1722139200000,0.62,1722139200
1722142800000,1.1,1722142800
1722146400000,1.09,1722146400
1722150000000,1.21,1722150000
1722153600000,0.82,1722153600
1722157200000,1.15,1722157200
1722160800000,1.21,1722160800
1722164400000,1.26,1722164400
1722168000000,1.08,1722168000
1722171600000,0.81,1722171600
1722175200000,0.74,1722175200
1722178800000,0.79,1722178800
1722182400000,1.18,1722182400
1722186000000,1.5,1722186000
1722189600000,1.11,1722189600
1722193200000,0.87,1722193200
1722196800000,0.68,1722196800
1722200400000,0.84,1722200400
1722204000000,1.06,1722204000
1722207600000,1.07,1722207600
1722211200000,1.16,1722211200
1722214800000,0.92,1722214800
1722218400000,1.31,1722218400
1722222000000,1.0,1722222000
1722225600000,1.18,1722225600
1722229200000,1.41,1722229200
1722232800000,0.93,1722232800
1722236400000,0.85,1722236400
1722240000000,0.83,1722240000
1722243600000,0.98,1722243600
1722247200000,1.21,1722247200
1722250800000,1.08,1722250800
1722254400000,1.1,1722254400
1722258000000,0.97,1722258000
1722261600000,0.73,1722261600
1722265200000,1.02,1722265200
1722268800000,0.77,1722268800
1722272400000,0.9,1722272400
1722276000000,1.35,1722276000
1722279600000,0.83,1722279600
1722283200000,0.87,1722283200
1722286800000,0.91,1722286800
1722290400000,0.93,1722290400
1722294000000,0.76,1722294000
1722297600000,0.81,1722297600
1722301200000,1.0,1722301200
1722304800000,1.15,1722304800
1722308400000,1.1,1722308400
1722312000000,1.26,1722312000
1722315600000,0.81,1722315600
1722319200000,1.45,1722319200
1722322800000,1.13,1722322800
1722326400000,0.74,1722326400
1722330000000,0.71,1722330000
1722333600000,1.01,1722333600
1722337200000,1.03,1722337200
1722340800000,0.95,1722340800
1722344400000,0.91,1722344400
1722348000000,0.82,1722348000
1722351600000,1.16,1722351600
1722355200000,0.91,1722355200
1722358800000,0.88,1722358800
1722362400000,0.99,1722362400
1722366000000,1.07,1722366000
1722369600000,0.89,1722369600
1722373200000,1.01,1722373200
1722376800000,0.82,1722376800
1722380400000,0.84,1722380400
1722384000000,0.99,1722384000
1722387600000,0.76,1722387600
1722391200000,1.03,1722391200
1722394800000,1.12,1722394800
1722398400000,0.83,1722398400
1722402000000,1.38,1722402000
1722405600000,1.14,1722405600
1722409200000,0.79,1722409200
1722412800000,1.22,1722412800
1722416400000,1.23,1722416400
1722420000000,0.64,1722420000
1722423600000,1.11,1722423600
1722427200000,1.24,1722427200
1722430800000,1.07,1722430800
1722434400000,1.0,1722434400
1722438000000,0.84,1722438000
1722441600000,1.03,1722441600
1722445200000,0.96,1722445200
1722448800000,0.86,1722448800
1722452400000,0.78,1722452400
1722456000000,0.86,1722456000
1722459600000,1.1,1722459600
1722463200000,1.01,1722463200
1722466800000,0.82,1722466800
1722470400000,0.84,1722470400
1722474000000,0.85,1722474000
1722477600000,0.77,1722477600
1722481200000,0.85,1722481200
1722484800000,0.82,1722484800
1722488400000,1.23,1722488400
1722492000000,0.95,1722492000
1722495600000,1.11,1722495600
1722499200000,1.29,1722499200
1722502800000,0.95,1722502800
1722506400000,1.08,1722506400
1722510000000,0.9,1722510000
1722513600000,0.99,1722513600
1722517200000,0.82,1722517200
1722520800000,0.7,1722520800
1722524400000,0.84,1722524400
1722528000000,1.1,1722528000
1722531600000,1.02,1722531600
1722535200000,0.88,1722535200
1722538800000,1.17,1722538800
1722542400000,1.31,1722542400
1722546000000,1.04,1722546000
1722549600000,0.99,1722549600
1722553200000,1.01,1722553200
1722556800000,0.73,1722556800
1722560400000,0.82,1722560400
1722564000000,0.89,1722564000
1722567600000,1.18,1722567600
1722571200000,0.83,1722571200
1722574800000,0.78,1722574800
1722578400000,1.2,1722578400
1722582000000,0.79,1722582000
1722585600000,1.28,1722585600
1722589200000,1.0,1722589200
1722592800000,1.3,1722592800
1722596400000,1.0,1722596400
1722600000000,1.04,1722600000
1722603600000,1.12,1722603600
1722607200000,0.82,1722607200
1722610800000,1.02,1722610800
1722614400000,0.97,1722614400
1722618000000,1.0,1722618000
1722621600000,0.9,1722621600
1722625200000,0.8,1722625200
1722628800000,0.88,1722628800
1722632400000,0.76,1722632400
1722636000000,0.77,1722636000
1722639600000,1.2,1722639600
1722643200000,0.82,1722643200
1722646800000,0.95,1722646800
1722650400000,1.05,1722650400
1722654000000,1.39,1722654000
1722657600000,0.67,1722657600
1722661200000,1.12,1722661200
1722664800000,1.38,1722664800
1722668400000,0.99,1722668400
1722672000000,0.72,1722672000
1722675600000,1.03,1722675600
1722679200000,1.38,1722679200
1722682800000,0.94,1722682800
1722686400000,1.04,1722686400
1722690000000,0.83,1722690000
1722693600000,0.8,1722693600
1722697200000,0.66,1722697200
1722700800000,0.99,1722700800
1722704400000,1.02,1722704400
1722708000000,0.83,1722708000
1722711600000,0.92,1722711600
1722715200000,1.06,1722715200
1722718800000,1.04,1722718800
1722722400000,0.99,1722722400
1722726000000,1.05,1722726000
1722729600000,0.91,1722729600
1722733200000,0.92,1722733200
1722736800000,1.13,1722736800
1722740400000,0.84,1722740400
1722744000000,0.83,1722744000
1722747600000,1.52,1722747600
1722751200000,1.2,1722751200
1722754800000,0.8,1722754800
1722758400000,1.1,1722758400
1722762000000,1.21,1722762000
1722765600000,1.23,1722765600
1722769200000,1.37,1722769200
1722772800000,1.16,1722772800
1722776400000,0.59,1722776400
1722780000000,0.71,1722780000
1722783600000,0.86,1722783600
1722787200000,0.88,1722787200
1722790800000,0.83,1722790800
1722794400000,1.09,1722794400
1722798000000,1.17,1722798000
1722801600000,0.91,1722801600
1722805200000,0.73,1722805200
1722808800000,1.06,1722808800
1722812400000,0.82,1722812400
1722816000000,0.82,1722816000
1722819600000,0.92,1722819600
1722823200000,1.06,1722823200
1722826800000,0.97,1722826800
1722830400000,0.94,1722830400
1722834000000,0.96,1722834000
1722837600000,0.9,1722837600
1722841200000,1.06,1722841200
1722844800000,0.99,1722844800
1722848400000,0.9,1722848400
1722852000000,0.9,1722852000
1722855600000,1.02,1722855600
1722859200000,0.96,1722859200
1722862800000,1.05,1722862800
1722866400000,1.08,1722866400
1722870000000,0.97,1722870000
1722873600000,0.96,1722873600
1722877200000,1.03,1722877200
1722880800000,0.87,1722880800
1722884400000,1.1,1722884400
1722888000000,1.21,1722888000
1722891600000,0.98,1722891600
1722895200000,0.91,1722895200
1722898800000,0.82,1722898800
1722902400000,1.18,1722902400
1722906000000,0.96,1722906000
1722909600000,0.95,1722909600
1722913200000,0.88,1722913200
1722916800000,0.92,1722916800
1722920400000,1.31,1722920400
1722924000000,0.9,1722924000
1722927600000,0.99,1722927600
1722931200000,0.8,1722931200
1722934800000,1.06,1722934800
1722938400000,0.92,1722938400
1722942000000,1.04,1722942000
1722945600000,0.83,1722945600
1722949200000,1.02,1722949200
1722952800000,1.17,1722952800
1722956400000,1.08,1722956400
1722960000000,1.09,1722960000
1722963600000,0.88,1722963600
1722967200000,1.03,1722967200
1722970800000,0.98,1722970800
1722974400000,0.91,1722974400
1722978000000,0.98,1722978000
1722981600000,1.04,1722981600
1722985200000,0.9,1722985200
1722988800000,0.95,1722988800
1722992400000,1.18,1722992400
1722996000000,1.09,1722996000
1722999600000,1.0,1722999600
1723003200000,1.03,1723003200
1723006800000,0.94,1723006800
1723010400000,0.92,1723010400
1723014000000,0.94,1723014000
1723017600000,1.47,1723017600
1723021200000,1.14,1723021200
1723024800000,1.1,1723024800
1723028400000,0.95,1723028400
1723032000000,1.02,1723032000
1723035600000,0.91,1723035600
1723039200000,0.94,1723039200
1723042800000,0.93,1723042800
1723046400000,0.87,1723046400
1723050000000,0.84,1723050000
1723053600000,0.96,1723053600
1723057200000,1.17,1723057200
1723060800000,1.14,1723060800
1723064400000,1.01,1723064400
1723068000000,0.76,1723068000
1723071600000,0.98,1723071600
1723075200000,1.06,1723075200
1723078800000,1.33,1723078800
1723082400000,1.06,1723082400
1723086000000,0.76,1723086000
1723089600000,0.97,1723089600
1723093200000,1.34,1723093200
1723096800000,1.3,1723096800
1723100400000,0.91,1723100400
1723104000000,0.88,1723104000
1723107600000,1.13,1723107600
1723111200000,0.93,1723111200
1723114800000,1.06,1723114800
1723118400000,1.11,1723118400
1723122000000,0.85,1723122000
1723125600000,1.18,1723125600
1723129200000,1.13,1723129200
1723132800000,1.04,1723132800
1723136400000,0.99,1723136400
1723140000000,0.98,1723140000
1723143600000,0.99,1723143600
1723147200000,1.23,1723147200
1723150800000,1.81,1723150800
1723154400000,1.28,1723154400
1723158000000,0.94,1723158000
1723161600000,1.0,1723161600
1723165200000,0.92,1723165200
1723168800000,0.85,1723168800
1723172400000,1.01,1723172400
1723176000000,0.75,1723176000
1723179600000,0.96,1723179600
1723183200000,1.13,1723183200
1723186800000,1.14,1723186800
1723190400000,1.2,1723190400
1723194000000,0.83,1723194000
1723197600000,0.85,1723197600
1723201200000,0.96,1723201200
1723204800000,1.0,1723204800
1723208400000,0.95,1723208400
1723212000000,0.96,1723212000
1723215600000,0.83,1723215600
1723219200000,1.36,1723219200
1723222800000,1.12,1723222800
1723226400000,1.06,1723226400
1723230000000,0.96,1723230000
1723233600000,0.93,1723233600
1723237200000,1.01,1723237200
1723240800000,1.07,1723240800
1723244400000,1.09,1723244400
1723248000000,1.02,1723248000
1723251600000,0.96,1723251600
1723255200000,0.92,1723255200
1723258800000,1.0,1723258800
1723262400000,0.89,1723262400
1723266000000,1.02,1723266000
1723269600000,0.97,1723269600
1723273200000,1.28,1723273200
1723276800000,0.79,1723276800
1723280400000,0.95,1723280400
1723284000000,0.76,1723284000
1723287600000,1.31,1723287600
1723291200000,0.63,1723291200
1723294800000,0.76,1723294800
1723298400000,1.29,1723298400
1723302000000,0.95,1723302000
1723305600000,1.13,1723305600
1723309200000,1.16,1723309200
1723312800000,1.3,1723312800
1723316400000,0.96,1723316400
1723320000000,1.05,1723320000
1723323600000,0.94,1723323600
1723327200000,0.87,1723327200
1723330800000,0.85,1723330800
1723334400000,1.21,1723334400
1723338000000,0.93,1723338000
1723341600000,0.88,1723341600
1723345200000,1.03,1723345200
1723348800000,0.71,1723348800
1723352400000,1.52,1723352400
1723356000000,0.81,1723356000
1723359600000,0.87,1723359600
1723363200000,1.1,1723363200
1723366800000,1.01,1723366800
1723370400000,0.93,1723370400
1723374000000,0.74,1723374000
1723377600000,0.93,1723377600
1723381200000,1.11,1723381200
1723384800000,1.03,1723384800
1723388400000,0.84,1723388400
1723392000000,1.13,1723392000
1723395600000,1.11,1723395600
1723399200000,0.99,1723399200
1723402800000,0.82,1723402800
1723406400000,0.81,1723406400
1723410000000,1.22,1723410000
1723413600000,1.01,1723413600
1723417200000,0.81,1723417200
1723420800000,0.89,1723420800
1723424400000,1.09,1723424400
1723428000000,1.1,1723428000
1723431600000,0.94,1723431600
1723435200000,1.01,1723435200
1723438800000,1.03,1723438800
1723442400000,0.86,1723442400
1723446000000,0.95,1723446000
1723449600000,0.82,1723449600
1723453200000,0.98,1723453200
1723456800000,1.14,1723456800
1723460400000,1.11,1723460400
1723464000000,0.93,1723464000
1723467600000,0.79,1723467600
1723471200000,1.16,1723471200
1723474800000,0.96,1723474800
1723478400000,0.91,1723478400
1723482000000,0.9,1723482000
1723485600000,0.78,1723485600
1723489200000,1.08,1723489200
1723492800000,0.88,1723492800
1723496400000,1.06,1723496400
1723500000000,1.02,1723500000
1723503600000,1.25,1723503600
1723507200000,1.09,1723507200
1723510800000,0.83,1723510800
1723514400000,0.82,1723514400
1723518000000,0.83,1723518000
1723521600000,1.15,1723521600
1723525200000,1.09,1723525200
1723528800000,0.97,1723528800
1723532400000,0.8,1723532400
1723536000000,0.82,1723536000
1723539600000,0.96,1723539600
1723543200000,0.75,1723543200
1723546800000,1.07,1723546800
1723550400000,1.15,1723550400
1723554000000,0.93,1723554000
1723557600000,0.95,1723557600
1723561200000,0.85,1723561200
1723564800000,1.36,1723564800
1723568400000,0.9,1723568400
1723572000000,1.02,1723572000
1723575600000,1.09,1723575600
1723579200000,0.95,1723579200
1723582800000,1.33,1723582800
1723586400000,0.76,1723586400
1723590000000,1.05,1723590000
1723593600000,1.04,1723593600
1723597200000,0.76,1723597200
1723600800000,1.18,1723600800
1723604400000,1.06,1723604400
1723608000000,0.96,1723608000
1723611600000,0.85,1723611600
1723615200000,0.93,1723615200
1723618800000,1.13,1723618800
1723622400000,0.89,1723622400
1723626000000,1.09,1723626000
1723629600000,1.18,1723629600
1723633200000,1.08,1723633200
1723636800000,0.93,1723636800
1723640400000,0.8,1723640400
1723644000000,1.01,1723644000
1723647600000,0.99,1723647600
1723651200000,0.85,1723651200
1723654800000,0.89,1723654800
1723658400000,0.77,1723658400
1723662000000,0.79,1723662000
1723665600000,1.15,1723665600
1723669200000,0.79,1723669200
1723672800000,0.84,1723672800
1723676400000,0.76,1723676400
1723680000000,1.33,1723680000
1723683600000,0.57,1723683600
1723687200000,1.15,1723687200
1723690800000,1.2,1723690800
1723694400000,1.02,1723694400
1723698000000,1.02,1723698000
1723701600000,0.83,1723701600
1723705200000,0.91,1723705200
1723708800000,1.15,1723708800
1723712400000,1.07,1723712400
1723716000000,0.82,1723716000
1723719600000,1.22,1723719600
1723723200000,0.96,1723723200
1723726800000,1.09,1723726800
1723730400000,0.89,1723730400
1723734000000,0.96,1723734000
1723737600000,0.94,1723737600
1723741200000,0.77,1723741200
1723744800000,0.87,1723744800
1723748400000,0.84,1723748400
1723752000000,0.8,1723752000
1723755600000,1.5,1723755600
1723759200000,0.93,1723759200
1723762800000,0.91,1723762800
1723766400000,0.96,1723766400
1723770000000,0.93,1723770000
1723773600000,1.39,1723773600
1723777200000,0.65,1723777200
1723780800000,1.42,1723780800
1723784400000,0.76,1723784400
1723788000000,1.14,1723788000
1723791600000,0.71,1723791600
1723795200000,0.77,1723795200
1723798800000,1.41,1723798800
1723802400000,0.72,1723802400
1723806000000,0.87,1723806000
1723809600000,0.85,1723809600
1723813200000,1.01,1723813200
1723816800000,1.0,1723816800
1723820400000,0.98,1723820400
1723824000000,1.09,1723824000
1723827600000,1.32,1723827600
1723831200000,0.99,1723831200
1723834800000,1.02,1723834800
1723838400000,0.79,1723838400
1723842000000,0.81,1723842000
1723845600000,1.5,1723845600
1723849200000,0.92,1723849200
1723852800000,1.58,1723852800
1723856400000,1.21,1723856400
1723860000000,0.71,1723860000
1723863600000,0.94,1723863600
1723867200000,1.33,1723867200
1723870800000,0.9,1723870800
1723874400000,0.91,1723874400
1723878000000,1.16,1723878000
1723881600000,1.2,1723881600
1723885200000,1.1,1723885200
1723888800000,0.75,1723888800
1723892400000,1.04,1723892400
1723896000000,1.36,1723896000
1723899600000,1.14,1723899600
1723903200000,1.31,1723903200
1723906800000,0.87,1723906800
1723910400000,1.34,1723910400
1723914000000,0.75,1723914000
1723917600000,0.81,1723917600
1723921200000,1.32,1723921200
1723924800000,0.9,1723924800
1723928400000,0.76,1723928400
1723932000000,1.08,1723932000
1723935600000,1.22,1723935600
1723939200000,1.18,1723939200
1723942800000,0.79,1723942800
1723946400000,1.55,1723946400
1723950000000,0.68,1723950000
1723953600000,1.22,1723953600
1723957200000,1.01,1723957200
1723960800000,1.34,1723960800
1723964400000,0.8,1723964400
1723968000000,1.14,1723968000
1723971600000,1.25,1723971600
1723975200000,0.9,1723975200
1723978800000,1.18,1723978800
1723982400000,1.05,1723982400
1723986000000,0.79,1723986000
1723989600000,0.85,1723989600
1723993200000,1.31,1723993200
1723996800000,0.97,1723996800
1724000400000,0.69,1724000400
1724004000000,1.26,1724004000
1724007600000,1.55,1724007600
1724011200000,1.51,1724011200
1724014800000,0.63,1724014800
1724018400000,0.97,1724018400
1724022000000,0.78,1724022000
1724025600000,1.02,1724025600
1724029200000,1.16,1724029200
1724032800000,1.04,1724032800
1724036400000,0.99,1724036400
1724040000000,0.86,1724040000
1724043600000,1.07,1724043600
1724047200000,1.26,1724047200
1724050800000,0.94,1724050800
1724054400000,0.94,1724054400
1724058000000,0.65,1724058000
1724061600000,1.07,1724061600
1724065200000,1.32,1724065200
1724068800000,0.86,1724068800
1724072400000,1.04,1724072400
1724076000000,1.14,1724076000
1724079600000,0.96,1724079600
1724083200000,0.96,1724083200
1724086800000,1.05,1724086800
1724090400000,1.14,1724090400
