start_time,datetime,netflow_total,is_shutdown,exchange_supply_ratio,flow_mean,flow_total,transactions_count_flow,reserve,reserve_usd,open_interest,inflow_mean,inflow_mean_ma7,inflow_top10,inflow_total,exchange_whale_ratio,funding_rates,outflow_mean,outflow_mean_ma7,outflow_top10,outflow_total,long_liquidations,long_liquidations_usd,short_liquidations,short_liquidations_usd,transactions_count_inflow,transactions_count_outflow,close,high,low,open,volume,taker_buy_ratio,taker_buy_sell_ratio,taker_buy_volume,taker_sell_ratio,taker_sell_volume
1681826400000,2023-04-18 14:00:00,25.59065924999993,0,0.03207496,13.475339,970.22440798,72,620644.81894521,18783548181.176037,3876084623.5245,0.52091315,0.33717011,350.53056635,584.4645558,0.59974649,0.00611483,7.76213745,9.33693516,436.54288652,558.87389655,19.35627424,581414.71976,0.9284606,28188.24285,1122,72,30247.81,30390.96,30118.41,30381.32,3658.98151,0.46931892,0.88437092,584787362.9497,0.53068108,661246711.69712
1681830000000,2023-04-18 15:00:00,179.57847900999997,0,0.03208414,1.74304002,61.00640082,35,620824.39742422,18729719104.19565,3861612185.6478,0.26074091,0.30110354,279.89781232,498.79736502,0.56114533,0.00638882,9.1205396,10.0743068,272.00204099,319.21888601,7.129,213884.4304,0.648,19660.47602,1913,35,30184.86,30284.78,30099.37,30247.81,3044.05642,0.49739295,0.98962587,406981337.8738,0.50260705,411247672.9622
1681833600000,2023-04-18 16:00:00,458.01039035,0,0.03210773,9.05776804,1014.47002062,112,621282.40781457,18768442855.0483,3860446162.1612,0.51649167,0.34515716,391.3459697,591.89945715,0.66116967,0.0064767,1.1954381,8.64172437,92.69727198,133.8890668,0.0,0.0,3.95516464,120062.07964,1146,112,30220.85,30262.3,30158.33,30184.85,2014.91543,0.50620382,1.02512703,241063949.8432,0.49379618,235155198.0555
1681837200000,2023-04-18 17:00:00,67.19246389999998,0,0.03211111,0.12284138,19.40893812,158,621349.60027847,18742487856.26901,3818833142.9833,0.17839976,0.32708847,171.2472785,269.56203134,0.63527967,0.0067588,1.28082005,8.09603726,170.47918581,202.36956744,16.11105585,483382.46053,0.548,16545.35348,1511,158,30025.51,30262.86,30014.14,30220.85,2404.49389,0.43345666,0.76509003,264888804.9818,0.56654334,346219132.3537
1681840800000,2023-04-18 18:00:00,346.46540301000005,0,0.03212892,5.54022194,409.97642357,74,621696.06568148,18737123746.03334,3814727982.316699,0.32045024,0.34287149,275.35143681,548.61080789,0.50190669,0.00903868,2.73169466,7.1878354,166.31890608,202.14540488,23.84596867,712488.25879,18.93434293,574113.21805,1712,74,30144.5,30274.21,29945.58,30025.51,3991.73137,0.50756124,1.03070935,607686633.34231,0.49243876,589580982.24124
1681844400000,2023-04-18 19:00:00,49.22977825,0,0.03213144,0.00990682,0.93124135,94,621745.29545973,18774770875.05523,3834136518.8654,0.36320177,0.33902362,57.1205192,59.92829274,0.95314778,0.00994218,0.11381398,5.77938952,10.68955757,10.69851449,0.0,0.0,1.601,48564.71307,165,94,30221.52,30236.9,30100.0,30144.5,1565.78657,0.53481738,1.14969338,194992755.8049,0.46518262,169604139.4225
1681848000000,2023-04-18 20:00:00,-170.35298354000005,0,0.03212257,4.71396185,424.25656623,90,621574.94247619,18896791207.479965,3851817648.9481,0.21310929,0.33904383,213.9918435,393.82597552,0.5433665,0.00882435,6.2686551,4.06758556,435.395623,564.17895906,0.13,3916.5373,6.54827554,199399.67896,1848,90,30419.12,30450.0,30150.0,30221.53,2205.65017,0.54984691,1.22146646,387726575.00286,0.45015309,317427115.8405
1681851600000,2023-04-18 21:00:00,2.3602223700000025,0,0.03212263,0.14174433,4.39407438,31,621577.30269856,18891668830.780968,3845235692.4057,0.14708412,0.28563968,111.38037466,187.53225375,0.5939265,0.00967917,5.97329133,3.81203612,170.02628952,185.17203138,0.78736454,23762.91962,0.09,2749.8168,1275,31,30371.69,30442.73,30278.79,30419.12,1582.56753,0.47024737,0.8876735,186906021.2245,0.52975263,210557170.8199
1681855200000,2023-04-18 22:00:00,40.50679417999999,0,0.03212469,9.26878531,648.81497194,70,621617.80949274,18862387976.906487,3859428962.8381,0.29315992,0.29027097,53.54134605,147.45943963,0.36309202,0.01,1.52789494,2.72737259,102.71529607,106.95264545,0.0,0.0,0.216,6589.9776,503,70,30370.86,30404.19,30295.23,30371.68,1240.30208,0.47604338,0.90855495,117655450.1545,0.52395662,129497341.0919
1681858800000,2023-04-18 23:00:00,58.30183469000001,0,0.03212766,3.44144355,127.33341149,37,621676.11132743,18856683276.747845,3866511543.1435,0.1785417,0.2419924,93.21222487,167.4721173,0.55658355,0.01,2.95054818,2.97810261,93.12520591,109.17028261,0.0,0.0,99.857,3062263.11857,938,37,30380.01,30408.44,30305.66,30370.85,1446.49074,0.47820217,0.91645104,135728807.29,0.52179783,148102628.5339
1681862400000,2023-04-19 00:00:00,164.18841984,0,0.03213607,0.48091963,73.09978313,152,621840.29974727,18840674580.06197,3869371225.7029,0.27334074,0.2555554,156.45948221,241.90655379,0.64677653,0.01,0.51130351,2.86817167,68.78045963,77.71813395,0.432,13033.31393,0.041,1246.98302,885,152,30319.25,30413.53,30282.95,30380.01,1436.64071,0.46636658,0.87394561,165746245.0107,0.53363342,189652815.5567
1681866000000,2023-04-19 01:00:00,-139.75254423,0,0.0321288,1.06030644,118.75432175,112,621700.54720304,18816390518.100464,3845552103.1965,0.11578152,0.22631701,43.24917511,78.26830425,0.55257585,0.00976178,1.94661472,2.75601739,189.48639418,218.02084848,6.31272588,190346.01909,0.777,23500.46796,676,112,30233.42,30348.28,30223.12,30319.25,1379.54743,0.41090219,0.69751098,122889500.7605,0.58909781,176182889.6463
1681869600000,2023-04-19 02:00:00,-51.384043210000016,0,0.03212606,1.88568489,262.11019972,139,621649.16315983,18768861874.218742,3830959731.9402,0.36131651,0.22604769,183.91004624,304.22850184,0.60451287,0.00933803,2.55836363,3.10523877,322.906788,355.61254505,11.18782923,335790.1475,0.002,60.69776,842,139,30200.63,30259.4,30126.0,30233.42,1707.51968,0.47440383,0.90260137,201669741.51,0.52559617,223431681.44402
1681873200000,2023-04-19 03:00:00,155.85988387,0,0.03213407,0.02815805,4.16739179,148,621805.0230437,18779671339.56696,3829655246.3694,0.61646794,0.28367035,233.00705974,281.10937851,0.82888398,0.00986612,0.84628037,2.33061381,115.91008399,125.24949464,0.208,6258.15216,0.17617496,5352.02652,456,148,30211.23,30277.32,30172.59,30200.63,806.07798,0.55564596,1.25045775,102313864.9521,0.44435404,81821129.1699
1681876800000,2023-04-19 04:00:00,341.66497142,0,0.0321517,4.5301471,208.38676651,46,622146.68801512,18775227434.279858,3833701452.4856,1.25615195,0.44210861,435.4958032,508.7415382,0.85602564,0.00926698,3.63209928,1.9961578,128.49558877,167.07656678,1.193,35839.91242,0.0,0.0,405,46,30202.57,30237.69,30148.0,30211.23,1200.22448,0.48336094,0.93558728,117659412.2856,0.51663906,125759952.6187
1681880400000,2023-04-19 05:00:00,-55.31236967999999,0,0.03214879,5.89111959,347.57605606,59,622091.37564544,18839428669.705597,3841305651.185,0.19853264,0.42859043,105.0055067,143.53910102,0.73154636,0.00801667,3.37036391,2.25936766,179.22590009,198.8514707,0.0,0.0,1.903,57862.85885,723,59,30268.27,30325.51,30177.66,30202.57,1324.05811,0.54768737,1.21086023,152820703.1176,0.45231263,126208375.6647
1681884000000,2023-04-19 06:00:00,-120.00834794999996,0,0.03214248,11.15111268,479.49784506,43,621971.36729749,18715528134.63929,3831602126.9203,0.24640479,0.43828516,104.53394643,218.80745608,0.47774399,0.00753455,7.8794373,2.96349467,281.13594318,338.81580403,12.69419486,380186.61944,0.022,667.53269,888,43,30008.13,30272.77,30006.0,30268.28,2762.21584,0.42248361,0.7315526,315115228.9628,0.57751639,430748558.5997
1681887600000,2023-04-19 07:00:00,457.37880725,0,0.03216603,8.18293367,744.64696398,91,622428.74610474,18723766943.01941,3837376761.8502,0.58568822,0.48290622,588.63987184,686.42659711,0.85754234,0.00719147,2.51700868,3.25002398,172.94871553,229.04778986,2.16346836,64649.98611,0.0,0.0,1172,91,30077.76,30124.21,29980.0,30008.13,2185.97001,0.51979333,1.08243671,234245437.4238,0.48020667,216405665.3114
1681891200000,2023-04-19 08:00:00,440.83874535,0,0.03218877,11.38281906,387.01584791,34,622869.58485009,18265802594.525505,3670486446.475801,1.05952943,0.61772735,485.57197019,699.28942423,0.69437911,0.00453773,7.60149056,4.05786339,245.31263885,258.45067888,102.20228693,2988895.27145,9.89937361,291583.3251,660,34,29168.47,30077.76,29000.0,30077.76,19990.47095,0.45461104,0.83355381,1817396234.71957,0.54538896,2180298648.68686
1681894800000,2023-04-19 09:00:00,430.82672486,0,0.03221099,0.39369422,16.9288515,43,623300.41157495,18228047660.38928,3732207084.9374,0.8693322,0.69030102,589.41179395,1199.67844231,0.49130815,-0.00063318,17.8802725,6.24670751,460.75499354,768.85171745,2.26713712,65794.43423,3.68044175,108029.23914,1380,43,29200.57,29327.21,29040.0,29168.47,5604.55168,0.47862225,0.91799515,608035634.7637,0.52137775,662351684.91812
1681898400000,2023-04-19 10:00:00,738.7571265000001,0,0.03224911,20.4472239,1758.46125556,86,624039.16870145,18250030387.631,3763874548.2236,1.39619789,0.80169102,1290.86598184,1607.02376653,0.80326502,-0.0030426,10.09612372,7.56811371,751.86128474,868.26664003,11.96,346682.59328,0.81695319,23985.55383,1151,86,29257.26,29286.64,29100.0,29200.58,3784.17349,0.50036656,1.00146732,342825596.4533,0.49963344,342323298.5373
1681902000000,2023-04-19 11:00:00,-277.83851022999994,0,0.0322347,5.04764812,252.38240623,50,623761.33019122,18275028739.67528,3784826797.4714,0.29327312,0.6641369,262.66543813,373.62996113,0.70300957,-0.0043334,13.02936943,8.91058087,452.09178265,651.46847136,0.0,0.0,3.928034,115534.12864,1274,50,29310.65,29333.0,29235.53,29257.26,3237.826,0.49757897,0.99036255,256903897.23318,0.50242103,259403890.3775
1681905600000,2023-04-19 12:00:00,635.55756737,0,0.03226744,20.39825094,1203.49680522,59,624396.88775859,18230170665.81533,3784713677.636,0.60999176,0.72291677,509.31653198,860.69837335,0.59174799,-0.00293718,3.81594586,8.97423544,161.32268444,225.14080598,1.234,35891.83991,0.0,0.0,1411,59,29218.66,29310.65,29185.0,29310.64,2601.083,0.46565452,0.87144841,199201758.404,0.53434548,228586979.1729
1681909200000,2023-04-19 13:00:00,97.99656187999996,0,0.03227248,0.08296343,4.72891578,57,624494.88432047,18268462842.76952,3826198006.5376,0.38113238,0.74216357,270.90196112,323.2002619,0.83818608,-0.00020457,3.95094211,8.41302184,173.8335267,225.20370002,0.00061922,18.0,1.14733963,33755.85189,848,57,29333.0,29333.0,29181.65,29218.66,2838.167,0.52472552,1.10404733,252402782.9837,0.47527448,228615907.3971
1681912800000,2023-04-19 14:00:00,294.52930196999995,0,0.03228767,1.4427886,60.59712111,42,624789.41362244,18355103278.425472,3883439346.9334,0.80944002,0.77412811,465.165802,733.35265937,0.63430029,0.00065732,10.44817518,9.54604562,290.46112083,438.8233574,0.001,29.82824,16.92601404,499905.89013,906,42,29393.46,29500.0,29330.66,29333.0,3885.91413,0.51074986,1.04394425,487538584.1224,0.48925014,467015921.2214
1681916400000,2023-04-19 15:00:00,86.10537545,0,0.03229206,10.0471293,552.59211145,55,624875.51899789,18264160117.42293,3843834064.6851,0.27998,0.66276391,350.23572862,458.32726034,0.76416081,-0.0002565,6.76767063,9.42692849,295.41906059,372.22188489,8.14937948,237386.36298,1.564,45956.36355,1637,55,29260.44,29428.9,29100.0,29393.46,3660.78588,0.44105302,0.78907845,432949228.6454,0.55894698,548677040.06912
1681920000000,2023-04-19 16:00:00,661.63131519,0,0.03232614,15.49007498,1130.77547384,73,625537.15031308,18321800233.607983,3860871479.8064,0.43804517,0.60115148,651.44601691,883.97515952,0.73695059,-0.0004247,3.04580609,7.307719,165.60160508,222.34384433,0.003,87.54693,2.99,88014.96194,2018,73,29315.24,29370.0,29240.01,29260.43,1921.49063,0.50860098,1.03500608,207259742.72908,0.49139902,200249782.2917
1681923600000,2023-04-19 17:00:00,-81.98349089999999,0,0.03232187,0.40075908,9.6182178,24,625455.16682218,18270601990.010048,3821995979.5421,0.23646227,0.43547496,168.58971593,217.78175258,0.77412232,-0.00177302,12.49021848,7.64973254,277.29610047,299.76524348,9.53620508,277204.2262,1.647,48429.96855,921,24,29318.14,29325.73,29080.0,29315.24,2569.77171,0.46778329,0.87893388,308111678.9439,0.53221671,350551600.79782
1681927200000,2023-04-19 18:00:00,38.012449189999984,0,0.03232378,8.31981993,499.18919609,60,625493.17927137,18265926586.36276,3812832685.8206,0.3146832,0.43853354,230.5329002,431.74535325,0.53395572,-0.00205665,6.56221507,6.72585335,358.06315687,393.73290406,0.93313731,27145.64366,0.691,20340.30536,1372,60,29277.45,29354.3,29220.01,29318.14,2641.42752,0.46554454,0.87106329,188527639.13758,0.53445546,216433916.1214
1681930800000,2023-04-19 19:00:00,-133.34027143999998,0,0.03231683,1.21293221,42.45262746,35,625359.83899993,18292448806.11493,3809601390.4811,0.15961775,0.3741944,151.80705627,214.20702596,0.70869317,-0.00280347,9.92992278,7.59927862,299.97567253,347.5472974,2.28203091,66387.86904,0.959,28234.11119,1342,35,29227.07,29344.59,29200.0,29277.46,1770.30804,0.48533164,0.94299877,151863560.8384,0.51466836,161043222.0973
1681934400000,2023-04-19 20:00:00,20.11899778999998,0,0.03231779,6.37148332,465.11828209,73,625379.95799772,18269852370.79183,3799813179.4394,0.29911721,0.36247795,263.01135952,403.80823891,0.65132737,-0.00220733,5.256017,7.78571789,340.52276471,383.68924112,4.10489397,119290.47979,0.164,4822.43886,1350,73,29237.71,29315.61,29147.27,29227.06,2565.25344,0.50606081,1.02454071,203875657.9218,0.49393919,198992247.4718
1681938000000,2023-04-19 21:00:00,220.06538716,0,0.03232912,1.99222933,75.70471439,38,625600.02338488,18220956283.473797,3709489180.7723,0.39239004,0.30289938,320.36214343,450.07137018,0.71180298,3.313e-05,6.05278903,7.15780558,197.48969358,230.00598302,31.80281011,918617.64548,17.29243573,504632.00379,1147,38,29170.0,29240.15,28813.88,29237.71,5027.35416,0.45418412,0.83211965,722069538.56494,0.54581588,867747254.0103099
1681941600000,2023-04-19 22:00:00,230.4253241,0,0.03234096,7.51217985,691.1205462,92,625830.44870898,18234567238.444317,3709069777.6234,0.37692636,0.31674886,201.27218127,294.75640997,0.68284242,0.00250168,0.69925093,6.29088848,57.17968438,64.33108587,1.906,55168.9545,3.39126339,99417.26753,782,92,29076.2,29237.29,29036.95,29169.99,2055.79696,0.49643954,0.98585885,266818673.1934,0.50356046,270645917.5566
1681945200000,2023-04-19 23:00:00,128.99161279999998,0,0.03234757,3.38457928,135.38317139,40,625959.44032178,18008193618.764683,3628772540.5708,0.2968086,0.2965722,232.25521361,354.09265607,0.65591649,0.00567183,5.62752608,6.65970562,164.74866625,225.10104327,32.64250506,936785.16086,4.54589946,131219.63577,1193,40,28797.1,29088.18,28520.0,29076.2,9618.85773,0.47166352,0.89273321,937410938.0787,0.52833648,1050045999.96971
1681948800000,2023-04-20 00:00:00,208.98607522000003,0,0.03235832,10.48271609,450.756792,43,626168.426397,18142142948.896008,3645535859.9499,0.83988613,0.38277561,329.62823423,498.052475,0.66183435,0.00982785,6.72247441,5.83574219,254.46516471,289.06639978,0.25952382,7426.28137,4.05858636,117735.53505,593,43,28920.01,28965.99,28650.58,28797.1,3614.1302,0.50172263,1.00691435,384931332.4186,0.49827737,382288059.0276
1681952400000,2023-04-20 01:00:00,-93.19620263000002,0,0.03235343,1.94906749,118.89311696,61,626075.23019437,18128001443.31266,3648705315.580499,0.26540159,0.37573538,202.94969351,271.50582582,0.74749664,0.01,5.97872178,5.752386,325.46518967,364.70202845,0.154,4423.04832,1.389,40393.14162,1023,61,28934.07,29000.0,28838.47,28920.01,2361.7833,0.51175235,1.04814092,228468633.6115,0.48824765,217975111.5271
1681956000000,2023-04-20 02:00:00,-164.47835407000002,0,0.03234484,11.82501491,709.50089459,60,625910.7518403,18004556821.784927,3633646709.3012,0.65423958,0.44639564,354.56941177,462.54738502,0.76655803,0.01,10.45042898,5.82674403,581.237152,627.02573909,7.65078583,219324.92195,0.00813846,235.75336,707,60,28742.57,28958.06,28716.08,28934.07,2107.11863,0.45282284,0.82756167,226657952.4028,0.54717716,273886479.7576
1681959600000,2023-04-20 03:00:00,386.4662187299999,0,0.03236468,0.04232641,17.60778565,416,626297.21805903,18058391426.826912,3642087080.1988,1.1232707,0.56413186,557.3598687,675.08569165,0.82561351,0.01,0.69379681,5.17499829,257.44176301,288.61947292,15.55602024,443370.81232,6.76835417,195712.8009,601,416,28862.52,28883.3,28549.0,28742.58,3246.80956,0.5001705,1.00068223,448006314.3912,0.4998295,447700878.668
1681963200000,2023-04-20 04:00:00,147.95452988,0,0.03237222,18.19422643,1510.12079343,83,626445.17258891,18092179949.497795,3678140613.0439,0.57020066,0.58953337,242.85381742,400.28086025,0.60670854,0.00898542,3.04007627,4.74461075,215.45705694,252.32633037,0.0,0.0,9.78237739,283910.11336,702,83,28867.52,28956.19,28845.71,28862.51,1912.27378,0.50020336,1.00081375,213148674.9427,0.49979664,212975365.2369
1681966800000,2023-04-20 05:00:00,-58.60850056000001,0,0.03236915,2.49216822,72.27287827,29,626386.56408835,18053913542.6499,3697330563.718101,0.18946917,0.56275378,80.79688191,105.15539178,0.76835701,0.00699635,5.64703077,5.45143644,141.550681,163.76389234,0.813,23328.20535,0.022,636.67648,555,29,28893.52,28945.0,28818.8,28867.52,1414.49588,0.50210841,1.00846935,139317516.3665,0.49789159,138147496.8131
1681970400000,2023-04-20 06:00:00,374.9981607,0,0.03238846,2.22801801,89.12072057,40,626761.56224905,18133047264.05139,3696477292.2161,0.69166334,0.6191616,583.72757575,713.104901,0.81857182,0.00571433,8.45266851,5.85502822,299.16392627,338.1067403,0.34467086,9933.10993,6.30271292,183495.59626,1031,40,28925.58,29088.3,28893.52,28893.53,2449.48281,0.52156457,1.0901462,343347636.1493,0.47843543,314955585.8571
1681974000000,2023-04-20 07:00:00,-57.653904770000025,0,0.03238541,0.32489732,10.72161171,33,626703.90834428,18092326353.00461,3696367748.6944,0.2042823,0.52836105,121.10062861,245.54732948,0.4931865,0.00400327,9.18791619,6.20723419,249.44322184,303.20123425,5.54315598,159414.55393,0.0,0.0,1202,33,28869.66,28947.16,28852.17,28925.58,1893.31144,0.48054975,0.92511216,156537330.6698,0.51945025,169209029.2127
1681977600000,2023-04-20 08:00:00,222.52431412,0,0.03239687,7.75796992,488.75210473,63,626926.4326584,18138041518.7004,3684621430.5163,0.4942039,0.56104709,280.3523383,406.72980834,0.68928397,0.0035894,2.92389673,5.77083061,155.84574934,184.20549422,6.04974377,173372.18474,0.0,0.0,823,63,28826.6,28951.0,28729.0,28869.66,2350.40289,0.45077351,0.82074247,256965778.3834,0.54922649,313089414.6282
1681981200000,2023-04-20 09:00:00,195.99332388000005,0,0.03240695,0.9676977,45.48179172,47,627122.42598228,18115424824.463573,3701885733.8745,0.50014558,0.53903366,551.0276225,701.20410471,0.78583057,0.00375683,10.74916555,5.81350726,403.72542231,505.21078083,0.0,0.0,0.368,10665.45772,1402,47,28866.0,28909.86,28822.13,28826.61,1363.64624,0.51752334,1.07263913,130661385.6389,0.48247666,121812995.4545
1681984800000,2023-04-20 10:00:00,-2.152806460000022,0,0.0324068,13.47805693,1037.81038363,77,627120.27317582,18103868079.80225,3714375255.7386,0.25825579,0.41546011,116.73649119,276.33369058,0.42244755,0.00360428,3.61670775,6.23106597,214.46991911,278.48649704,0.022,630.9826,0.003,86.81715,1070,77,28855.22,28906.5,28778.57,28866.0,1473.59453,0.50145672,1.00584389,142605579.2008,0.49854328,141777049.1402
1681988400000,2023-04-20 11:00:00,-175.78757295999998,0,0.03239764,0.18475247,6.09683158,33,626944.48560286,17982702663.677,3720709993.4232,0.10344332,0.34878049,73.55932881,150.09626297,0.49008101,0.00439043,9.87526776,7.20752189,269.51093542,325.88383593,22.20944057,633414.15595,0.0,0.0,1451,33,28607.13,28860.23,28590.0,28855.23,3549.75685,0.44785255,0.8111104,375491996.6164,0.55214745,462935741.575
1681992000000,2023-04-20 12:00:00,285.81279134000005,0,0.03241236,5.20612662,364.42886342,70,627230.2983942,18127576898.21992,3731358783.2332,0.48891401,0.39155832,407.21876588,653.18911289,0.62343165,0.00599565,5.24823316,7.15055081,295.86536222,367.37632155,21.95327349,620849.97338,24.82766105,715447.17071,1336,70,28893.0,28978.69,28334.0,28607.12,7438.34226,0.50640036,1.0259334,1072476967.74015,0.49359964,1045367048.25105
1681995600000,2023-04-20 13:00:00,120.0719219,0,0.03241852,0.12004428,3.48128421,29,627350.3703161,18018483079.013466,3738312954.8918,0.27899177,0.33260524,247.91676238,325.86238277,0.76080203,0.00694203,7.09622279,6.95677285,167.5659411,205.79046087,3.88509327,111369.91412,3.38920711,98127.50587,1168,29,28820.08,28898.57,28715.92,28892.99,3350.80634,0.49499675,0.98018527,404913510.8231,0.50500325,413098953.7067
