start_time,c,h,l,o,t,buy,sell,time,longAccount,longShortRatio,shortAccount
1682467200000,101798.77,102070.84,101355.22,101865.37,1682467200,16461.748,16133.707,1682467200,59.55,1.47,40.45
1682470800000,102228.21,102228.21,101740.34,101798.77,1682470800,8060.409,6970.112,1682470800,59.36,1.46,40.64
1682474400000,102521.3,102615.02,102228.21,102228.21,1682474400,4196.397,4915.441,1682474400,59.07,1.44,40.93
1682478000000,102740.01,102803.34,102463.14,102521.3,1682478000,7100.817,7567.665,1682478000,58.31,1.4,41.69
1682481600000,103010.53,103268.43,102740.01,102740.01,1682481600,5226.698,5264.198,1682481600,57.63,1.36,42.37
1682485200000,102895.03,103227.13,102855.79,103010.53,1682485200,5121.077,4739.706,1682485200,57.39,1.35,42.61
1682488800000,103408.34,103501.39,102303.15,102895.03,1682488800,15895.245,12890.788,1682488800,57.36,1.35,42.64
1682492400000,103733.18,103733.18,103133.8,103408.34,1682492400,6504.915,7159.098,1682492400,58.02,1.38,41.98
1682496000000,104423.96,104423.96,102229.36,103733.18,1682496000,36445.966,28648.521,1682496000,57.08,1.33,42.92
1682499600000,105499.88,105764.49,103916.27,104423.96,1682499600,27441.787,25285.028,1682499600,57.08,1.33,42.92
1682503200000,107348.73,107477.45,105499.88,105499.88,1682503200,30189.413,27399.307,1682503200,56.93,1.32,43.07
1682506800000,108102.57,108762.69,107348.73,107348.73,1682506800,18166.121,19952.012,1682506800,56.03,1.27,43.97
1682510400000,104889.08,109129.24,104445.36,108102.57,1682510400,83496.237,65782.669,1682510400,55.19,1.23,44.81
1682514000000,103532.14,105322.66,103377.2,104889.08,1682514000,32615.895,33783.198,1682514000,54.93,1.22,45.07
1682517600000,103432.65,104924.04,102847.21,103532.14,1682517600,28835.673,30561.772,1682517600,51.42,1.06,48.58
1682521200000,104912.05,105010.98,103419.56,103432.65,1682521200,15893.34,15349.759,1682521200,50.89,1.04,49.11
1682524800000,105216.04,105569.87,104579.73,104912.05,1682524800,16252.029,18216.875,1682524800,51.13,1.05,48.87
1682528400000,104694.99,105321.93,104428.22,105216.04,1682528400,9390.497,11176.804,1682528400,50.49,1.02,49.51
1682532000000,105086.27,105159.04,104654.73,104694.99,1682532000,9146.711,8605.282,1682532000,49.94,1.0,50.06
1682535600000,93877.62,105140.82,92482.12,105086.27,1682535600,102070.342,122477.71,1682535600,49.99,1.0,50.01
1682539200000,91466.97,93877.62,89962.48,93877.62,1682539200,95800.376,92134.417,1682539200,52.7,1.11,47.3
1682542800000,91535.43,92148.03,90566.01,91466.97,1682542800,34380.321,32732.005,1682542800,57.48,1.35,42.52
1682546400000,91623.06,92337.75,91369.59,91535.43,1682546400,25193.432,29030.663,1682546400,57.62,1.36,42.38
1682550000000,92530.63,92530.63,91600.83,91623.06,1682550000,12572.867,11683.711,1682550000,57.54,1.36,42.46
1682553600000,92302.21,93350.15,91536.71,92530.63,1682553600,55363.069,49654.006,1682553600,58.29,1.4,41.71
1682557200000,90521.47,92383.52,89702.82,92302.21,1682557200,33123.983,37312.654,1682557200,57.34,1.34,42.66
1682560800000,90807.87,90903.08,90034.79,90521.47,1682560800,18106.388,16001.493,1682560800,57.28,1.34,42.72
1682564400000,90341.83,90953.53,89976.11,90807.87,1682564400,10176.077,12083.927,1682564400,57.68,1.36,42.32
1682568000000,90431.84,90541.52,90163.45,90341.83,1682568000,10243.213,9853.895,1682568000,57.44,1.35,42.56
1682571600000,91010.83,91375.27,90306.1,90431.84,1682571600,14209.47,14340.552,1682571600,58.09,1.39,41.91
1682575200000,89973.72,91058.05,89868.52,91010.83,1682575200,17340.173,20781.265,1682575200,57.5,1.35,42.5
1682578800000,91870.46,91875.36,89973.72,89973.72,1682578800,13334.478,12355.966,1682578800,55.67,1.26,44.33
1682582400000,92603.38,92610.02,91690.3,91870.46,1682582400,16795.149,16362.1,1682582400,55.89,1.27,44.11
1682586000000,92605.69,92773.94,92415.58,92603.38,1682586000,9246.76,9247.13,1682586000,55.5,1.25,44.5
1682589600000,93110.07,93230.91,92605.69,92605.69,1682589600,7827.341,7487.643,1682589600,55.07,1.23,44.93
1682593200000,93398.01,93645.14,93044.82,93110.07,1682593200,15347.418,15887.902,1682593200,55.18,1.23,44.82
1682596800000,93200.6,93617.69,92516.38,93398.01,1682596800,26082.768,26461.331,1682596800,55.39,1.24,44.61
1682600400000,94246.13,94246.13,92985.05,93200.6,1682600400,13619.676,12398.856,1682600400,54.71,1.21,45.29
1682604000000,95125.99,95125.99,93750.29,94246.13,1682604000,15154.925,14551.027,1682604000,54.22,1.18,45.78
1682607600000,93518.68,95819.26,92480.92,95125.99,1682607600,50668.051,47762.729,1682607600,54.02,1.18,45.98
1682611200000,93737.02,93959.8,93518.68,93518.68,1682611200,11598.211,11190.728,1682611200,55.05,1.23,44.95
1682614800000,94232.81,94444.04,93679.1,93737.02,1682614800,19003.659,17990.809,1682614800,54.89,1.22,45.11
1682618400000,97135.49,97135.49,93811.4,94232.81,1682618400,45743.077,36717.207,1682618400,54.78,1.21,45.22
1682622000000,97578.33,98202.47,96688.8,97135.49,1682622000,30473.465,32106.45,1682622000,51.44,1.06,48.56
1682625600000,98700.39,98800.1,97578.33,97578.33,1682625600,18143.943,17092.721,1682625600,49.83,0.99,50.17
1682629200000,99054.92,99329.25,98700.39,98700.39,1682629200,11891.161,11947.863,1682629200,49.57,0.98,50.43
1682632800000,98844.97,99839.88,98731.31,99054.92,1682632800,11017.314,13485.381,1682632800,49.16,0.97,50.84
1682636400000,99128.75,99128.75,98642.18,98844.97,1682636400,7785.833,7209.863,1682636400,48.13,0.93,51.87
1682640000000,99605.51,99679.05,98939.07,99128.75,1682640000,12319.737,12150.861,1682640000,48.32,0.94,51.68
1682643600000,100089.39,100089.39,99605.51,99605.51,1682643600,12621.211,12695.945,1682643600,48.51,0.94,51.49
1682647200000,100140.37,100437.13,100078.8,100089.39,1682647200,5967.05,6830.983,1682647200,48.39,0.94,51.61
1682650800000,101027.2,101166.29,100140.37,100140.37,1682650800,8402.453,7708.114,1682650800,48.28,0.93,51.72
1682654400000,101738.26,101740.19,101027.2,101027.2,1682654400,7416.336,6452.511,1682654400,48.58,0.95,51.42
1682658000000,102001.04,102066.95,101577.44,101738.26,1682658000,5628.038,5885.839,1682658000,49.32,0.97,50.68
1682661600000,102410.4,102431.62,101975.14,102001.04,1682661600,5741.293,5831.237,1682661600,49.38,0.98,50.62
1682665200000,102667.41,102667.41,102363.11,102410.4,1682665200,6535.97,6061.213,1682665200,49.38,0.98,50.62
1682668800000,102805.07,103029.51,102089.89,102667.41,1682668800,16915.911,21508.663,1682668800,49.59,0.98,50.41
1682672400000,103282.65,103287.37,102723.15,102805.07,1682672400,9542.362,9499.782,1682672400,49.32,0.97,50.68
1682676000000,102472.54,103610.78,102300.41,103282.65,1682676000,8665.346,8076.617,1682676000,49.84,0.99,50.16
1682679600000,103097.05,103100.18,102464.75,102472.54,1682679600,5877.09,6624.612,1682679600,50.52,1.02,49.48
1682683200000,102912.91,103403.15,102515.9,103097.05,1682683200,18733.104,17969.345,1682683200,50.47,1.02,49.53
1682686800000,102020.91,103438.06,101656.2,102912.91,1682686800,26519.271,31119.296,1682686800,51.04,1.04,48.96
1682690400000,101167.73,102295.58,101120.77,102020.91,1682690400,23811.819,22912.922,1682690400,51.49,1.06,48.51
1682694000000,100983.01,101776.73,100983.01,101167.73,1682694000,14525.111,14474.311,1682694000,50.65,1.03,49.35
1682697600000,101126.33,101509.36,100961.15,100983.01,1682697600,14263.853,13784.232,1682697600,51.96,1.08,48.04
1682701200000,101704.42,101804.38,101126.33,101126.33,1682701200,9230.906,8926.18,1682701200,51.67,1.07,48.33
1682704800000,101721.3,101792.01,101465.65,101704.42,1682704800,7555.581,7308.665,1682704800,51.54,1.06,48.46
1682708400000,100481.94,101721.3,100084.29,101721.3,1682708400,15544.698,13379.839,1682708400,51.38,1.06,48.62
1682712000000,100414.31,100577.54,100355.36,100481.94,1682712000,4829.735,5057.16,1682712000,51.64,1.07,48.36
1682715600000,100219.35,100439.75,100117.41,100414.31,1682715600,3105.483,2874.594,1682715600,51.64,1.07,48.36
1682719200000,100273.53,100363.88,100172.09,100219.35,1682719200,4619.37,4755.533,1682719200,51.58,1.07,48.42
1682722800000,100399.45,100622.77,100220.07,100273.53,1682722800,3509.653,4579.539,1682722800,51.56,1.06,48.44
1682726400000,100547.29,100782.55,100275.72,100399.45,1682726400,5112.316,6511.646,1682726400,51.24,1.05,48.76
1682730000000,101020.32,101020.32,100538.36,100547.29,1682730000,3152.726,3043.458,1682730000,50.28,1.01,49.72
1682733600000,101328.03,101352.81,101020.32,101020.32,1682733600,7680.797,6684.066,1682733600,50.26,1.01,49.74
1682737200000,101808.93,101824.08,101328.03,101328.03,1682737200,3612.759,3978.854,1682737200,50.67,1.03,49.33
1682740800000,101924.85,102068.74,101808.93,101808.93,1682740800,5094.649,4625.462,1682740800,50.34,1.01,49.66
1682744400000,102319.48,102344.41,101890.0,101924.85,1682744400,3404.94,3620.35,1682744400,50.48,1.02,49.52
1682748000000,102364.52,102609.99,102305.01,102319.48,1682748000,3522.682,4063.067,1682748000,50.32,1.01,49.68
1682751600000,102362.25,102474.35,102072.17,102364.52,1682751600,6584.083,6014.3,1682751600,50.14,1.01,49.86
1682755200000,102667.13,102692.74,102176.73,102362.25,1682755200,4876.79,5255.221,1682755200,50.35,1.01,49.65
1682758800000,102712.94,102759.17,102327.78,102667.13,1682758800,4806.324,5159.011,1682758800,50.51,1.02,49.49
1682762400000,102943.79,102949.52,102712.94,102712.94,1682762400,2944.29,3030.831,1682762400,50.81,1.03,49.19
1682766000000,102744.6,103075.13,102666.71,102943.79,1682766000,4726.867,4265.457,1682766000,50.82,1.03,49.18
1682769600000,103327.13,103417.24,102744.6,102744.6,1682769600,3082.868,3278.674,1682769600,51.14,1.05,48.86
1682773200000,102955.9,103360.71,102671.72,103327.13,1682773200,6943.617,6162.983,1682773200,51.08,1.04,48.92
1682776800000,102698.82,102955.9,102666.73,102955.9,1682776800,3819.763,4477.825,1682776800,51.58,1.07,48.42
1682780400000,102407.25,102713.68,102175.18,102698.82,1682780400,4684.717,6303.83,1682780400,51.66,1.07,48.34
1682784000000,102523.88,102580.79,102404.03,102407.25,1682784000,3273.218,2996.985,1682784000,51.73,1.07,48.27
1682787600000,100856.09,102523.88,100444.2,102523.88,1682787600,9035.516,12038.867,1682787600,52.01,1.08,47.99
1682791200000,100660.81,100909.61,100386.6,100856.09,1682791200,5098.95,5047.429,1682791200,51.9,1.08,48.1
1682794800000,100513.13,100697.09,100301.58,100660.81,1682794800,5540.821,4633.52,1682794800,52.05,1.09,47.95
1682798400000,100472.32,100522.61,100416.64,100513.13,1682798400,2249.203,2402.106,1682798400,52.17,1.09,47.83
1682802000000,100092.39,100532.52,100036.39,100472.32,1682802000,2139.056,2215.826,1682802000,52.25,1.09,47.75
1682805600000,100529.97,100572.2,100086.95,100092.39,1682805600,2096.774,1787.097,1682805600,52.16,1.09,47.84
1682809200000,100323.92,100550.12,100260.96,100529.97,1682809200,3487.16,3445.401,1682809200,52.21,1.09,47.79
1682812800000,100631.43,100631.43,100323.92,100323.92,1682812800,1995.815,3492.67,1682812800,52.3,1.1,47.7
1682816400000,100039.18,100631.43,100039.18,100631.43,1682816400,3951.077,4997.512,1682816400,52.23,1.09,47.77
1682820000000,99934.7,100264.96,99919.37,100039.18,1682820000,4013.783,2476.896,1682820000,52.39,1.1,47.61
1682823600000,99867.24,99934.7,99719.65,99934.7,1682823600,2210.689,2306.132,1682823600,52.61,1.11,47.39
1682827200000,99928.51,99978.09,99800.06,99867.24,1682827200,2768.534,2445.032,1682827200,52.68,1.11,47.32
1682830800000,100351.5,100434.44,99925.9,99928.51,1682830800,4190.711,3127.895,1682830800,52.93,1.12,47.07
1682834400000,100760.69,100767.17,100328.5,100351.5,1682834400,3334.359,3241.368,1682834400,53.05,1.13,46.95
1682838000000,101115.27,101115.27,100760.69,100760.69,1682838000,2717.484,2613.847,1682838000,52.8,1.12,47.2
1682841600000,101422.23,101474.33,100912.87,101115.27,1682841600,5895.916,4903.777,1682841600,52.68,1.11,47.32
1682845200000,101657.03,101711.38,101398.19,101422.23,1682845200,2249.45,2840.319,1682845200,52.58,1.11,47.42
1682848800000,101490.65,101808.34,101389.34,101657.03,1682848800,5023.046,5182.361,1682848800,52.36,1.1,47.64
1682852400000,101632.03,101779.37,101490.65,101490.65,1682852400,3385.717,3838.32,1682852400,52.47,1.1,47.53
1682856000000,101426.72,101749.64,101426.72,101632.03,1682856000,3962.173,3192.859,1682856000,52.65,1.11,47.35
1682859600000,101737.94,101737.94,101054.06,101426.72,1682859600,5797.339,5249.756,1682859600,53.08,1.13,46.92
1682863200000,102496.03,102496.03,101737.94,101737.94,1682863200,10102.763,7633.678,1682863200,52.8,1.12,47.2
1682866800000,104071.94,104712.5,100929.19,102496.03,1682866800,56318.056,50144.85,1682866800,53.09,1.13,46.91
1682870400000,104785.01,104785.01,103904.77,104071.94,1682870400,17255.289,17294.016,1682870400,49.65,0.99,50.35
1682874000000,104974.56,105280.87,104785.01,104785.01,1682874000,6944.434,8074.668,1682874000,49.49,0.98,50.51
1682877600000,104519.56,104984.44,104406.15,104974.56,1682877600,9578.866,10653.617,1682877600,49.11,0.97,50.89
1682881200000,101342.39,104570.35,101342.39,104519.56,1682881200,21292.006,25926.385,1682881200,49.34,0.97,50.66
1682884800000,100345.2,101462.74,100345.2,101342.39,1682884800,15366.199,16111.174,1682884800,51.1,1.05,48.9
1682888400000,99547.68,100345.2,99211.52,100345.2,1682888400,10696.154,10278.417,1682888400,51.88,1.08,48.12
1682892000000,99218.29,99591.84,99167.74,99547.68,1682892000,3356.927,3901.218,1682892000,52.28,1.1,47.72
1682895600000,98481.44,99249.61,98481.44,99218.29,1682895600,7122.544,8334.576,1682895600,52.24,1.09,47.76
1682899200000,98608.51,98855.8,98153.41,98481.44,1682899200,8982.976,7742.242,1682899200,52.3,1.1,47.7
1682902800000,96045.1,99171.19,95919.01,98608.51,1682902800,31836.584,43177.031,1682902800,53.01,1.13,46.99
1682906400000,96825.08,96825.08,95110.68,96045.1,1682906400,16286.057,17857.317,1682906400,54.28,1.19,45.72
1682910000000,97509.69,97514.38,96825.08,96825.08,1682910000,8873.3,8670.258,1682910000,56.44,1.3,43.56
1682913600000,98403.6,98415.19,97487.19,97509.69,1682913600,5275.925,5382.741,1682913600,57.41,1.35,42.59
1682917200000,100645.27,101150.63,98401.84,98403.6,1682917200,15658.964,18836.722,1682917200,57.85,1.37,42.15
1682920800000,101082.33,101082.33,100483.26,100645.27,1682920800,7206.33,5538.408,1682920800,58.31,1.4,41.69
1682924400000,101224.94,101288.49,100659.46,101082.33,1682924400,10260.199,9831.257,1682924400,59.21,1.45,40.79
1682928000000,102074.69,102074.69,101224.94,101224.94,1682928000,4497.371,5340.609,1682928000,59.61,1.48,40.39
1682931600000,102346.16,102346.16,101766.01,102074.69,1682931600,6677.385,7015.975,1682931600,59.63,1.48,40.37
1682935200000,102809.8,102840.87,102346.16,102346.16,1682935200,4078.562,3787.674,1682935200,59.75,1.48,40.25
1682938800000,103112.08,103112.08,102733.69,102809.8,1682938800,3874.896,4168.106,1682938800,59.83,1.49,40.17
1682942400000,103267.48,103350.2,102865.63,103112.08,1682942400,7233.12,7225.088,1682942400,60.0,1.5,40.0
1682946000000,103653.44,103653.44,103267.48,103267.48,1682946000,7416.56,8152.49,1682946000,60.18,1.51,39.82
1682949600000,103602.54,103815.8,103085.36,103653.44,1682949600,16730.692,16210.747,1682949600,59.91,1.49,40.09
1682953200000,103614.83,104295.33,102679.75,103602.54,1682953200,30142.106,37068.814,1682953200,60.18,1.51,39.82
1682956800000,102374.29,103787.89,102374.29,103614.83,1682956800,22368.148,21140.705,1682956800,60.59,1.54,39.41
1682960400000,103151.37,103424.76,102374.29,102374.29,1682960400,12219.698,14214.696,1682960400,61.16,1.58,38.84
1682964000000,103272.41,103527.1,103131.96,103151.37,1682964000,7922.448,9007.185,1682964000,60.6,1.54,39.4
1682967600000,102567.88,103310.1,101078.78,103272.41,1682967600,29404.039,32604.281,1682967600,60.55,1.54,39.45
1682971200000,103144.71,103566.92,102567.88,102567.88,1682971200,16596.916,17779.218,1682971200,60.27,1.52,39.73
1682974800000,102071.57,103144.71,101629.31,103144.71,1682974800,12706.725,10123.454,1682974800,60.67,1.54,39.33
1682978400000,101783.15,102284.0,101222.27,102071.57,1682978400,8307.687,8158.301,1682978400,61.92,1.63,38.08
1682982000000,101951.27,102018.13,101694.44,101783.15,1682982000,5391.854,5968.655,1682982000,62.59,1.67,37.41
1682985600000,103169.93,103384.31,101951.27,101951.27,1682985600,7027.004,7880.584,1682985600,62.65,1.68,37.35
1682989200000,103300.45,103300.45,103079.9,103169.93,1682989200,5648.063,7097.93,1682989200,62.59,1.67,37.41
1682992800000,103533.52,103544.99,103300.45,103300.45,1682992800,4598.594,3974.866,1682992800,62.18,1.64,37.82
1682996400000,103859.85,103859.85,103533.52,103533.52,1682996400,4333.431,3780.618,1682996400,62.11,1.64,37.89
1683000000000,104003.14,104087.97,103849.11,103859.85,1683000000,2954.096,4088.003,1683000000,62.15,1.64,37.85
1683003600000,103958.33,104003.14,103632.14,104003.14,1683003600,5128.141,5052.371,1683003600,62.04,1.63,37.96
1683007200000,104428.99,104428.99,103953.65,103958.33,1683007200,3599.973,3115.139,1683007200,62.1,1.64,37.9
1683010800000,104855.52,104908.02,104186.17,104428.99,1683010800,8498.467,7432.067,1683010800,62.06,1.64,37.94
1683014400000,105543.7,105543.7,104847.39,104855.52,1683014400,4800.228,5381.053,1683014400,62.68,1.68,37.32
1683018000000,105101.7,105656.95,104694.69,105543.7,1683018000,6672.5,7810.578,1683018000,62.75,1.69,37.25
1683021600000,105564.61,105564.61,105101.7,105101.7,1683021600,3564.521,2875.988,1683021600,62.51,1.67,37.49
1683025200000,106054.7,106126.44,105554.28,105564.61,1683025200,4452.996,3618.87,1683025200,62.67,1.68,37.33
1683028800000,106413.03,106413.03,105509.88,106054.7,1683028800,12211.372,10632.328,1683028800,62.7,1.68,37.3
1683032400000,107028.6,107037.22,106413.03,106413.03,1683032400,10094.089,11467.721,1683032400,63.86,1.77,36.14
1683036000000,105289.19,107098.36,104726.98,107028.6,1683036000,60579.48,56551.014,1683036000,63.61,1.75,36.39
1683039600000,103973.62,106038.13,103931.29,105289.19,1683039600,36336.114,33698.543,1683039600,60.24,1.52,39.76
1683043200000,103803.3,104296.66,103794.57,103973.62,1683043200,14186.88,15098.742,1683043200,59.94,1.5,40.06
1683046800000,104227.73,104227.73,103784.29,103803.3,1683046800,8218.785,8210.311,1683046800,59.39,1.46,40.61
1683050400000,103731.68,104607.3,103544.43,104227.73,1683050400,15392.285,14379.967,1683050400,59.32,1.46,40.68
1683054000000,102404.15,103869.3,102343.87,103731.68,1683054000,17543.052,17103.549,1683054000,58.97,1.44,41.03
1683057600000,102647.39,102803.87,102368.49,102404.15,1683057600,7589.941,6917.633,1683057600,58.19,1.39,41.81
1683061200000,102498.42,102672.39,102298.59,102647.39,1683061200,3729.671,3873.881,1683061200,57.92,1.38,42.08
1683064800000,101621.5,102806.62,101452.57,102498.42,1683064800,9825.892,7326.537,1683064800,57.42,1.35,42.58
1683068400000,101412.38,101621.5,101146.1,101621.5,1683068400,4260.748,4931.402,1683068400,57.07,1.33,42.93
1683072000000,100096.03,101658.18,100095.25,101412.38,1683072000,8467.142,10716.841,1683072000,56.74,1.31,43.26
1683075600000,99778.91,100160.32,99696.5,100096.03,1683075600,7083.298,5360.413,1683075600,55.41,1.24,44.59
