start_time,longAccount,longShortRatio,shortAccount,time
1706252400000,65.29,1.88,34.71,1706252400
1706256000000,66.53,1.99,33.47,1706256000
1706259600000,65.44,1.89,34.56,1706259600
1706263200000,66.02,1.94,33.98,1706263200
1706266800000,65.22,1.88,34.78,1706266800
1706270400000,64.0,1.78,36.0,1706270400
1706274000000,62.98,1.7,37.02,1706274000
1706277600000,63.31,1.73,36.69,1706277600
1706281200000,63.2,1.72,36.8,1706281200
1706284800000,63.1,1.71,36.9,1706284800
1706288400000,61.21,1.58,38.79,1706288400
1706292000000,60.25,1.52,39.75,1706292000
1706295600000,59.91,1.49,40.09,1706295600
1706299200000,59.54,1.47,40.46,1706299200
1706302800000,59.24,1.45,40.76,1706302800
1706306400000,59.19,1.45,40.81,1706306400
1706310000000,59.19,1.45,40.81,1706310000
1706313600000,59.72,1.48,40.28,1706313600
1706317200000,59.72,1.48,40.28,1706317200
1706320800000,61.33,1.59,38.67,1706320800
1706324400000,61.33,1.59,38.67,1706324400
1706328000000,61.59,1.6,38.41,1706328000
1706331600000,61.59,1.6,38.41,1706331600
1706335200000,61.94,1.63,38.06,1706335200
1706338800000,61.94,1.63,38.06,1706338800
1706342400000,62.04,1.63,37.96,1706342400
1706346000000,62.04,1.63,37.96,1706346000
1706349600000,63.07,1.71,36.93,1706349600
1706353200000,63.07,1.71,36.93,1706353200
1706356800000,63.21,1.72,36.79,1706356800
1706360400000,63.21,1.72,36.79,1706360400
1706364000000,63.13,1.71,36.87,1706364000
1706367600000,63.13,1.71,36.87,1706367600
1706371200000,63.37,1.73,36.63,1706371200
1706374800000,63.23,1.72,36.77,1706374800
1706378400000,63.19,1.72,36.81,1706378400
1706382000000,63.19,1.72,36.81,1706382000
1706385600000,63.14,1.71,36.86,1706385600
1706389200000,62.67,1.68,37.33,1706389200
1706392800000,62.3,1.65,37.7,1706392800
1706396400000,61.73,1.61,38.27,1706396400
1706400000000,61.44,1.59,38.56,1706400000
1706403600000,61.39,1.59,38.61,1706403600
1706407200000,61.47,1.6,38.53,1706407200
1706410800000,61.41,1.59,38.59,1706410800
1706414400000,61.4,1.59,38.6,1706414400
1706418000000,61.4,1.59,38.6,1706418000
1706421600000,61.05,1.57,38.95,1706421600
1706425200000,61.05,1.57,38.95,1706425200
1706428800000,61.3,1.58,38.7,1706428800
1706432400000,61.22,1.58,38.78,1706432400
1706436000000,61.0,1.56,39.0,1706436000
1706439600000,60.93,1.56,39.07,1706439600
1706443200000,60.74,1.55,39.26,1706443200
1706446800000,60.53,1.53,39.47,1706446800
1706450400000,60.53,1.53,39.47,1706450400
1706454000000,60.99,1.56,39.01,1706454000
1706457600000,60.79,1.55,39.21,1706457600
1706461200000,61.0,1.56,39.0,1706461200
1706464800000,61.0,1.56,39.0,1706464800
1706468400000,61.19,1.58,38.81,1706468400
1706472000000,61.19,1.58,38.81,1706472000
1706475600000,61.74,1.61,38.26,1706475600
1706479200000,61.74,1.61,38.26,1706479200
1706482800000,62.11,1.64,37.89,1706482800
1706486400000,62.11,1.64,37.89,1706486400
1706490000000,62.44,1.66,37.56,1706490000
1706493600000,62.16,1.64,37.84,1706493600
1706497200000,62.04,1.63,37.96,1706497200
1706500800000,62.04,1.63,37.96,1706500800
1706504400000,62.0,1.63,38.0,1706504400
1706508000000,61.8,1.62,38.2,1706508000
1706511600000,61.97,1.63,38.03,1706511600
1706515200000,61.88,1.62,38.12,1706515200
1706518800000,61.69,1.61,38.31,1706518800
1706522400000,61.69,1.61,38.31,1706522400
1706526000000,61.59,1.6,38.41,1706526000
1706529600000,61.21,1.58,38.79,1706529600
1706533200000,61.81,1.62,38.19,1706533200
1706536800000,61.76,1.62,38.24,1706536800
1706540400000,62.15,1.64,37.85,1706540400
1706544000000,62.15,1.64,37.85,1706544000
1706547600000,59.58,1.47,40.42,1706547600
1706551200000,58.95,1.44,41.05,1706551200
1706554800000,58.81,1.43,41.19,1706554800
1706558400000,58.81,1.43,41.19,1706558400
1706562000000,58.84,1.43,41.16,1706562000
1706565600000,58.65,1.42,41.35,1706565600
1706569200000,58.56,1.41,41.44,1706569200
1706572800000,58.14,1.39,41.86,1706572800
1706576400000,58.18,1.39,41.82,1706576400
1706580000000,56.7,1.31,43.3,1706580000
1706583600000,57.49,1.35,42.51,1706583600
1706587200000,57.15,1.33,42.85,1706587200
1706590800000,57.13,1.33,42.87,1706590800
1706594400000,57.13,1.33,42.87,1706594400
1706598000000,57.57,1.36,42.43,1706598000
1706601600000,57.57,1.36,42.43,1706601600
1706605200000,57.52,1.35,42.48,1706605200
1706608800000,57.38,1.35,42.62,1706608800
1706612400000,57.06,1.33,42.94,1706612400
1706616000000,56.9,1.32,43.1,1706616000
1706619600000,56.14,1.28,43.86,1706619600
1706623200000,56.14,1.28,43.86,1706623200
1706626800000,56.03,1.27,43.97,1706626800
1706630400000,56.03,1.27,43.97,1706630400
1706634000000,56.3,1.29,43.7,1706634000
1706637600000,56.3,1.29,43.7,1706637600
1706641200000,56.38,1.29,43.62,1706641200
1706644800000,56.03,1.27,43.97,1706644800
1706648400000,56.23,1.29,43.77,1706648400
1706652000000,55.94,1.27,44.06,1706652000
1706655600000,56.27,1.29,43.73,1706655600
1706659200000,56.27,1.29,43.73,1706659200
1706662800000,56.36,1.29,43.64,1706662800
1706666400000,55.48,1.25,44.52,1706666400
1706670000000,55.93,1.27,44.07,1706670000
1706673600000,55.93,1.27,44.07,1706673600
1706677200000,56.15,1.28,43.85,1706677200
1706680800000,56.15,1.28,43.85,1706680800
1706684400000,56.21,1.28,43.79,1706684400
1706688000000,56.21,1.28,43.79,1706688000
1706691600000,56.46,1.3,43.54,1706691600
1706695200000,56.46,1.3,43.54,1706695200
1706698800000,57.63,1.36,42.37,1706698800
1706702400000,57.63,1.36,42.37,1706702400
1706706000000,58.24,1.4,41.76,1706706000
1706709600000,58.01,1.38,41.99,1706709600
1706713200000,57.47,1.35,42.53,1706713200
1706716800000,57.02,1.33,42.98,1706716800
1706720400000,56.22,1.28,43.78,1706720400
1706724000000,55.68,1.26,44.32,1706724000
1706727600000,55.05,1.23,44.95,1706727600
1706731200000,55.05,1.23,44.95,1706731200
1706734800000,57.38,1.35,42.62,1706734800
1706738400000,57.38,1.35,42.62,1706738400
1706742000000,58.99,1.44,41.01,1706742000
1706745600000,58.92,1.43,41.08,1706745600
1706749200000,59.57,1.47,40.43,1706749200
1706752800000,59.57,1.47,40.43,1706752800
1706756400000,61.5,1.6,38.5,1706756400
1706760000000,61.5,1.6,38.5,1706760000
1706763600000,61.87,1.62,38.13,1706763600
1706767200000,61.87,1.62,38.13,1706767200
1706770800000,62.22,1.65,37.78,1706770800
1706774400000,62.22,1.65,37.78,1706774400
1706778000000,62.21,1.65,37.79,1706778000
1706781600000,62.22,1.65,37.78,1706781600
1706785200000,62.04,1.63,37.96,1706785200
1706788800000,62.06,1.64,37.94,1706788800
1706792400000,62.01,1.63,37.99,1706792400
1706796000000,62.04,1.63,37.96,1706796000
1706799600000,60.98,1.56,39.02,1706799600
1706803200000,60.03,1.5,39.97,1706803200
1706806800000,60.03,1.5,39.97,1706806800
1706810400000,58.86,1.43,41.14,1706810400
1706814000000,58.79,1.43,41.21,1706814000
1706817600000,58.47,1.41,41.53,1706817600
1706821200000,58.47,1.41,41.53,1706821200
1706824800000,58.48,1.41,41.52,1706824800
1706828400000,58.27,1.4,41.73,1706828400
1706832000000,58.27,1.4,41.73,1706832000
1706835600000,57.97,1.38,42.03,1706835600
1706839200000,58.23,1.39,41.77,1706839200
1706842800000,58.23,1.39,41.77,1706842800
1706846400000,58.9,1.43,41.1,1706846400
1706850000000,58.59,1.42,41.41,1706850000
1706853600000,58.82,1.43,41.18,1706853600
1706857200000,58.56,1.41,41.44,1706857200
1706860800000,58.6,1.42,41.4,1706860800
1706864400000,58.41,1.4,41.59,1706864400
1706868000000,58.6,1.42,41.4,1706868000
1706871600000,58.6,1.42,41.4,1706871600
1706875200000,58.48,1.41,41.52,1706875200
1706878800000,58.11,1.39,41.89,1706878800
1706882400000,59.64,1.48,40.36,1706882400
1706886000000,59.64,1.48,40.36,1706886000
1706889600000,59.21,1.45,40.79,1706889600
1706893200000,58.11,1.39,41.89,1706893200
1706896800000,58.79,1.43,41.21,1706896800
1706900400000,58.79,1.43,41.21,1706900400
1706904000000,59.3,1.46,40.7,1706904000
1706907600000,59.3,1.46,40.7,1706907600
1706911200000,59.22,1.45,40.78,1706911200
1706914800000,57.91,1.38,42.09,1706914800
1706918400000,57.79,1.37,42.21,1706918400
1706922000000,57.2,1.34,42.8,1706922000
1706925600000,57.11,1.33,42.89,1706925600
1706929200000,56.97,1.32,43.03,1706929200
1706932800000,57.01,1.33,42.99,1706932800
1706936400000,56.98,1.33,43.02,1706936400
1706940000000,57.06,1.33,42.94,1706940000
1706943600000,56.99,1.33,43.01,1706943600
1706947200000,57.08,1.33,42.92,1706947200
1706950800000,57.47,1.35,42.53,1706950800
1706954400000,57.47,1.35,42.53,1706954400
1706958000000,57.87,1.37,42.13,1706958000
1706961600000,57.87,1.37,42.13,1706961600
1706965200000,58.17,1.39,41.83,1706965200
1706968800000,58.21,1.39,41.79,1706968800
1706972400000,58.21,1.39,41.79,1706972400
1706976000000,59.1,1.45,40.9,1706976000
1706979600000,58.95,1.44,41.05,1706979600
1706983200000,58.23,1.39,41.77,1706983200
1706986800000,58.23,1.39,41.77,1706986800
1706990400000,58.6,1.42,41.4,1706990400
1706994000000,58.6,1.42,41.4,1706994000
1706997600000,58.7,1.42,41.3,1706997600
1707001200000,58.7,1.42,41.3,1707001200
1707004800000,59.13,1.45,40.87,1707004800
1707008400000,59.13,1.45,40.87,1707008400
1707012000000,59.03,1.44,40.97,1707012000
1707015600000,59.03,1.44,40.97,1707015600
1707019200000,58.97,1.44,41.03,1707019200
1707022800000,58.97,1.44,41.03,1707022800
1707026400000,59.41,1.46,40.59,1707026400
1707030000000,59.41,1.46,40.59,1707030000
1707033600000,60.05,1.5,39.95,1707033600
1707037200000,60.05,1.5,39.95,1707037200
1707040800000,60.16,1.51,39.84,1707040800
1707044400000,60.17,1.51,39.83,1707044400
1707048000000,59.91,1.49,40.09,1707048000
1707051600000,59.24,1.45,40.76,1707051600
1707055200000,59.24,1.45,40.76,1707055200
1707058800000,60.08,1.51,39.92,1707058800
1707062400000,60.08,1.51,39.92,1707062400
1707066000000,60.22,1.51,39.78,1707066000
1707069600000,60.22,1.51,39.78,1707069600
1707073200000,60.56,1.54,39.44,1707073200
1707076800000,60.56,1.54,39.44,1707076800
1707080400000,61.15,1.57,38.85,1707080400
1707084000000,60.94,1.56,39.06,1707084000
1707087600000,61.63,1.61,38.37,1707087600
1707091200000,61.63,1.61,38.37,1707091200
1707094800000,61.81,1.62,38.19,1707094800
1707098400000,61.81,1.62,38.19,1707098400
1707102000000,61.3,1.58,38.7,1707102000
1707105600000,61.2,1.58,38.8,1707105600
1707109200000,60.67,1.54,39.33,1707109200
1707112800000,60.47,1.53,39.53,1707112800
1707116400000,60.2,1.51,39.8,1707116400
1707120000000,58.48,1.41,41.52,1707120000
1707123600000,58.26,1.4,41.74,1707123600
1707127200000,58.23,1.39,41.77,1707127200
1707130800000,57.53,1.36,42.47,1707130800
1707134400000,58.06,1.38,41.94,1707134400
1707138000000,57.62,1.36,42.38,1707138000
1707141600000,56.58,1.3,43.42,1707141600
1707145200000,56.53,1.3,43.47,1707145200
1707148800000,60.26,1.52,39.74,1707148800
1707152400000,60.26,1.52,39.74,1707152400
1707156000000,61.08,1.57,38.92,1707156000
1707159600000,61.08,1.57,38.92,1707159600
1707163200000,60.97,1.56,39.03,1707163200
1707166800000,60.97,1.56,39.03,1707166800
1707170400000,62.04,1.63,37.96,1707170400
1707174000000,62.04,1.63,37.96,1707174000
1707177600000,62.34,1.66,37.66,1707177600
1707181200000,62.25,1.65,37.75,1707181200
1707184800000,62.53,1.67,37.47,1707184800
1707188400000,62.11,1.64,37.89,1707188400
1707192000000,61.83,1.62,38.17,1707192000
1707195600000,61.64,1.61,38.36,1707195600
1707199200000,61.44,1.59,38.56,1707199200
1707202800000,61.44,1.59,38.56,1707202800
1707206400000,61.37,1.59,38.63,1707206400
1707210000000,60.56,1.54,39.44,1707210000
1707213600000,59.79,1.49,40.21,1707213600
1707217200000,59.79,1.49,40.21,1707217200
1707220800000,60.5,1.53,39.5,1707220800
1707224400000,60.5,1.53,39.5,1707224400
1707228000000,60.08,1.51,39.92,1707228000
1707231600000,59.61,1.48,40.39,1707231600
1707235200000,57.5,1.35,42.5,1707235200
1707238800000,55.77,1.26,44.23,1707238800
1707242400000,55.61,1.25,44.39,1707242400
1707246000000,55.61,1.25,44.39,1707246000
1707249600000,55.85,1.27,44.15,1707249600
1707253200000,55.85,1.27,44.15,1707253200
1707256800000,55.88,1.27,44.12,1707256800
1707260400000,55.84,1.26,44.16,1707260400
1707264000000,56.41,1.29,43.59,1707264000
1707267600000,56.41,1.29,43.59,1707267600
1707271200000,57.17,1.34,42.83,1707271200
1707274800000,57.17,1.34,42.83,1707274800
1707278400000,58.39,1.4,41.61,1707278400
1707282000000,58.97,1.44,41.03,1707282000
1707285600000,58.97,1.44,41.03,1707285600
1707289200000,59.05,1.44,40.95,1707289200
1707292800000,59.05,1.44,40.95,1707292800
1707296400000,59.34,1.46,40.66,1707296400
1707300000000,58.66,1.42,41.34,1707300000
1707303600000,59.57,1.47,40.43,1707303600
1707307200000,59.57,1.47,40.43,1707307200
1707310800000,59.98,1.5,40.02,1707310800
1707314400000,59.23,1.45,40.77,1707314400
1707318000000,58.83,1.43,41.17,1707318000
1707321600000,58.83,1.43,41.17,1707321600
1707325200000,58.41,1.4,41.59,1707325200
1707328800000,55.96,1.27,44.04,1707328800
1707332400000,55.42,1.24,44.58,1707332400
1707336000000,55.01,1.22,44.99,1707336000
1707339600000,52.9,1.12,47.1,1707339600
1707343200000,52.43,1.1,47.57,1707343200
1707346800000,51.97,1.08,48.03,1707346800
1707350400000,51.9,1.08,48.1,1707350400
1707354000000,51.58,1.07,48.42,1707354000
1707357600000,51.14,1.05,48.86,1707357600
1707361200000,50.64,1.03,49.36,1707361200
1707364800000,50.64,1.03,49.36,1707364800
1707368400000,51.44,1.06,48.56,1707368400
1707372000000,51.25,1.05,48.75,1707372000
1707375600000,51.1,1.05,48.9,1707375600
1707379200000,51.1,1.05,48.9,1707379200
1707382800000,51.08,1.04,48.92,1707382800
1707386400000,50.83,1.03,49.17,1707386400
1707390000000,50.59,1.02,49.41,1707390000
1707393600000,50.25,1.01,49.75,1707393600
1707397200000,50.75,1.03,49.25,1707397200
1707400800000,50.28,1.01,49.72,1707400800
1707404400000,49.46,0.98,50.54,1707404400
1707408000000,48.91,0.96,51.09,1707408000
1707411600000,48.94,0.96,51.06,1707411600
1707415200000,48.94,0.96,51.06,1707415200
1707418800000,49.02,0.96,50.98,1707418800
1707422400000,48.05,0.93,51.95,1707422400
1707426000000,47.72,0.91,52.28,1707426000
1707429600000,47.64,0.91,52.36,1707429600
1707433200000,47.69,0.91,52.31,1707433200
1707436800000,47.53,0.91,52.47,1707436800
1707440400000,47.57,0.91,52.43,1707440400
1707444000000,47.55,0.91,52.45,1707444000
1707447600000,47.34,0.9,52.66,1707447600
1707451200000,47.1,0.89,52.9,1707451200
1707454800000,47.27,0.9,52.73,1707454800
1707458400000,47.14,0.89,52.86,1707458400
1707462000000,46.84,0.88,53.16,1707462000
1707465600000,46.79,0.88,53.21,1707465600
1707469200000,46.53,0.87,53.47,1707469200
1707472800000,46.49,0.87,53.51,1707472800
1707476400000,46.3,0.86,53.7,1707476400
1707480000000,45.98,0.85,54.02,1707480000
1707483600000,45.57,0.84,54.43,1707483600
1707487200000,45.32,0.83,54.68,1707487200
1707490800000,44.74,0.81,55.26,1707490800
1707494400000,44.92,0.82,55.08,1707494400
1707498000000,44.44,0.8,55.56,1707498000
1707501600000,43.74,0.78,56.26,1707501600
1707505200000,43.59,0.77,56.41,1707505200
1707508800000,44.23,0.79,55.77,1707508800
1707512400000,44.23,0.79,55.77,1707512400
1707516000000,44.37,0.8,55.63,1707516000
1707519600000,44.37,0.8,55.63,1707519600
1707523200000,44.48,0.8,55.52,1707523200
1707526800000,44.48,0.8,55.52,1707526800
1707530400000,44.94,0.82,55.06,1707530400
1707534000000,44.94,0.82,55.06,1707534000
1707537600000,46.0,0.85,54.0,1707537600
1707541200000,45.93,0.85,54.07,1707541200
1707544800000,46.04,0.85,53.96,1707544800
1707548400000,45.92,0.85,54.08,1707548400
1707552000000,45.73,0.84,54.27,1707552000
1707555600000,45.56,0.84,54.44,1707555600
1707559200000,45.82,0.85,54.18,1707559200
1707562800000,45.17,0.82,54.83,1707562800
1707566400000,45.32,0.83,54.68,1707566400
1707570000000,45.24,0.83,54.76,1707570000
1707573600000,45.18,0.82,54.82,1707573600
1707577200000,45.16,0.82,54.84,1707577200
1707580800000,45.13,0.82,54.87,1707580800
1707584400000,45.13,0.82,54.87,1707584400
1707588000000,45.22,0.83,54.78,1707588000
1707591600000,45.0,0.82,55.0,1707591600
1707595200000,44.04,0.79,55.96,1707595200
1707598800000,42.66,0.74,57.34,1707598800
1707602400000,42.62,0.74,57.38,1707602400
1707606000000,42.53,0.74,57.47,1707606000
1707609600000,42.32,0.73,57.68,1707609600
1707613200000,42.29,0.73,57.71,1707613200
1707616800000,43.09,0.76,56.91,1707616800
1707620400000,43.09,0.76,56.91,1707620400
1707624000000,42.29,0.73,57.71,1707624000
1707627600000,42.19,0.73,57.81,1707627600
1707631200000,42.11,0.73,57.89,1707631200
1707634800000,42.11,0.73,57.89,1707634800
1707638400000,42.86,0.75,57.14,1707638400
1707642000000,42.86,0.75,57.14,1707642000
1707645600000,43.12,0.76,56.88,1707645600
1707649200000,42.89,0.75,57.11,1707649200
1707652800000,43.18,0.76,56.82,1707652800
1707656400000,43.01,0.76,56.99,1707656400
1707660000000,43.25,0.76,56.75,1707660000
1707663600000,43.25,0.76,56.75,1707663600
1707667200000,43.19,0.76,56.81,1707667200
1707670800000,43.19,0.76,56.81,1707670800
1707674400000,42.97,0.75,57.03,1707674400
1707678000000,42.82,0.75,57.18,1707678000
1707681600000,42.62,0.74,57.38,1707681600
1707685200000,42.62,0.74,57.38,1707685200
1707688800000,43.32,0.76,56.68,1707688800
1707692400000,43.32,0.76,56.68,1707692400
1707696000000,43.53,0.77,56.47,1707696000
1707699600000,43.04,0.76,56.96,1707699600
1707703200000,43.09,0.76,56.91,1707703200
1707706800000,43.09,0.76,56.91,1707706800
1707710400000,44.63,0.81,55.37,1707710400
1707714000000,44.6,0.81,55.4,1707714000
1707717600000,44.71,0.81,55.29,1707717600
1707721200000,44.49,0.8,55.51,1707721200
1707724800000,43.85,0.78,56.15,1707724800
1707728400000,43.85,0.78,56.15,1707728400
1707732000000,44.9,0.82,55.1,1707732000
1707735600000,44.65,0.81,55.35,1707735600
1707739200000,44.74,0.81,55.26,1707739200
1707742800000,44.57,0.8,55.43,1707742800
1707746400000,44.72,0.81,55.28,1707746400
1707750000000,41.99,0.72,58.01,1707750000
1707753600000,40.26,0.67,59.74,1707753600
1707757200000,40.81,0.69,59.19,1707757200
1707760800000,40.81,0.69,59.19,1707760800
1707764400000,41.12,0.7,58.88,1707764400
1707768000000,41.12,0.7,58.88,1707768000
1707771600000,40.98,0.69,59.02,1707771600
1707775200000,40.9,0.69,59.1,1707775200
1707778800000,41.13,0.7,58.87,1707778800
1707782400000,40.95,0.69,59.05,1707782400
1707786000000,40.99,0.7,59.01,1707786000
1707789600000,40.99,0.7,59.01,1707789600
1707793200000,41.89,0.72,58.11,1707793200
1707796800000,41.89,0.72,58.11,1707796800
1707800400000,42.37,0.74,57.63,1707800400
1707804000000,42.37,0.74,57.63,1707804000
1707807600000,42.56,0.74,57.44,1707807600
1707811200000,42.56,0.74,57.44,1707811200
1707814800000,42.32,0.73,57.68,1707814800
1707818400000,42.32,0.73,57.68,1707818400
1707822000000,43.22,0.76,56.78,1707822000
1707825600000,43.22,0.76,56.78,1707825600
1707829200000,44.29,0.8,55.71,1707829200
1707832800000,44.29,0.8,55.71,1707832800
1707836400000,47.5,0.91,52.5,1707836400
1707840000000,47.5,0.91,52.5,1707840000
1707843600000,48.34,0.94,51.66,1707843600
1707847200000,48.34,0.94,51.66,1707847200
1707850800000,48.89,0.96,51.11,1707850800
1707854400000,48.79,0.95,51.21,1707854400
1707858000000,48.62,0.95,51.38,1707858000
1707861600000,48.18,0.93,51.82,1707861600
1707865200000,48.16,0.93,51.84,1707865200
1707868800000,47.64,0.91,52.36,1707868800
1707872400000,47.48,0.9,52.52,1707872400
1707876000000,47.45,0.9,52.55,1707876000
1707879600000,46.97,0.89,53.03,1707879600
1707883200000,46.88,0.88,53.12,1707883200
1707886800000,46.93,0.88,53.07,1707886800
1707890400000,46.76,0.88,53.24,1707890400
1707894000000,46.49,0.87,53.51,1707894000
1707897600000,46.01,0.85,53.99,1707897600
1707901200000,44.48,0.8,55.52,1707901200
1707904800000,41.65,0.71,58.35,1707904800
1707908400000,41.15,0.7,58.85,1707908400
1707912000000,41.15,0.7,58.85,1707912000
1707915600000,41.21,0.7,58.79,1707915600
1707919200000,40.94,0.69,59.06,1707919200
1707922800000,39.45,0.65,60.55,1707922800
1707926400000,38.92,0.64,61.08,1707926400
1707930000000,39.38,0.65,60.62,1707930000
1707933600000,39.29,0.65,60.71,1707933600
1707937200000,39.68,0.66,60.32,1707937200
1707940800000,39.68,0.66,60.32,1707940800
1707944400000,39.97,0.67,60.03,1707944400
