start_time,open_interest,high open interest,low open interest,open value of open interest,funding_rate,high funding rate,low funding rate,open funding rate,long_short_ratio,longShortRatio,shortAccount,active_address,exchange_inflow_x,exchange_outflow_x,price_x,transaction_count_x,active_addresses,exchange_inflow_y,exchange_outflow_y,price_y,transaction_count_y
1715400000000.0,71194.46,71446.41,71194.46,71446.41,0.003885,0.004019,0.003004,0.003032,70.72,2.42,29.28,322,3.3109893,3.07571077,60766.01,102,28715,0.2945531901408451,0.4662587329640287,60818.86733605007,69633
1715400000000.0,71224.4,71235.87,71155.01,71194.46,0.004531,0.004544,0.003854,0.003885,70.75,2.42,29.25,322,3.3109893,3.07571077,60766.01,102,28715,0.2945531901408451,0.4662587329640287,60818.86733605007,69633
1715490000000.0,71096.84,71107.09,70933.97,70943.27,0.002161,0.002609,0.002084,0.002593,69.67,2.3,30.33,56,0.47793017,4.29268578,61050.01,93,28198,0.3879198843446089,0.6179623290944882,61004.16657925738,28387
1715490000000.0,71092.91,71146.84,71044.59,71096.84,0.002426,0.002426,0.001975,0.002161,70.02,2.34,29.98,56,0.47793017,4.29268578,61050.01,93,28198,0.3879198843446089,0.6179623290944882,61004.16657925738,28387
1715490000000.0,71057.36,71122.74,71047.11,71092.91,0.002782,0.002898,0.002391,0.002426,69.91,2.32,30.09,56,0.47793017,4.29268578,61050.01,93,28198,0.3879198843446089,0.6179623290944882,61004.16657925738,28387
1715580000000.0,69357.43,70013.42,69341.81,70013.42,0.009674,0.01,0.009674,0.01,65.95,1.94,34.05,140,6.61994146,7.38304373,61504.1,90,37435,0.8376269121831736,1.387785538509317,61392.86655276124,15943
1715580000000.0,68590.11,69363.62,68460.1,69357.43,0.009038,0.009674,0.009031,0.009674,66.06,1.95,33.94,140,6.61994146,7.38304373,61504.1,90,37435,0.8376269121831736,1.387785538509317,61392.86655276124,15943
1715580000000.0,68314.36,69189.51,68004.05,68590.11,0.008563,0.009105,0.008065,0.009038,65.26,1.88,34.74,140,6.61994146,7.38304373,61504.1,90,37435,0.8376269121831736,1.387785538509317,61392.86655276124,15943
1715670000000.0,70105.03,71246.27,69998.41,71246.27,0.01,0.01,0.01,0.01,58.11,1.39,41.89,81,7.06405785,10.49581494,62035.39,95,20575,1.2903024781467185,5.367528009122808,61977.14516227082,6131
1715670000000.0,70348.44,70462.69,69946.14,70105.03,0.01,0.01,0.01,0.01,58.11,1.39,41.89,81,7.06405785,10.49581494,62035.39,95,20575,1.2903024781467185,5.367528009122808,61977.14516227082,6131
1715670000000.0,69840.12,70362.4,69840.12,70348.44,0.01,0.01,0.01,0.01,60.6,1.54,39.4,81,7.06405785,10.49581494,62035.39,95,20575,1.2903024781467185,5.367528009122808,61977.14516227082,6131
1715760000000.0,68641.49,68803.44,68532.44,68631.09,-0.000335,0.000133,-0.000335,0.000123,64.27,1.8,35.73,4820,4.60975538,4.04447687,62143.51,203,34827,0.7667214196233665,1.053959784538071,62149.13859241595,36034
1715760000000.0,68351.71,68659.48,68317.63,68641.49,-0.00107,-0.000335,-0.001139,-0.000335,64.2,1.79,35.8,4820,4.60975538,4.04447687,62143.51,203,34827,0.7667214196233665,1.053959784538071,62149.13859241595,36034
1715760000000.0,69339.53,69350.35,68127.06,68351.71,-5.9e-05,-4.3e-05,-0.00119,-0.00107,63.79,1.76,36.21,4820,4.60975538,4.04447687,62143.51,203,34827,0.7667214196233665,1.053959784538071,62149.13859241595,36034
1715850000000.0,73422.53,73426.37,72941.06,72970.57,0.001495,0.005254,0.001495,0.005254,47.76,0.91,52.24,1557,1.54617986,11.54526043,66364.69,283,55503,0.7038575781318283,1.1350861586838126,66344.0579402368,24733
1715850000000.0,73609.61,73635.73,73422.53,73422.53,-0.001275,0.001495,-0.001275,0.001495,47.69,0.91,52.31,1557,1.54617986,11.54526043,66364.69,283,55503,0.7038575781318283,1.1350861586838126,66344.0579402368,24733
1715850000000.0,73657.64,73657.64,73453.42,73609.61,-0.002381,-0.001275,-0.002381,-0.001275,46.98,0.89,53.02,1557,1.54617986,11.54526043,66364.69,283,55503,0.7038575781318283,1.1350861586838126,66344.0579402368,24733
1715940000000.0,71813.49,71822.83,71424.86,71424.86,0.002152,0.002152,0.001236,0.001236,50.78,1.03,49.22,648,5.54034185,13.8942651,66500.48,247,47607,0.5377345038126081,0.4907210150137288,66437.20378545077,37831
1715940000000.0,72493.27,72493.27,71813.49,71813.49,0.003772,0.003772,0.002152,0.002152,50.51,1.02,49.49,648,5.54034185,13.8942651,66500.48,247,47607,0.5377345038126081,0.4907210150137288,66437.20378545077,37831
1715940000000.0,72512.74,72531.28,72080.18,72493.27,0.003218,0.003876,0.003218,0.003772,50.09,1.0,49.91,648,5.54034185,13.8942651,66500.48,247,47607,0.5377345038126081,0.4907210150137288,66437.20378545077,37831
1716030000000.0,75617.13,75617.13,75308.48,75395.45,0.008491,0.009261,0.008491,0.008905,48.72,0.95,51.28,67,0.40346314,36.07341637,67190.82,91,21373,0.3889288487617262,2.257063950601093,67198.32629156612,14196
1716030000000.0,75576.76,75617.13,75455.33,75617.13,0.005776,0.008491,0.005776,0.008491,48.32,0.94,51.68,67,0.40346314,36.07341637,67190.82,91,21373,0.3889288487617262,2.257063950601093,67198.32629156612,14196
1716030000000.0,75612.42,75752.3,75576.76,75576.76,0.003453,0.005776,0.003453,0.005776,48.27,0.93,51.73,67,0.40346314,36.07341637,67190.82,91,21373,0.3889288487617262,2.257063950601093,67198.32629156612,14196
1716120000000.0,77058.19,77063.82,76218.81,76218.81,0.006587,0.006695,0.006248,0.006575,47.75,0.91,52.25,173,0.23863251,11.75850127,66832.99,79,26005,0.5794059617934783,0.6558398217313914,66886.86689252191,39318
1716120000000.0,77207.26,77237.1,76967.97,77058.19,0.006053,0.006819,0.006038,0.006587,47.72,0.91,52.28,173,0.23863251,11.75850127,66832.99,79,26005,0.5794059617934783,0.6558398217313914,66886.86689252191,39318
1716120000000.0,77202.7,77375.1,77168.03,77207.26,0.005487,0.006053,0.005487,0.006053,47.82,0.92,52.18,173,0.23863251,11.75850127,66832.99,79,26005,0.5794059617934783,0.6558398217313914,66886.86689252191,39318
1716210000000.0,78062.03,78272.38,77940.07,77940.07,0.005109,0.005392,0.0051,0.005148,49.23,0.97,50.77,274,2.59557782,6.25876425,67099.98,216,55705,0.4433064329380994,0.7698771992066027,67105.26344589188,19398
1716210000000.0,78235.85,78235.85,77923.22,78062.03,0.003959,0.005109,0.003959,0.005109,49.0,0.96,51.0,274,2.59557782,6.25876425,67099.98,216,55705,0.4433064329380994,0.7698771992066027,67105.26344589188,19398
1716210000000.0,77932.4,78323.04,77932.4,78235.85,0.002494,0.003975,0.002494,0.003959,49.0,0.96,51.0,274,2.59557782,6.25876425,67099.98,216,55705,0.4433064329380994,0.7698771992066027,67105.26344589188,19398
1716300000000.0,77805.17,78185.03,77542.86,77731.42,0.01,0.013056,0.01,0.013056,46.89,0.88,53.11,28,3.03582127,4.27612131,70213.2,43,6594,1.83801759521978,2.1415143149006624,70322.63057007149,5032
1716300000000.0,78276.14,78304.87,77726.2,77805.17,0.01,0.01,0.01,0.01,47.2,0.89,52.8,28,3.03582127,4.27612131,70213.2,43,6594,1.83801759521978,2.1415143149006624,70322.63057007149,5032
1716300000000.0,78136.68,78276.14,77777.07,78276.14,0.01,0.01,0.01,0.01,47.2,0.89,52.8,28,3.03582127,4.27612131,70213.2,43,6594,1.83801759521978,2.1415143149006624,70322.63057007149,5032
1716390000000.0,79445.73,79527.03,79109.17,79455.77,0.01,0.01,0.01,0.01,53.4,1.15,46.6,115,1.59386261,13.99350777,70455.9,148,38056,0.4856321106071181,0.5590047153270349,70418.42552666392,13476
1716390000000.0,79215.04,79700.41,79215.04,79445.73,0.01,0.01,0.01,0.01,53.4,1.15,46.6,115,1.59386261,13.99350777,70455.9,148,38056,0.4856321106071181,0.5590047153270349,70418.42552666392,13476
1716390000000.0,78867.54,79216.26,78867.54,79215.04,0.01,0.01,0.01,0.01,53.49,1.15,46.51,115,1.59386261,13.99350777,70455.9,148,38056,0.4856321106071181,0.5590047153270349,70418.42552666392,13476
1716480000000.0,73632.13,74875.83,73597.42,74584.71,0.01,0.01,0.01,0.01,61.12,1.57,38.88,157,5.82514731,10.91013788,67822.78,205,52738,1.1111970390791812,1.4177119572439676,67834.25578634608,16514
1716480000000.0,73898.45,73898.45,73568.68,73632.13,0.01,0.01,0.01,0.01,61.81,1.62,38.19,157,5.82514731,10.91013788,67822.78,205,52738,1.1111970390791812,1.4177119572439676,67834.25578634608,16514
1716480000000.0,73876.11,73924.16,73510.48,73898.45,0.01,0.01,0.01,0.01,62.29,1.65,37.71,157,5.82514731,10.91013788,67822.78,205,52738,1.1111970390791812,1.4177119572439676,67834.25578634608,16514
1716570000000.0,70692.89,71120.24,70606.57,71120.24,0.01,0.01,0.01,0.01,64.3,1.8,35.7,434,0.92802419,9.73202265,68919.02,254,69766,0.2526609427331643,1.8962779405284789,68773.30843241721,39780
1716570000000.0,70228.68,70768.69,70228.68,70692.89,0.01,0.01,0.01,0.01,63.35,1.73,36.65,434,0.92802419,9.73202265,68919.02,254,69766,0.2526609427331643,1.8962779405284789,68773.30843241721,39780
1716570000000.0,70511.85,70526.07,69752.06,70228.68,0.01,0.01,0.01,0.01,63.02,1.7,36.98,434,0.92802419,9.73202265,68919.02,254,69766,0.2526609427331643,1.8962779405284789,68773.30843241721,39780
1716660000000.0,72253.87,72259.08,72161.59,72217.88,0.01,0.01,0.01,0.01,57.99,1.38,42.01,250,0.20227994,2.650532,69213.2,125,31672,0.2352027379150197,0.2291972830426356,69208.09860886556,18618
1716660000000.0,72226.94,72385.42,72226.94,72253.87,0.01,0.01,0.01,0.01,58.47,1.41,41.53,250,0.20227994,2.650532,69213.2,125,31672,0.2352027379150197,0.2291972830426356,69208.09860886556,18618
1716660000000.0,72164.39,72226.94,72133.15,72226.94,0.01,0.01,0.01,0.01,58.25,1.4,41.75,250,0.20227994,2.650532,69213.2,125,31672,0.2352027379150197,0.2291972830426356,69208.09860886556,18618
1716750000000.0,71760.58,71785.7,71712.29,71714.87,0.01,0.01,0.01,0.01,58.5,1.41,41.5,102,0.03043527,4.47646539,68903.54,137,38956,0.415110346496,0.4927414914285715,68840.23423519504,50941
1716750000000.0,71571.52,71763.01,71571.52,71760.58,0.01,0.01,0.01,0.01,58.5,1.41,41.5,102,0.03043527,4.47646539,68903.54,137,38956,0.415110346496,0.4927414914285715,68840.23423519504,50941
1716750000000.0,71485.62,71605.71,71485.62,71571.52,0.01,0.01,0.01,0.01,58.94,1.44,41.06,102,0.03043527,4.47646539,68903.54,137,38956,0.415110346496,0.4927414914285715,68840.23423519504,50941
1716840000000.0,71893.96,73057.42,71829.28,72867.51,0.02226,0.022885,0.019257,0.019257,55.09,1.23,44.91,240,1.798867,5.88055586,69660.01,89,30530,0.4915655530803571,0.5308708652317881,69595.9894495692,23737
1716840000000.0,71364.64,71962.72,71346.56,71893.96,0.020219,0.02226,0.020219,0.02226,56.67,1.31,43.33,240,1.798867,5.88055586,69660.01,89,30530,0.4915655530803571,0.5308708652317881,69595.9894495692,23737
1716840000000.0,71401.56,71401.56,71256.26,71364.64,0.017272,0.020219,0.017247,0.020219,57.33,1.34,42.67,240,1.798867,5.88055586,69660.01,89,30530,0.4915655530803571,0.5308708652317881,69595.9894495692,23737
1716930000000.0,72289.5,72635.53,72289.5,72613.49,0.01,0.01,0.01,0.01,64.45,1.81,35.55,106,0.55420244,2.28517253,68401.47,134,40009,0.2860866381811594,1.0112925241450217,68338.06719170038,36808
1716930000000.0,72107.65,72290.35,72082.03,72289.5,0.01,0.01,0.01,0.01,64.08,1.78,35.92,106,0.55420244,2.28517253,68401.47,134,40009,0.2860866381811594,1.0112925241450217,68338.06719170038,36808
1716930000000.0,72216.54,72216.54,72083.97,72107.65,0.01,0.01,0.01,0.01,64.03,1.78,35.97,106,0.55420244,2.28517253,68401.47,134,40009,0.2860866381811594,1.0112925241450217,68338.06719170038,36808
1717020000000.0,76040.11,76389.13,76015.35,76365.72,0.013663,0.014509,0.013663,0.014316,67.85,2.11,32.15,301,1.49348773,2.98773754,67680.01,282,64184,0.1649306408020698,0.3321160245639247,67593.17394360378,26000
1717020000000.0,76248.5,76259.8,76040.11,76040.11,0.011662,0.013663,0.011662,0.013663,67.71,2.1,32.29,301,1.49348773,2.98773754,67680.01,282,64184,0.1649306408020698,0.3321160245639247,67593.17394360378,26000
1717020000000.0,76215.29,76382.17,76215.29,76248.5,0.01,0.011662,0.01,0.011662,67.61,2.09,32.39,301,1.49348773,2.98773754,67680.01,282,64184,0.1649306408020698,0.3321160245639247,67593.17394360378,26000
1717110000000.0,74220.98,74363.6,74210.84,74254.52,0.014353,0.014372,0.013336,0.013336,60.54,1.53,39.46,34,0.01506553,0.49007858,68352.17,35,13213,0.4661320602721089,0.4523401494520547,68378.32320553702,11055
1717110000000.0,74249.84,74258.0,74166.63,74220.98,0.014648,0.015117,0.014353,0.014353,60.78,1.55,39.22,34,0.01506553,0.49007858,68352.17,35,13213,0.4661320602721089,0.4523401494520547,68378.32320553702,11055
1717110000000.0,74184.74,74252.17,74137.72,74249.84,0.015032,0.015108,0.01451,0.014648,60.78,1.55,39.22,34,0.01506553,0.49007858,68352.17,35,13213,0.4661320602721089,0.4523401494520547,68378.32320553702,11055
1717200000000.0,76505.84,76679.81,76490.01,76539.67,0.01,0.01,0.01,0.01,68.27,2.15,31.73,228,0.04092954,5.51114992,67655.66,131,34993,0.4495999860202148,0.3407920785774648,67582.92020350798,55060
1717200000000.0,76301.49,76547.52,76282.84,76505.84,0.01,0.01,0.01,0.01,68.5,2.18,31.5,228,0.04092954,5.51114992,67655.66,131,34993,0.4495999860202148,0.3407920785774648,67582.92020350798,55060
1717200000000.0,76609.86,76629.07,76301.49,76301.49,0.01,0.01,0.01,0.01,68.23,2.15,31.77,228,0.04092954,5.51114992,67655.66,131,34993,0.4495999860202148,0.3407920785774648,67582.92020350798,55060
1717290000000.0,75414.8,75473.29,75310.34,75473.29,0.01,0.01,0.01,0.01,67.41,2.07,32.59,72,2.21381887,3.25784977,67755.0,104,33748,0.3786576961176471,0.6259065431239091,67701.89773464113,30201
1717290000000.0,75415.22,75479.08,75364.47,75414.8,0.01,0.01,0.01,0.01,67.53,2.08,32.47,72,2.21381887,3.25784977,67755.0,104,33748,0.3786576961176471,0.6259065431239091,67701.89773464113,30201
1717290000000.0,75228.86,75469.87,75228.86,75415.22,0.01,0.01,0.01,0.01,67.53,2.08,32.47,72,2.21381887,3.25784977,67755.0,104,33748,0.3786576961176471,0.6259065431239091,67701.89773464113,30201
1717380000000.0,75934.94,76159.24,75578.47,76113.55,0.01,0.01,0.01,0.01,65.61,1.91,34.39,157,0.18243058,15.47291721,68416.08,121,32625,0.6065525601625136,0.7115947458216433,68451.12889992264,51319
1717380000000.0,76146.68,76146.68,75927.5,75934.94,0.010457,0.010594,0.01,0.01,64.3,1.8,35.7,157,0.18243058,15.47291721,68416.08,121,32625,0.6065525601625136,0.7115947458216433,68451.12889992264,51319
1717380000000.0,75933.19,76146.68,75867.09,76146.68,0.010573,0.010573,0.010123,0.010457,63.35,1.73,36.65,157,0.18243058,15.47291721,68416.08,121,32625,0.6065525601625136,0.7115947458216433,68451.12889992264,51319
1717470000000.0,78108.54,78111.01,77993.32,78080.03,0.01,0.010617,0.01,0.010617,59.05,1.44,40.95,71,0.0502636,5.22758347,69170.22,79,27356,0.3089219921203154,0.2819410368590997,69159.73046796271,29441
1717470000000.0,78441.55,78473.81,78107.26,78108.54,0.01,0.01,0.01,0.01,58.76,1.43,41.24,71,0.0502636,5.22758347,69170.22,79,27356,0.3089219921203154,0.2819410368590997,69159.73046796271,29441
1717470000000.0,78589.25,78649.02,78400.56,78441.55,0.01,0.01,0.01,0.01,58.7,1.42,41.3,71,0.0502636,5.22758347,69170.22,79,27356,0.3089219921203154,0.2819410368590997,69159.73046796271,29441
1717560000000.0,82788.9,82892.85,82613.07,82613.21,0.017483,0.017483,0.01474,0.01474,49.01,0.96,50.99,262,5.38622236,7.47338896,71168.53,106,27827,0.3475422359760957,0.3558017614263804,71217.12789687386,24129
1717560000000.0,83739.26,83748.37,82788.9,82788.9,0.020275,0.020275,0.017483,0.017483,48.84,0.96,51.16,262,5.38622236,7.47338896,71168.53,106,27827,0.3475422359760957,0.3558017614263804,71217.12789687386,24129
1717560000000.0,83430.92,83753.03,83421.78,83739.26,0.018749,0.020275,0.018749,0.020275,48.23,0.93,51.77,262,5.38622236,7.47338896,71168.53,106,27827,0.3475422359760957,0.3558017614263804,71217.12789687386,24129
1717650000000.0,82912.1,83022.84,82864.78,82985.03,0.01,0.01,0.01,0.01,48.22,0.93,51.78,231,2.15010888,5.84457145,70895.45,169,35919,0.3285633681656399,0.370865862607233,70876.98996006536,36579
1717650000000.0,82605.03,82942.34,82579.91,82912.1,0.01,0.01,0.01,0.01,48.22,0.93,51.78,231,2.15010888,5.84457145,70895.45,169,35919,0.3285633681656399,0.370865862607233,70876.98996006536,36579
1717650000000.0,83268.93,83268.93,82552.12,82605.03,0.01,0.01,0.01,0.01,48.94,0.96,51.06,231,2.15010888,5.84457145,70895.45,169,35919,0.3285633681656399,0.370865862607233,70876.98996006536,36579
1717740000000.0,83457.38,83457.38,82647.13,82672.53,0.01,0.01,0.01,0.01,50.94,1.04,49.06,110,6.17172813,9.8864939,71265.7,169,47669,0.4951718921405335,0.4319641059238096,71246.4892110319,21348
1717740000000.0,83524.92,83647.12,83453.88,83457.38,0.01,0.01,0.01,0.01,50.19,1.01,49.81,110,6.17172813,9.8864939,71265.7,169,47669,0.4951718921405335,0.4319641059238096,71246.4892110319,21348
1717740000000.0,84050.85,84050.85,83504.43,83524.92,0.01,0.01,0.01,0.01,49.59,0.98,50.41,110,6.17172813,9.8864939,71265.7,169,47669,0.4951718921405335,0.4319641059238096,71246.4892110319,21348
1717830000000.0,82204.77,82243.23,82165.96,82242.4,0.01,0.01,0.01,0.01,60.89,1.56,39.11,232,0.04115462,0.59183447,69582.2,112,42887,0.2135724275066138,0.4117108471428571,69493.39256626827,9569
1717830000000.0,82430.99,82430.99,82195.18,82204.77,0.01,0.01,0.01,0.01,60.89,1.56,39.11,232,0.04115462,0.59183447,69582.2,112,42887,0.2135724275066138,0.4117108471428571,69493.39256626827,9569
1717830000000.0,82513.04,82522.53,82373.7,82430.99,0.01,0.01,0.01,0.01,60.77,1.55,39.23,232,0.04115462,0.59183447,69582.2,112,42887,0.2135724275066138,0.4117108471428571,69493.39256626827,9569
1717920000000.0,83226.09,83238.98,83175.96,83190.63,0.01,0.01,0.01,0.01,60.12,1.51,39.88,81,0.23587542,1.28896922,69352.15,67,19930,0.2903516270164349,0.5469883852542371,69341.85077157746,38866
1717920000000.0,83295.53,83320.96,83226.09,83226.09,0.01,0.01,0.01,0.01,60.12,1.51,39.88,81,0.23587542,1.28896922,69352.15,67,19930,0.2903516270164349,0.5469883852542371,69341.85077157746,38866
1717920000000.0,83224.02,83302.65,83196.39,83295.53,0.01,0.01,0.01,0.01,60.28,1.52,39.72,81,0.23587542,1.28896922,69352.15,67,19930,0.2903516270164349,0.5469883852542371,69341.85077157746,38866
1718010000000.0,84642.01,84777.51,84498.18,84777.51,0.01,0.01,0.01,0.01,59.11,1.45,40.89,145,0.29044233,3.52203829,69449.99,111,42703,0.4525299890643662,0.4303252126082579,69402.94091521115,34921
1718010000000.0,85093.13,85160.13,84642.01,84642.01,0.01,0.01,0.01,0.01,59.26,1.46,40.74,145,0.29044233,3.52203829,69449.99,111,42703,0.4525299890643662,0.4303252126082579,69402.94091521115,34921
1718010000000.0,84977.66,85167.09,84947.35,85093.13,0.01,0.01,0.01,0.01,59.26,1.46,40.74,145,0.29044233,3.52203829,69449.99,111,42703,0.4525299890643662,0.4303252126082579,69402.94091521115,34921
1718100000000.0,84607.92,85862.29,84468.18,85476.38,0.01,0.01,0.01,0.01,66.43,1.98,33.57,186,5.36689184,6.15034133,66961.99,143,37397,1.255649646013229,1.221242284457831,66907.42222919817,19124
1718100000000.0,84019.58,84716.56,83734.86,84607.92,0.01,0.01,0.01,0.01,66.43,1.98,33.57,186,5.36689184,6.15034133,66961.99,143,37397,1.255649646013229,1.221242284457831,66907.42222919817,19124
1718100000000.0,84526.5,84575.44,83944.85,84019.58,0.01,0.01,0.01,0.01,68.23,2.15,31.77,186,5.36689184,6.15034133,66961.99,143,37397,1.255649646013229,1.221242284457831,66907.42222919817,19124
1718190000000.0,82879.92,82898.2,82298.2,82492.14,0.01,0.01,0.01,0.01,67.62,2.09,32.38,127,0.41726605,14.20174624,67778.43,97,29360,0.4575854411335013,0.6955899930063965,67738.54048929297,28932
1718190000000.0,82969.35,83004.19,82868.19,82879.92,0.01,0.01,0.01,0.01,67.24,2.05,32.76,127,0.41726605,14.20174624,67778.43,97,29360,0.4575854411335013,0.6955899930063965,67738.54048929297,28932
1718190000000.0,83987.09,83987.09,82198.78,82969.35,0.01,0.01,0.01,0.01,66.61,2.0,33.39,127,0.41726605,14.20174624,67778.43,97,29360,0.4575854411335013,0.6955899930063965,67738.54048929297,28932
1718280000000.0,80798.91,80798.91,80166.97,80229.5,0.01,0.01,0.01,0.01,66.49,1.98,33.51,126,5.44569147,8.3935545,67749.54,173,40949,0.3680966455607476,0.8629084740055248,67561.71439271331,43746
1718280000000.0,80798.91,80798.91,80798.91,80798.91,0.01,0.01,0.01,0.01,65.62,1.91,34.38,126,5.44569147,8.3935545,67749.54,173,40949,0.3680966455607476,0.8629084740055248,67561.71439271331,43746
1718280000000.0,80650.12,80731.19,80099.0,80099.0,0.01,0.01,0.01,0.01,65.69,1.92,34.31,126,5.44569147,8.3935545,67749.54,173,40949,0.3680966455607476,0.8629084740055248,67561.71439271331,43746
