start_time,datetime,long_liquidations,long_liquidations_usd,short_liquidations,short_liquidations_usd
1719248400000,2024-06-24 17:00:00,0.01023118,611.0,0.00502741,304.0
1719252000000,2024-06-24 18:00:00,0.01037948,618.0,0.0023185,140.0
1719255600000,2024-06-24 19:00:00,0.24875791,14629.0,0.0,0.0
1719259200000,2024-06-24 20:00:00,0.22977607,13382.0,0.00388742,231.0
1719262800000,2024-06-24 21:00:00,0.0,0.0,0.00061948,37.0
1719266400000,2024-06-24 22:00:00,0.0,0.0,0.00266361,161.0
1719270000000,2024-06-24 23:00:00,0.0,0.0,0.00013227,8.0
1719273600000,2024-06-25 00:00:00,0.0,0.0,0.00018133,11.0
1719277200000,2024-06-25 01:00:00,0.0,0.0,0.0,0.0
1719280800000,2024-06-25 02:00:00,0.0,0.0,0.00174315,106.0
1719284400000,2024-06-25 03:00:00,0.0,0.0,0.0324486,1992.0
1719288000000,2024-06-25 04:00:00,0.00344913,210.0,0.0,0.0
1719291600000,2024-06-25 05:00:00,0.00161154,98.0,0.0,0.0
1719295200000,2024-06-25 06:00:00,0.0,0.0,0.0,0.0
1719298800000,2024-06-25 07:00:00,0.00545095,329.0,0.0,0.0
1719302400000,2024-06-25 08:00:00,0.0,0.0,0.0,0.0
1719306000000,2024-06-25 09:00:00,0.0,0.0,0.00711239,438.0
1719309600000,2024-06-25 10:00:00,0.0,0.0,0.0,0.0
1719313200000,2024-06-25 11:00:00,0.00499601,304.0,0.0,0.0
1719316800000,2024-06-25 12:00:00,0.02006392,1218.0,0.0,0.0
1719320400000,2024-06-25 13:00:00,1.646e-05,1.0,0.00034149,21.0
1719324000000,2024-06-25 14:00:00,0.00209711,129.0,0.05911325,3669.0
1719327600000,2024-06-25 15:00:00,0.00321551,197.0,0.0,0.0
1719331200000,2024-06-25 16:00:00,0.00142129,87.0,0.0,0.0
1719334800000,2024-06-25 17:00:00,0.00013083,8.0,0.0,0.0
1719338400000,2024-06-25 18:00:00,0.01482587,904.0,0.00357053,222.0
1719342000000,2024-06-25 19:00:00,0.0,0.0,0.00046385,29.0
1719345600000,2024-06-25 20:00:00,0.0,0.0,0.0,0.0
1719349200000,2024-06-25 21:00:00,0.0,0.0,0.0,0.0
1719352800000,2024-06-25 22:00:00,0.0,0.0,0.0,0.0
1719356400000,2024-06-25 23:00:00,0.00040675,25.0,0.0,0.0
1719360000000,2024-06-26 00:00:00,0.00014663,9.0,0.0,0.0
1719363600000,2024-06-26 01:00:00,0.0,0.0,0.00088437,55.0
1719367200000,2024-06-26 02:00:00,0.00048444,30.0,0.01322721,828.0
1719370800000,2024-06-26 03:00:00,0.0,0.0,0.0,0.0
1719374400000,2024-06-26 04:00:00,0.0012032,74.0,0.0,0.0
1719378000000,2024-06-26 05:00:00,0.0,0.0,0.0,0.0
1719381600000,2024-06-26 06:00:00,0.00014688,9.0,0.0,0.0
1719385200000,2024-06-26 07:00:00,0.0,0.0,0.0,0.0
1719388800000,2024-06-26 08:00:00,0.00748786,458.0,0.0,0.0
1719392400000,2024-06-26 09:00:00,0.0,0.0,0.0,0.0
1719396000000,2024-06-26 10:00:00,0.00236004,144.0,0.0,0.0
1719399600000,2024-06-26 11:00:00,0.0,0.0,0.0,0.0
1719403200000,2024-06-26 12:00:00,0.0,0.0,0.0,0.0
1719406800000,2024-06-26 13:00:00,0.0,0.0,0.00746976,462.0
1719410400000,2024-06-26 14:00:00,0.0,0.0,0.00085391,53.0
1719414000000,2024-06-26 15:00:00,0.00752797,460.0,0.0,0.0
1719417600000,2024-06-26 16:00:00,0.00021308,13.0,0.0,0.0
1719421200000,2024-06-26 17:00:00,0.00634463,385.0,0.0021636,133.0
1719424800000,2024-06-26 18:00:00,0.0,0.0,0.0,0.0
1719428400000,2024-06-26 19:00:00,0.04637434,2804.0,0.0,0.0
1719432000000,2024-06-26 20:00:00,0.00394616,239.0,0.0,0.0
1719435600000,2024-06-26 21:00:00,0.0,0.0,0.0,0.0
1719439200000,2024-06-26 22:00:00,3.304e-05,2.0,0.0,0.0
1719442800000,2024-06-26 23:00:00,0.0,0.0,0.0,0.0
1719446400000,2024-06-27 00:00:00,0.0,0.0,0.0,0.0
1719450000000,2024-06-27 01:00:00,0.0,0.0,0.0003424,21.0
1719453600000,2024-06-27 02:00:00,0.00285415,173.0,0.0,0.0
1719457200000,2024-06-27 03:00:00,0.0,0.0,0.0,0.0
1719460800000,2024-06-27 04:00:00,0.0,0.0,0.0,0.0
1719464400000,2024-06-27 05:00:00,0.0,0.0,0.0,0.0
1719468000000,2024-06-27 06:00:00,0.00871196,527.0,0.0,0.0
1719471600000,2024-06-27 07:00:00,0.0,0.0,0.0,0.0
1719475200000,2024-06-27 08:00:00,0.0,0.0,0.0,0.0
1719478800000,2024-06-27 09:00:00,0.0,0.0,0.0012405,76.0
1719482400000,2024-06-27 10:00:00,0.0,0.0,0.00073067,45.0
1719486000000,2024-06-27 11:00:00,0.0,0.0,0.0,0.0
1719489600000,2024-06-27 12:00:00,0.0,0.0,0.00288382,178.0
1719493200000,2024-06-27 13:00:00,0.0,0.0,0.01572411,977.0
1719496800000,2024-06-27 14:00:00,0.00453461,279.0,0.00423169,264.0
1719500400000,2024-06-27 15:00:00,0.00070094,43.0,0.0,0.0
1719504000000,2024-06-27 16:00:00,0.0,0.0,0.0,0.0
1719507600000,2024-06-27 17:00:00,0.0,0.0,0.0,0.0
1719511200000,2024-06-27 18:00:00,0.0,0.0,0.0,0.0
1719514800000,2024-06-27 19:00:00,0.00377066,231.0,0.0,0.0
1719518400000,2024-06-27 20:00:00,0.00584595,357.0,0.0,0.0
1719522000000,2024-06-27 21:00:00,0.0,0.0,0.0,0.0
1719525600000,2024-06-27 22:00:00,0.0,0.0,0.0,0.0
1719529200000,2024-06-27 23:00:00,0.0,0.0,0.00012923,8.0
1719532800000,2024-06-28 00:00:00,0.0,0.0,0.0,0.0
1719536400000,2024-06-28 01:00:00,0.0,0.0,0.07622985,4751.0
1719540000000,2024-06-28 02:00:00,0.00019546,12.0,0.0,0.0
1719543600000,2024-06-28 03:00:00,0.0,0.0,0.0,0.0
1719547200000,2024-06-28 04:00:00,0.00105949,65.0,0.0,0.0
1719550800000,2024-06-28 05:00:00,0.00039213,24.0,0.0,0.0
1719554400000,2024-06-28 06:00:00,0.0,0.0,0.0,0.0
1719558000000,2024-06-28 07:00:00,0.00588252,359.0,0.0,0.0
1719561600000,2024-06-28 08:00:00,0.00029536,18.0,0.0,0.0
1719565200000,2024-06-28 09:00:00,0.0,0.0,0.00485903,300.0
1719568800000,2024-06-28 10:00:00,0.0,0.0,0.0,0.0
1719572400000,2024-06-28 11:00:00,0.0,0.0,0.00024233,15.0
1719576000000,2024-06-28 12:00:00,0.00071851,44.0,4.838e-05,3.0
1719579600000,2024-06-28 13:00:00,0.01036752,633.0,0.00219832,136.0
1719583200000,2024-06-28 14:00:00,0.18338928,11105.0,0.0,0.0
1719586800000,2024-06-28 15:00:00,0.0101849,616.0,0.00042416,26.0
1719590400000,2024-06-28 16:00:00,0.00057942,35.0,0.0,0.0
1719594000000,2024-06-28 17:00:00,0.0,0.0,0.0,0.0
1719597600000,2024-06-28 18:00:00,0.0,0.0,0.0,0.0
1719601200000,2024-06-28 19:00:00,0.04246405,2546.0,0.0,0.0
1719604800000,2024-06-28 20:00:00,0.00294567,176.0,0.0,0.0
1719608400000,2024-06-28 21:00:00,0.0,0.0,0.0,0.0
1719612000000,2024-06-28 22:00:00,0.0,0.0,0.0,0.0
1719615600000,2024-06-28 23:00:00,0.0,0.0,0.0,0.0
1719619200000,2024-06-29 00:00:00,0.0,0.0,0.01046696,637.0
1719622800000,2024-06-29 01:00:00,0.0,0.0,0.00063762,39.0
1719626400000,2024-06-29 02:00:00,0.0,0.0,0.0,0.0
1719630000000,2024-06-29 03:00:00,0.0,0.0,0.0,0.0
1719633600000,2024-06-29 04:00:00,0.0,0.0,0.0,0.0
1719637200000,2024-06-29 05:00:00,0.0,0.0,0.0,0.0
1719640800000,2024-06-29 06:00:00,0.0,0.0,0.0,0.0
1719644400000,2024-06-29 07:00:00,0.0,0.0,0.00634567,389.0
1719648000000,2024-06-29 08:00:00,0.00090677,55.0,0.0,0.0
1719651600000,2024-06-29 09:00:00,0.0,0.0,0.0,0.0
1719655200000,2024-06-29 10:00:00,0.0,0.0,0.0,0.0
1719658800000,2024-06-29 11:00:00,0.0,0.0,0.00087994,54.0
1719662400000,2024-06-29 12:00:00,0.0,0.0,0.0,0.0
1719666000000,2024-06-29 13:00:00,0.0,0.0,0.0,0.0
1719669600000,2024-06-29 14:00:00,0.0,0.0,0.0,0.0
1719673200000,2024-06-29 15:00:00,0.0,0.0,0.0,0.0
1719676800000,2024-06-29 16:00:00,0.0,0.0,0.0,0.0
1719680400000,2024-06-29 17:00:00,0.0,0.0,0.0,0.0
1719684000000,2024-06-29 18:00:00,0.0,0.0,0.0,0.0
1719687600000,2024-06-29 19:00:00,0.0,0.0,0.0,0.0
1719691200000,2024-06-29 20:00:00,0.0,0.0,0.0,0.0
1719694800000,2024-06-29 21:00:00,0.0,0.0,0.0,0.0
1719698400000,2024-06-29 22:00:00,3.3e-05,2.0,0.0,0.0
1719702000000,2024-06-29 23:00:00,0.0,0.0,0.0,0.0
1719705600000,2024-06-30 00:00:00,0.0,0.0,0.0,0.0
1719709200000,2024-06-30 01:00:00,0.0,0.0,0.0,0.0
1719712800000,2024-06-30 02:00:00,0.00181749,110.0,0.0,0.0
1719716400000,2024-06-30 03:00:00,0.0,0.0,0.0,0.0
1719720000000,2024-06-30 04:00:00,0.0,0.0,0.0,0.0
1719723600000,2024-06-30 05:00:00,0.0,0.0,0.0,0.0
1719727200000,2024-06-30 06:00:00,0.0,0.0,0.0,0.0
1719730800000,2024-06-30 07:00:00,0.0,0.0,0.01399772,864.0
1719734400000,2024-06-30 08:00:00,0.0,0.0,0.0,0.0
1719738000000,2024-06-30 09:00:00,0.0,0.0,0.0,0.0
1719741600000,2024-06-30 10:00:00,0.0,0.0,0.0,0.0
1719745200000,2024-06-30 11:00:00,0.0,0.0,0.0,0.0
1719748800000,2024-06-30 12:00:00,0.05204727,3178.0,0.0,0.0
1719752400000,2024-06-30 13:00:00,0.0,0.0,0.0,0.0
1719756000000,2024-06-30 14:00:00,0.0,0.0,0.00122598,76.0
1719759600000,2024-06-30 15:00:00,0.0,0.0,8.075e-05,5.0
1719763200000,2024-06-30 16:00:00,0.0,0.0,0.0,0.0
1719766800000,2024-06-30 17:00:00,0.0,0.0,0.0,0.0
1719770400000,2024-06-30 18:00:00,0.0,0.0,0.00599671,373.0
1719774000000,2024-06-30 19:00:00,0.0,0.0,3.212e-05,2.0
1719777600000,2024-06-30 20:00:00,0.0,0.0,0.00735602,460.0
1719781200000,2024-06-30 21:00:00,0.0,0.0,0.0,0.0
1719784800000,2024-06-30 22:00:00,0.0,0.0,0.02651852,1669.0
1719788400000,2024-06-30 23:00:00,0.0,0.0,0.00287845,182.0
1719792000000,2024-07-01 00:00:00,0.04951526,3087.0,0.00022196,14.0
1719795600000,2024-07-01 01:00:00,0.0,0.0,0.00914846,582.0
1719799200000,2024-07-01 02:00:00,0.00011108,7.0,0.01159436,741.0
1719802800000,2024-07-01 03:00:00,0.0,0.0,0.0,0.0
1719806400000,2024-07-01 04:00:00,0.0,0.0,0.0,0.0
1719810000000,2024-07-01 05:00:00,0.0,0.0,0.0,0.0
1719813600000,2024-07-01 06:00:00,0.0,0.0,0.0,0.0
1719817200000,2024-07-01 07:00:00,0.0,0.0,0.0,0.0
1719820800000,2024-07-01 08:00:00,0.0072623,456.0,0.0,0.0
1719824400000,2024-07-01 09:00:00,0.0,0.0,0.0,0.0
1719828000000,2024-07-01 10:00:00,0.0,0.0,0.0,0.0
1719831600000,2024-07-01 11:00:00,0.0009613,60.0,0.0,0.0
1719835200000,2024-07-01 12:00:00,0.0,0.0,0.0,0.0
1719838800000,2024-07-01 13:00:00,0.00319057,199.0,0.00294164,186.0
1719842400000,2024-07-01 14:00:00,0.0,0.0,0.0,0.0
1719846000000,2024-07-01 15:00:00,0.0,0.0,7.909e-05,5.0
1719849600000,2024-07-01 16:00:00,0.0,0.0,0.00017345,11.0
1719853200000,2024-07-01 17:00:00,0.0,0.0,0.0,0.0
1719856800000,2024-07-01 18:00:00,0.0,0.0,0.00051582,33.0
1719860400000,2024-07-01 19:00:00,0.10104951,6346.0,0.0,0.0
1719864000000,2024-07-01 20:00:00,0.0,0.0,0.0,0.0
1719867600000,2024-07-01 21:00:00,0.0,0.0,0.0,0.0
1719871200000,2024-07-01 22:00:00,0.0001756,11.0,0.0,0.0
1719874800000,2024-07-01 23:00:00,0.0,0.0,0.0,0.0
1719878400000,2024-07-02 00:00:00,0.0,0.0,0.0,0.0
1719882000000,2024-07-02 01:00:00,0.0,0.0,0.0,0.0
1719885600000,2024-07-02 02:00:00,0.0,0.0,0.0,0.0
1719889200000,2024-07-02 03:00:00,0.0,0.0,0.00011045,7.0
1719892800000,2024-07-02 04:00:00,0.0,0.0,0.0,0.0
1719896400000,2024-07-02 05:00:00,0.0,0.0,0.0,0.0
1719900000000,2024-07-02 06:00:00,0.0,0.0,0.0,0.0
1719903600000,2024-07-02 07:00:00,1.4363948,89594.07968,0.0,0.0
1719907200000,2024-07-02 08:00:00,1.57381828,98019.32122,0.148,9316.61335
1719910800000,2024-07-02 09:00:00,0.0,0.0,1.414,89136.18412
1719914400000,2024-07-02 10:00:00,0.37348008,23255.06908,0.078,4914.12532
1719918000000,2024-07-02 11:00:00,0.002,124.90696,0.427,26923.4311
1719921600000,2024-07-02 12:00:00,0.0,0.0,5.828,368316.61106
1719925200000,2024-07-02 13:00:00,8.12570158,506756.20912,3.58,226639.41547
1719928800000,2024-07-02 14:00:00,17.81298715,1103213.11696,0.023,1429.05455
1719932400000,2024-07-02 15:00:00,2.15637581,133008.40181,0.146,9106.33537
1719936000000,2024-07-02 16:00:00,1.547,95289.89773,0.008,497.49936
1719939600000,2024-07-02 17:00:00,0.017,1049.2341,1.685,105054.49521
1719943200000,2024-07-02 18:00:00,0.0,0.0,5.68122352,355186.65005
1719946800000,2024-07-02 19:00:00,4.83456849,298407.02906,0.006,375.66444
1719950400000,2024-07-02 20:00:00,0.15511375,9574.4204,0.0,0.0
1719954000000,2024-07-02 21:00:00,0.706,43529.5213,0.0,0.0
1719957600000,2024-07-02 22:00:00,0.012,741.91044,0.0,0.0
1719961200000,2024-07-02 23:00:00,0.0,0.0,0.688,42924.60684
1719964800000,2024-07-03 00:00:00,0.0,0.0,0.529,33059.98168
1719968400000,2024-07-03 01:00:00,12.26944674,755726.59203,0.699,43609.71355
1719972000000,2024-07-03 02:00:00,53.13052849,3240369.65604,0.0,0.0
1719975600000,2024-07-03 03:00:00,13.00643054,788918.72231,1.725,105707.63367
1719979200000,2024-07-03 04:00:00,0.09321485,5656.14137,0.0,0.0
1719982800000,2024-07-03 05:00:00,0.0,0.0,2.568,157495.26509
1719986400000,2024-07-03 06:00:00,0.0,0.0,2.112,129666.66811
1719990000000,2024-07-03 07:00:00,1.42,86140.7393,0.005,305.0155
1719993600000,2024-07-03 08:00:00,5.13178812,310341.65529,0.077,4699.38329
1719997200000,2024-07-03 09:00:00,1.28165743,77162.05322,0.0,0.0
1720000800000,2024-07-03 10:00:00,14.93803872,895477.18376,9.05,546006.33818
1720004400000,2024-07-03 11:00:00,9.825,588269.9407,1.889,114575.432
1720008000000,2024-07-03 12:00:00,19.47390787,1163075.33026,0.11,6633.98767
1720011600000,2024-07-03 13:00:00,7.24642803,431774.18562,13.62708237,825927.54951
1720015200000,2024-07-03 14:00:00,2.6437344,158813.26806,0.431,26183.35441
1720018800000,2024-07-03 15:00:00,3.84325877,230109.5012,2.61048752,158082.12785
1720022400000,2024-07-03 16:00:00,0.282,16939.79511,8.07760667,491259.84177
1720026000000,2024-07-03 17:00:00,3.69188463,221719.37799,0.066,3999.23674
1720029600000,2024-07-03 18:00:00,0.211,12671.20879,0.021,1273.24412
1720033200000,2024-07-03 19:00:00,30.77100906,1834629.54355,0.026,1564.49427
1720036800000,2024-07-03 20:00:00,0.99830918,59349.68503,0.002,119.07696
1720040400000,2024-07-03 21:00:00,0.15634512,9266.47449,10.14845084,610792.5441
1720044000000,2024-07-03 22:00:00,0.017,1018.92672,0.791,47904.71746
1720047600000,2024-07-03 23:00:00,0.016,964.00586,0.0,0.0
1720051200000,2024-07-04 00:00:00,0.0,0.0,13.81,838290.76993
1720054800000,2024-07-04 01:00:00,41.16895533,2433164.34915,1.298,77573.2364
1720058400000,2024-07-04 02:00:00,13.83544841,804502.138,7.0124766,412306.91183
1720062000000,2024-07-04 03:00:00,1.073,62902.18655,1.24528676,73896.69154
1720065600000,2024-07-04 04:00:00,0.95123516,55735.57343,2.32324965,137579.9389
1720069200000,2024-07-04 05:00:00,0.102,5985.55444,0.01,591.392
1720072800000,2024-07-04 06:00:00,9.23555178,540063.03768,3.077,181982.64206
1720076400000,2024-07-04 07:00:00,62.31750066,3620248.95022,0.054,3181.1037
1720080000000,2024-07-04 08:00:00,27.20733433,1569312.02012,4.33341002,251530.76929
1720083600000,2024-07-04 09:00:00,6.22235412,354927.40532,6.64645051,384260.41659
1720087200000,2024-07-04 10:00:00,1.534,88106.92248,2.33716694,135638.70655
1720090800000,2024-07-04 11:00:00,3.34653894,192418.85757,2.98037105,173507.71987
1720094400000,2024-07-04 12:00:00,15.68189751,897491.96579,1.425,82504.58185
1720098000000,2024-07-04 13:00:00,223.61544567,12613956.88796,4.76445367,273917.717
1720101600000,2024-07-04 14:00:00,5.59512928,317890.67542,9.91467267,572092.6642
1720105200000,2024-07-04 15:00:00,0.067,3852.74529,21.32974955,1237116.45294
1720108800000,2024-07-04 16:00:00,4.10832241,236657.37119,9.74918272,569611.36592
1720112400000,2024-07-04 17:00:00,0.108,6250.59398,0.599,35091.85366
1720116000000,2024-07-04 18:00:00,4.37422533,253047.99604,5.638,330187.40938
1720119600000,2024-07-04 19:00:00,1.493,86699.86929,4.6339884,272098.29986
1720123200000,2024-07-04 20:00:00,1.09619329,63544.02462,0.021,1226.70322
1720126800000,2024-07-04 21:00:00,0.329,19129.12516,6.27658032,369170.89437
1720130400000,2024-07-04 22:00:00,8.35369087,484473.0813,3.16125481,186156.23311
1720134000000,2024-07-04 23:00:00,742.99351193,42244857.45686,0.951,55148.56436
1720137600000,2024-07-05 00:00:00,18.39068365,1041913.33023,6.49848118,373057.05456
1720141200000,2024-07-05 01:00:00,11.4232838,647289.11781,6.069,348550.56507
1720144800000,2024-07-05 02:00:00,47.70012705,2682894.1579,5.22419191,297186.87557
1720148400000,2024-07-05 03:00:00,7.85707576,432567.88618,19.5109847,1090468.89594
1720152000000,2024-07-05 04:00:00,42.34824283,2287482.82283,12.71311096,693897.24149
1720155600000,2024-07-05 05:00:00,2.03570766,109809.56109,18.20501277,993826.15419
1720159200000,2024-07-05 06:00:00,17.33673877,935905.94889,6.427,350179.46922
1720162800000,2024-07-05 07:00:00,9.46821841,509694.49944,5.12023851,279223.06385
1720166400000,2024-07-05 08:00:00,6.672,359574.58416,0.158,8622.7198
1720170000000,2024-07-05 09:00:00,5.89199132,316984.5047,15.14306237,825452.64009
1720173600000,2024-07-05 10:00:00,2.79454884,152725.8209,6.96753915,384766.99015
1720177200000,2024-07-05 11:00:00,0.977,53750.31235,11.61284879,646207.7936
1720180800000,2024-07-05 12:00:00,6.10981177,336097.75906,16.26221546,910030.49789
1720184400000,2024-07-05 13:00:00,11.14795695,610308.54348,13.82737573,771457.86548
1720188000000,2024-07-05 14:00:00,3.00701812,166067.9102,3.29271735,184014.07803
1720191600000,2024-07-05 15:00:00,1.353,75788.11027,22.28233609,1258660.4844
1720195200000,2024-07-05 16:00:00,4.67794139,262553.80038,4.1037697,233512.23683
1720198800000,2024-07-05 17:00:00,3.008,169237.41499,5.37742185,306333.472
1720202400000,2024-07-05 18:00:00,10.98733737,613358.88082,4.02901765,228596.62148
1720206000000,2024-07-05 19:00:00,0.69,38786.41934,3.278,186551.12683
1720209600000,2024-07-05 20:00:00,0.77103562,43304.23791,0.063,3572.82702
1720213200000,2024-07-05 21:00:00,0.042,2364.65814,0.96029621,54573.13318
1720216800000,2024-07-05 22:00:00,0.51306298,28843.11575,0.048,2729.64008
1720220400000,2024-07-05 23:00:00,0.039,2202.08244,0.56178962,32023.53373
1720224000000,2024-07-06 00:00:00,7.64601778,430391.12646,15.96512827,909107.80875
1720227600000,2024-07-06 01:00:00,5.96958147,335384.26943,0.221,12554.24717
1720231200000,2024-07-06 02:00:00,0.36637527,20513.48554,1.538,87136.12534
1720234800000,2024-07-06 03:00:00,0.279,15632.7895,0.91,51514.76826
1720238400000,2024-07-06 04:00:00,3.64173379,203603.04466,0.003,168.52956
1720242000000,2024-07-06 05:00:00,2.12050901,118236.38329,1.23060528,69689.19336
1720245600000,2024-07-06 06:00:00,0.31,17429.0649,21.777,1237926.21982
1720249200000,2024-07-06 07:00:00,0.024,1361.04858,0.61497056,34853.1907
1720252800000,2024-07-06 08:00:00,0.038,2142.41753,0.355,20178.44569
1720256400000,2024-07-06 09:00:00,0.129,7252.66347,1.99714065,113662.86482
1720260000000,2024-07-06 10:00:00,0.032,1804.88608,17.36931533,992093.35928
1720263600000,2024-07-06 11:00:00,0.012,677.10444,0.168,9563.63913
1720267200000,2024-07-06 12:00:00,5.633,316886.2741,0.951,54170.76772
1720270800000,2024-07-06 13:00:00,0.615,34901.91574,2.38744546,136321.62494
1720274400000,2024-07-06 14:00:00,1.70915885,96745.10632,1.6895708,96665.99437
1720278000000,2024-07-06 15:00:00,0.0,0.0,2.60561324,149854.25797
1720281600000,2024-07-06 16:00:00,0.276,15869.05647,46.48554824,2700061.4519
1720285200000,2024-07-06 17:00:00,0.438,25188.92407,0.849,49425.95891
1720288800000,2024-07-06 18:00:00,0.128,7376.70574,0.188,10944.11048
1720292400000,2024-07-06 19:00:00,0.276,15865.19266,1.019,59227.44514
1720296000000,2024-07-06 20:00:00,0.702,40491.88187,3.2384656,188505.22781
1720299600000,2024-07-06 21:00:00,1.884,108678.63768,3.13615413,183037.19149
1720303200000,2024-07-06 22:00:00,0.002,115.6145,0.591,34433.33029
1720306800000,2024-07-06 23:00:00,0.9897254,57318.84922,4.93595885,288933.52161
1720310400000,2024-07-07 00:00:00,2.17047339,125329.43342,0.014,816.0809
1720314000000,2024-07-07 01:00:00,9.64508673,555538.99964,1.31275283,76652.5226
1720317600000,2024-07-07 02:00:00,0.058,3361.89452,4.232,248024.85017
1720321200000,2024-07-07 03:00:00,10.48493324,604452.64274,0.0,0.0
1720324800000,2024-07-07 04:00:00,7.52466798,432511.48077,0.0,0.0
1720328400000,2024-07-07 05:00:00,5.00574852,286536.02785,5.85224147,339448.19111
1720332000000,2024-07-07 06:00:00,0.029,1668.9345,0.036,2087.78514
1720335600000,2024-07-07 07:00:00,16.33039622,930887.55838,0.382,21977.94824
1720339200000,2024-07-07 08:00:00,0.174,9949.38438,2.284,131852.14018
1720342800000,2024-07-07 09:00:00,0.023,1320.05657,2.012,116408.75143
1720346400000,2024-07-07 10:00:00,3.309,189603.69341,2.63325622,152834.93672
1720350000000,2024-07-07 11:00:00,2.03201747,116197.28009,0.0,0.0
1720353600000,2024-07-07 12:00:00,7.11426744,406122.71978,0.657,37958.69792
1720357200000,2024-07-07 13:00:00,18.52106392,1050108.4185,0.006,342.65388
1720360800000,2024-07-07 14:00:00,31.80156955,1795200.72748,3.442,196531.36674
1720364400000,2024-07-07 15:00:00,0.445,25160.13755,4.93012524,281989.80319
1720368000000,2024-07-07 16:00:00,0.193,10953.97151,1.54406982,88465.66434
1720371600000,2024-07-07 17:00:00,3.15944114,178881.90414,13.10255061,751298.60972
1720375200000,2024-07-07 18:00:00,0.864,49154.12252,18.765,1082013.59322
1720378800000,2024-07-07 19:00:00,1.062,60335.51504,0.0,0.0
1720382400000,2024-07-07 20:00:00,0.022,1251.28573,0.311,17880.61757
1720386000000,2024-07-07 21:00:00,28.81579975,1621944.06235,1.336,75745.00369
1720389600000,2024-07-07 22:00:00,2.85505332,160476.37725,2.087,118769.82731
1720393200000,2024-07-07 23:00:00,19.21280701,1070793.85685,0.317,17936.56447
1720396800000,2024-07-08 00:00:00,23.5593864,1296462.56753,4.8805536,273108.29434
1720400400000,2024-07-08 01:00:00,69.00927358,3746745.36682,6.958,382698.96815
1720404000000,2024-07-08 02:00:00,2.99722005,163675.56021,5.85913187,324293.95041
1720407600000,2024-07-08 03:00:00,8.49404144,465200.84709,7.219,401459.03641
1720411200000,2024-07-08 04:00:00,1.61821891,88694.25225,5.95121303,330858.71581
1720414800000,2024-07-08 05:00:00,2.0621998,113725.67184,5.04392308,282075.51517
1720418400000,2024-07-08 06:00:00,2.2866026,125851.96302,9.53353557,532823.26612
1720422000000,2024-07-08 07:00:00,0.735,40690.86963,1.2921251,72350.36021
1720425600000,2024-07-08 08:00:00,0.12252297,7008.33928,30.40101017,1732604.28366
1720429200000,2024-07-08 09:00:00,7.09761825,407493.34274,169.9986508,9948754.1793
1720432800000,2024-07-08 10:00:00,17.3674562,987062.90296,1.70019009,98334.90926
1720436400000,2024-07-08 11:00:00,0.602,34212.34584,3.646,209247.66586
1720440000000,2024-07-08 12:00:00,4.4991764,255565.18005,8.15108675,469006.65348
1720443600000,2024-07-08 13:00:00,11.78161409,668436.45052,1.699,97626.55909
1720447200000,2024-07-08 14:00:00,121.19034594,6785321.65133,64.30010461,3626467.79467
1720450800000,2024-07-08 15:00:00,17.90961989,999012.08113,2.5724551,146021.71735
1720454400000,2024-07-08 16:00:00,9.56825973,530781.68646,5.529,310619.8619
1720458000000,2024-07-08 17:00:00,0.969,53748.42629,1.75703319,98920.46129
1720461600000,2024-07-08 18:00:00,0.23,12885.13374,2.15419389,122151.70164
1720465200000,2024-07-08 19:00:00,0.915,51195.80469,1.853,105029.68022
1720468800000,2024-07-08 20:00:00,1.55574998,87200.19769,1.049,59428.39432
1720472400000,2024-07-08 21:00:00,0.308,17294.08478,2.09942278,119032.17984
1720476000000,2024-07-08 22:00:00,0.0810709,4573.00081,2.64508759,150898.19677
1720479600000,2024-07-08 23:00:00,0.0,0.0,0.332,18936.88774
1720483200000,2024-07-09 00:00:00,4.95907144,278401.36505,0.914,51932.70781
1720486800000,2024-07-09 01:00:00,6.69307103,378384.03938,9.13922713,523711.23938
1720490400000,2024-07-09 02:00:00,18.88077897,1057989.46488,8.59595967,490793.84283
1720494000000,2024-07-09 03:00:00,0.62403527,35384.57243,0.333,19091.94898
1720497600000,2024-07-09 04:00:00,0.012,684.19752,0.78175485,44940.1595
1720501200000,2024-07-09 05:00:00,0.0,0.0,0.28905212,16643.32721
1720504800000,2024-07-09 06:00:00,0.035,2002.7672,5.55242962,320793.39269
1720508400000,2024-07-09 07:00:00,8.65113987,492185.0455,0.0,0.0
