start_time,longShortRatio,time,c,h,l,o,t,longAccount,shortAccount,buy,sell
1704981600000,1.09,1704981600,0.01,0.01,0.01,0.01,1704981600,56.11,43.89,65548.806,60141.414
1704985200000,0.88,1704985200,0.01,0.01,0.01,0.01,1704985200,52.16,47.84,47070.479,53209.905
1704988800000,1.0,1704988800,0.01,0.01,0.01,0.01,1704988800,56.76,43.24,37927.606,37949.613
1704992400000,1.01,1704992400,0.01,0.01,0.01,0.01,1704992400,61.89,38.11,17169.256,16597.009
1704996000000,0.99,1704996000,0.01,0.01,0.01,0.01,1704996000,62.99,37.01,7603.454,7939.553
1704999600000,0.93,1704999600,0.01,0.01,0.01,0.01,1704999600,63.08,36.92,5206.041,5639.308
1705003200000,0.88,1705003200,0.01,0.01,0.01,0.01,1705003200,62.89,37.11,13195.457,14729.887
1705006800000,1.05,1705006800,0.01,0.01,0.01,0.01,1705006800,62.48,37.52,5198.89,5314.574
1705010400000,1.15,1705010400,0.01,0.01,0.01,0.01,1705010400,62.72,37.28,2959.032,2690.481
1705014000000,0.96,1705014000,0.01,0.01,0.01,0.01,1705014000,63.12,36.88,2152.174,2667.998
1705017600000,0.92,1705017600,0.01,0.01,0.01,0.01,1705017600,63.11,36.89,6745.366,7086.078
1705021200000,0.84,1705021200,0.01,0.01,0.01,0.01,1705021200,62.85,37.15,4668.302,5386.432
1705024800000,0.95,1705024800,0.01,0.01,0.01,0.01,1705024800,62.93,37.07,3141.89,3092.374
1705028400000,0.91,1705028400,0.01,0.01,0.01,0.01,1705028400,63.07,36.93,3771.691,3927.574
1705032000000,0.86,1705032000,0.01,0.01,0.01,0.01,1705032000,63.15,36.85,3404.804,3923.91
1705035600000,1.25,1705035600,0.01,0.01,0.01,0.01,1705035600,63.22,36.78,3556.419,2529.721
1705039200000,0.88,1705039200,0.01,0.01,0.01,0.01,1705039200,63.85,36.15,3596.987,4110.015
1705042800000,0.79,1705042800,0.01,0.01,0.01,0.01,1705042800,64.08,35.92,6185.336,7851.322
1705046400000,0.9,1705046400,0.01,0.01,0.01,0.01,1705046400,64.7,35.3,4912.897,5481.805
1705050000000,0.99,1705050000,0.01,0.01,0.01,0.01,1705050000,64.79,35.21,9345.891,8951.85
1705053600000,1.1,1705053600,0.01,0.01,0.01,0.01,1705053600,64.56,35.44,4384.096,3777.322
1705057200000,0.93,1705057200,0.01,0.01,0.01,0.01,1705057200,65.23,34.77,5303.551,5765.269
1705060800000,0.93,1705060800,0.01,0.01,0.01,0.01,1705060800,65.41,34.59,5974.69,6423.234
1705064400000,0.95,1705064400,0.01,0.01,0.01,0.01,1705064400,65.66,34.34,6070.304,7246.016
1705068000000,0.97,1705068000,0.01,0.01,0.01,0.01,1705068000,66.02,33.98,16899.389,18155.88
1705071600000,0.87,1705071600,0.01,0.01,0.01,0.01,1705071600,66.77,33.23,29157.337,32335.847
1705075200000,0.86,1705075200,0.01,0.01,0.01,0.01,1705075200,68.64,31.36,45293.235,52780.954
1705078800000,1.13,1705078800,0.01,0.01,0.01,0.01,1705078800,70.48,29.52,20262.088,18711.783
1705082400000,0.94,1705082400,0.016052,0.016052,0.01,0.01,1705082400,72.67,27.33,11807.073,12608.773
1705086000000,1.01,1705086000,0.019293,0.019295,0.016052,0.016052,1705086000,73.74,26.26,8634.829,8967.661
1705089600000,1.01,1705089600,0.014179,0.019709,0.014179,0.019293,1705089600,73.91,26.09,11657.423,10959.253
1705093200000,0.79,1705093200,0.01,0.014482,0.01,0.014179,1705093200,74.05,25.95,8625.08,10321.29
1705096800000,0.82,1705096800,0.01,0.01,0.01,0.01,1705096800,74.26,25.74,39213.362,47769.659
1705100400000,1.07,1705100400,0.01,0.01,0.01,0.01,1705100400,72.63,27.37,10830.307,10837.066
1705104000000,1.04,1705104000,0.01,0.01,0.01,0.01,1705104000,72.98,27.02,5216.522,5225.9
1705107600000,0.99,1705107600,0.01,0.01,0.01,0.01,1705107600,72.92,27.08,6919.878,6892.345
1705111200000,0.96,1705111200,0.01,0.01,0.01,0.01,1705111200,72.62,27.38,3778.65,3967.656
1705114800000,1.05,1705114800,0.01,0.01,0.01,0.01,1705114800,72.87,27.13,3602.192,3445.996
1705118400000,1.19,1705118400,0.01,0.01,0.01,0.01,1705118400,72.94,27.06,3254.991,2945.378
1705122000000,1.28,1705122000,0.01,0.01,0.01,0.01,1705122000,73.06,26.94,5536.767,4557.593
1705125600000,0.86,1705125600,0.01,0.01,0.01,0.01,1705125600,73.81,26.19,4002.932,5445.606
1705129200000,0.92,1705129200,0.01,0.01,0.01,0.01,1705129200,73.79,26.21,3969.135,4130.015
1705132800000,0.99,1705132800,0.01,0.01,0.01,0.01,1705132800,73.89,26.11,2457.741,2640.68
1705136400000,0.72,1705136400,0.01,0.01,0.01,0.01,1705136400,73.69,26.31,3949.113,5032.863
1705140000000,0.87,1705140000,0.01,0.01,0.01,0.01,1705140000,72.7,27.3,6950.889,7150.855
1705143600000,0.85,1705143600,0.01,0.01,0.01,0.01,1705143600,72.76,27.24,7244.226,7471.231
1705147200000,1.06,1705147200,0.01,0.01,0.01,0.01,1705147200,73.21,26.79,4916.555,4920.114
1705150800000,1.01,1705150800,0.01,0.01,0.01,0.01,1705150800,73.8,26.2,3801.007,3744.153
1705154400000,1.17,1705154400,0.01,0.01,0.01,0.01,1705154400,74.19,25.81,7143.591,5934.649
1705158000000,1.03,1705158000,0.01,0.01,0.01,0.01,1705158000,74.18,25.82,6929.949,7325.748
1705161600000,0.74,1705161600,0.01,0.01,0.01,0.01,1705161600,73.64,26.36,6555.385,8031.859
1705165200000,1.05,1705165200,0.01,0.01,0.01,0.01,1705165200,73.42,26.58,3102.88,3080.797
1705168800000,0.9,1705168800,0.01,0.01,0.01,0.01,1705168800,73.6,26.4,2397.387,2597.46
1705172400000,1.04,1705172400,0.01,0.01,0.01,0.01,1705172400,73.71,26.29,2712.462,2730.893
1705176000000,1.06,1705176000,0.01,0.01,0.01,0.01,1705176000,74.05,25.95,2641.833,2119.714
1705179600000,0.99,1705179600,0.01,0.01,0.01,0.01,1705179600,74.1,25.9,1693.476,1694.886
1705183200000,1.03,1705183200,0.01,0.01,0.01,0.01,1705183200,73.83,26.17,1829.256,2054.82
1705186800000,0.83,1705186800,0.01,0.01,0.01,0.01,1705186800,73.89,26.11,1731.438,2257.86
1705190400000,0.72,1705190400,0.01,0.01,0.01,0.01,1705190400,73.91,26.09,2751.767,3952.146
1705194000000,1.1,1705194000,0.01,0.01,0.01,0.01,1705194000,73.68,26.32,1675.224,1753.413
1705197600000,0.99,1705197600,0.01,0.01,0.01,0.01,1705197600,73.83,26.17,1721.034,1820.273
1705201200000,0.93,1705201200,0.01,0.01,0.01,0.01,1705201200,73.8,26.2,1954.106,2157.08
1705204800000,0.78,1705204800,0.01,0.01,0.01,0.01,1705204800,73.86,26.14,2304.34,2814.659
1705208400000,1.4,1705208400,0.01,0.01,0.01,0.01,1705208400,73.77,26.23,2177.007,1624.676
1705212000000,1.28,1705212000,0.01,0.01,0.01,0.01,1705212000,74.04,25.96,2474.122,2148.968
1705215600000,0.93,1705215600,0.01,0.01,0.01,0.01,1705215600,74.13,25.87,2978.06,3672.432
1705219200000,0.81,1705219200,0.01,0.01,0.01,0.01,1705219200,73.28,26.72,1431.32,2000.207
1705222800000,1.08,1705222800,0.01,0.01,0.01,0.01,1705222800,73.1,26.9,2630.074,2374.426
1705226400000,0.84,1705226400,0.01,0.01,0.01,0.01,1705226400,73.13,26.87,1984.199,2211.988
1705230000000,0.95,1705230000,0.01,0.01,0.01,0.01,1705230000,73.23,26.77,2928.846,2920.498
1705233600000,0.74,1705233600,0.01,0.01,0.01,0.01,1705233600,73.36,26.64,2411.165,2494.903
1705237200000,1.45,1705237200,0.01,0.01,0.01,0.01,1705237200,73.44,26.56,2058.434,1474.057
1705240800000,1.0,1705240800,0.01,0.01,0.01,0.01,1705240800,73.25,26.75,2994.558,3173.986
1705244400000,1.03,1705244400,0.01,0.01,0.01,0.01,1705244400,73.62,26.38,1975.117,1854.615
1705248000000,0.89,1705248000,0.01,0.01,0.01,0.01,1705248000,73.29,26.71,2085.356,2430.822
1705251600000,0.91,1705251600,0.01,0.01,0.01,0.01,1705251600,73.24,26.76,2908.599,2938.765
1705255200000,0.89,1705255200,0.01,0.01,0.01,0.01,1705255200,73.24,26.76,1747.072,2120.461
1705258800000,0.84,1705258800,0.01,0.01,0.01,0.01,1705258800,73.25,26.75,4311.479,4545.076
1705262400000,0.82,1705262400,0.01,0.01,0.01,0.01,1705262400,73.09,26.91,9643.972,12341.066
1705266000000,0.96,1705266000,0.01,0.01,0.01,0.01,1705266000,73.05,26.95,10530.776,10564.683
1705269600000,0.98,1705269600,0.01,0.01,0.01,0.01,1705269600,73.22,26.78,6439.522,6886.429
1705273200000,0.84,1705273200,0.01,0.01,0.01,0.01,1705273200,73.18,26.82,12109.759,14595.513
1705276800000,1.11,1705276800,0.01,0.01,0.01,0.01,1705276800,72.63,27.37,8271.605,7540.723
1705280400000,1.01,1705280400,0.01,0.01,0.01,0.01,1705280400,73.02,26.98,3392.008,3505.803
1705284000000,1.13,1705284000,0.01,0.01,0.01,0.01,1705284000,73.11,26.89,2353.315,2317.976
1705287600000,1.38,1705287600,0.01,0.01,0.01,0.01,1705287600,73.15,26.85,5068.305,3949.1
1705291200000,0.82,1705291200,0.01,0.01,0.01,0.01,1705291200,73.15,26.85,2401.592,2849.65
1705294800000,1.28,1705294800,0.01,0.01,0.01,0.01,1705294800,73.1,26.9,4714.617,4232.016
1705298400000,0.8,1705298400,0.01,0.01,0.01,0.01,1705298400,73.44,26.56,2149.452,2707.878
1705302000000,0.9,1705302000,0.01,0.01,0.01,0.01,1705302000,73.12,26.88,3249.138,3491.027
1705305600000,0.99,1705305600,0.01,0.01,0.01,0.01,1705305600,72.69,27.31,2524.263,2803.009
1705309200000,0.96,1705309200,0.01,0.01,0.01,0.01,1705309200,72.61,27.39,2474.668,2518.928
1705312800000,0.72,1705312800,0.01,0.01,0.01,0.01,1705312800,72.48,27.52,2575.547,2992.426
1705316400000,1.25,1705316400,0.01,0.01,0.01,0.01,1705316400,72.54,27.46,2930.825,2377.367
1705320000000,0.99,1705320000,0.01,0.01,0.01,0.01,1705320000,72.39,27.61,2675.992,2723.121
1705323600000,1.15,1705323600,0.01,0.01,0.01,0.01,1705323600,72.18,27.82,5745.901,5094.476
1705327200000,0.82,1705327200,0.01,0.01,0.01,0.01,1705327200,72.98,27.02,12196.882,15192.815
1705330800000,1.09,1705330800,0.01,0.01,0.01,0.01,1705330800,72.16,27.84,6982.872,6551.41
1705334400000,1.24,1705334400,0.01,0.01,0.01,0.01,1705334400,72.55,27.45,4348.478,3566.671
1705338000000,1.08,1705338000,0.01,0.01,0.01,0.01,1705338000,72.66,27.34,5058.439,4916.015
1705341600000,1.16,1705341600,0.01,0.01,0.01,0.01,1705341600,72.27,27.73,19099.252,16616.107
1705345200000,0.96,1705345200,0.01,0.01,0.01,0.01,1705345200,71.73,28.27,5808.42,5899.752
1705348800000,0.98,1705348800,0.01,0.01,0.01,0.01,1705348800,71.68,28.32,3246.788,3266.351
1705352400000,0.89,1705352400,0.01,0.01,0.01,0.01,1705352400,71.55,28.45,2713.115,3013.037
1705356000000,1.01,1705356000,0.01,0.01,0.01,0.01,1705356000,71.54,28.46,7648.779,7119.958
1705359600000,1.05,1705359600,0.01,0.01,0.01,0.01,1705359600,72.17,27.83,3696.719,3486.187
1705363200000,1.18,1705363200,0.01,0.01,0.01,0.01,1705363200,72.35,27.65,2569.204,2238.785
1705366800000,1.18,1705366800,0.01,0.01,0.01,0.01,1705366800,72.54,27.46,2468.202,2260.64
1705370400000,1.2,1705370400,0.01,0.01,0.01,0.01,1705370400,72.76,27.24,3005.014,2514.124
1705374000000,1.21,1705374000,0.01,0.01,0.01,0.01,1705374000,72.96,27.04,3731.711,3300.306
1705377600000,0.79,1705377600,0.01,0.01,0.01,0.01,1705377600,73.06,26.94,2404.169,3112.623
1705381200000,0.86,1705381200,0.01,0.01,0.01,0.01,1705381200,72.72,27.28,1804.142,2344.633
1705384800000,0.94,1705384800,0.01,0.01,0.01,0.01,1705384800,72.62,27.38,2603.802,2796.141
1705388400000,0.89,1705388400,0.01,0.01,0.01,0.01,1705388400,72.66,27.34,2339.181,2625.955
1705392000000,1.15,1705392000,0.01,0.01,0.01,0.01,1705392000,72.78,27.22,4709.81,4265.771
1705395600000,0.9,1705395600,0.01,0.01,0.01,0.01,1705395600,72.58,27.42,5766.724,6594.845
1705399200000,0.84,1705399200,0.01,0.01,0.01,0.01,1705399200,71.91,28.09,2272.043,2724.359
1705402800000,0.93,1705402800,0.01,0.01,0.01,0.01,1705402800,71.58,28.42,2783.509,3016.022
1705406400000,1.21,1705406400,0.01,0.01,0.01,0.01,1705406400,71.61,28.39,5690.141,4966.888
1705410000000,0.74,1705410000,0.01,0.01,0.01,0.01,1705410000,70.97,29.03,5875.143,7576.983
1705413600000,0.99,1705413600,0.01,0.01,0.01,0.01,1705413600,70.89,29.11,27369.832,27695.795
1705417200000,1.13,1705417200,0.01,0.01,0.01,0.01,1705417200,71.86,28.14,22371.241,20186.797
1705420800000,0.95,1705420800,0.01,0.01,0.01,0.01,1705420800,69.61,30.39,11984.811,12396.271
1705424400000,0.8,1705424400,0.01,0.01,0.01,0.01,1705424400,69.04,30.96,4100.675,4796.075
1705428000000,0.85,1705428000,0.01,0.01,0.01,0.01,1705428000,68.81,31.19,4989.955,5542.515
1705431600000,1.07,1705431600,0.01,0.01,0.01,0.01,1705431600,68.8,31.2,3419.993,3119.244
1705435200000,0.99,1705435200,0.01,0.01,0.01,0.01,1705435200,68.77,31.23,6424.47,6767.748
1705438800000,1.14,1705438800,0.01,0.01,0.01,0.01,1705438800,68.32,31.68,7762.394,7082.241
1705442400000,0.78,1705442400,0.01,0.01,0.01,0.01,1705442400,68.24,31.76,3024.883,3747.876
1705446000000,0.9,1705446000,0.01,0.01,0.01,0.01,1705446000,68.13,31.87,3025.786,3037.761
1705449600000,1.06,1705449600,0.01,0.01,0.01,0.01,1705449600,68.31,31.69,2383.035,2341.32
1705453200000,0.85,1705453200,0.01,0.01,0.01,0.01,1705453200,68.43,31.57,2812.743,3341.365
1705456800000,0.86,1705456800,0.01,0.01,0.01,0.01,1705456800,68.58,31.42,2303.442,2606.015
1705460400000,0.78,1705460400,0.01,0.01,0.01,0.01,1705460400,68.78,31.22,2193.563,2619.721
1705464000000,0.98,1705464000,0.01,0.01,0.01,0.01,1705464000,68.82,31.18,3394.937,3048.344
1705467600000,0.95,1705467600,0.01,0.01,0.01,0.01,1705467600,68.89,31.11,2132.798,2107.385
1705471200000,0.99,1705471200,0.01,0.01,0.01,0.01,1705471200,69.3,30.7,1846.271,1894.369
1705474800000,0.81,1705474800,0.01,0.01,0.01,0.01,1705474800,69.89,30.11,4639.431,5485.425
1705478400000,1.26,1705478400,0.01,0.01,0.01,0.01,1705478400,69.88,30.12,4121.083,3300.138
1705482000000,1.08,1705482000,0.01,0.01,0.01,0.01,1705482000,70.35,29.65,2863.564,2706.704
1705485600000,1.25,1705485600,0.01,0.01,0.01,0.01,1705485600,70.74,29.26,3915.038,3036.335
1705489200000,0.88,1705489200,0.01,0.01,0.01,0.01,1705489200,71.17,28.83,2380.247,2808.188
1705492800000,0.96,1705492800,0.01,0.01,0.01,0.01,1705492800,71.46,28.54,7539.166,7578.888
1705496400000,0.92,1705496400,0.01,0.01,0.01,0.01,1705496400,71.81,28.19,3953.923,4519.791
1705500000000,0.97,1705500000,0.01,0.01,0.01,0.01,1705500000,71.95,28.05,14019.593,14163.077
1705503600000,0.94,1705503600,0.01,0.01,0.01,0.01,1705503600,71.89,28.11,8381.548,8694.519
1705507200000,0.99,1705507200,0.01,0.01,0.01,0.01,1705507200,72.08,27.92,7219.641,7097.682
1705510800000,1.05,1705510800,0.01,0.01,0.01,0.01,1705510800,72.33,27.67,5088.202,4779.447
1705514400000,1.11,1705514400,0.01,0.01,0.01,0.01,1705514400,72.89,27.11,4913.354,4529.226
1705518000000,1.11,1705518000,0.01,0.01,0.01,0.01,1705518000,72.69,27.31,3906.875,3337.67
1705521600000,0.94,1705521600,0.01,0.01,0.01,0.01,1705521600,72.01,27.99,5862.934,7135.848
1705525200000,1.15,1705525200,0.01,0.01,0.01,0.01,1705525200,72.11,27.89,2950.535,2567.963
1705528800000,0.97,1705528800,0.01,0.01,0.01,0.01,1705528800,71.71,28.29,2704.685,2705.614
1705532400000,1.05,1705532400,0.01,0.01,0.01,0.01,1705532400,71.83,28.17,2853.992,2610.447
1705536000000,0.88,1705536000,0.01,0.01,0.01,0.01,1705536000,71.53,28.47,1929.203,2336.114
1705539600000,0.9,1705539600,0.01,0.01,0.01,0.01,1705539600,71.54,28.46,2325.166,2661.982
1705543200000,1.04,1705543200,0.01,0.01,0.01,0.01,1705543200,71.44,28.56,1659.661,1584.849
1705546800000,0.78,1705546800,0.01,0.01,0.01,0.01,1705546800,71.28,28.72,1210.144,1624.838
1705550400000,1.31,1705550400,0.01,0.01,0.01,0.01,1705550400,71.39,28.61,1311.03,1085.883
1705554000000,1.03,1705554000,0.01,0.01,0.01,0.01,1705554000,71.28,28.72,2121.059,2207.832
1705557600000,1.01,1705557600,0.01,0.01,0.01,0.01,1705557600,71.09,28.91,3289.338,3074.581
1705561200000,0.99,1705561200,0.01,0.01,0.01,0.01,1705561200,70.69,29.31,3084.224,3511.709
1705564800000,0.73,1705564800,0.01,0.01,0.01,0.01,1705564800,70.51,29.49,2228.594,3205.927
1705568400000,1.11,1705568400,0.01,0.01,0.01,0.01,1705568400,70.27,29.73,3115.802,3170.65
1705572000000,0.82,1705572000,0.01,0.01,0.01,0.01,1705572000,70.02,29.98,5518.848,7187.027
1705575600000,1.09,1705575600,0.01,0.01,0.01,0.01,1705575600,71.79,28.21,4776.784,4601.042
1705579200000,0.96,1705579200,0.01,0.01,0.01,0.01,1705579200,72.53,27.47,4273.304,4096.452
1705582800000,1.15,1705582800,0.01,0.01,0.01,0.01,1705582800,72.52,27.48,5883.787,5284.855
1705586400000,1.11,1705586400,0.01,0.01,0.01,0.01,1705586400,72.52,27.48,5771.401,5430.419
1705590000000,0.83,1705590000,0.01,0.01,0.01,0.01,1705590000,72.45,27.55,5117.254,6064.01
1705593600000,0.77,1705593600,0.01,0.01,0.01,0.01,1705593600,71.66,28.34,19334.702,26021.592
1705597200000,0.88,1705597200,0.01,0.01,0.01,0.01,1705597200,73.41,26.59,17725.668,19326.648
1705600800000,0.95,1705600800,0.01,0.01,0.01,0.01,1705600800,73.04,26.96,14387.094,14586.84
1705604400000,0.77,1705604400,0.01,0.01,0.01,0.01,1705604400,72.99,27.01,17670.317,22259.942
1705608000000,0.99,1705608000,0.01,0.01,0.01,0.01,1705608000,72.27,27.73,19147.845,19390.006
1705611600000,1.2,1705611600,0.01,0.01,0.01,0.01,1705611600,72.77,27.23,10987.487,9162.741
1705615200000,1.05,1705615200,0.01,0.01,0.01,0.01,1705615200,73.5,26.5,4681.987,4461.803
1705618800000,0.91,1705618800,0.01,0.01,0.01,0.01,1705618800,74.39,25.61,2442.644,2749.671
1705622400000,0.92,1705622400,0.01,0.01,0.01,0.01,1705622400,74.4,25.6,4184.03,4459.448
1705626000000,1.11,1705626000,0.01,0.01,0.01,0.01,1705626000,74.22,25.78,3171.922,2898.646
1705629600000,0.87,1705629600,0.01,0.01,0.01,0.01,1705629600,74.07,25.93,2746.973,2888.358
1705633200000,0.81,1705633200,0.01,0.01,0.01,0.01,1705633200,73.7,26.3,7092.957,8852.887
1705636800000,1.07,1705636800,0.01,0.01,0.01,0.01,1705636800,73.82,26.18,3242.952,3056.978
1705640400000,1.14,1705640400,0.01,0.01,0.01,0.01,1705640400,73.98,26.02,2082.765,2142.921
1705644000000,1.31,1705644000,0.01,0.01,0.01,0.01,1705644000,74.14,25.86,5794.259,4585.948
1705647600000,0.81,1705647600,0.01,0.01,0.01,0.01,1705647600,74.21,25.79,5021.771,5925.604
1705651200000,1.06,1705651200,0.01,0.01,0.01,0.01,1705651200,73.72,26.28,3954.926,3825.081
1705654800000,1.15,1705654800,0.01,0.01,0.01,0.01,1705654800,74.26,25.74,4299.201,3746.889
1705658400000,0.96,1705658400,0.01,0.01,0.01,0.01,1705658400,74.05,25.95,3024.887,3263.722
1705662000000,0.91,1705662000,0.01,0.01,0.01,0.01,1705662000,73.81,26.19,2722.762,3097.779
1705665600000,0.89,1705665600,0.01,0.01,0.01,0.01,1705665600,73.4,26.6,3511.138,3682.488
1705669200000,0.96,1705669200,0.01,0.01,0.01,0.01,1705669200,72.77,27.23,3125.273,2977.004
1705672800000,0.89,1705672800,0.01,0.01,0.01,0.01,1705672800,72.78,27.22,12418.474,14167.144
1705676400000,0.98,1705676400,0.01,0.01,0.01,0.01,1705676400,72.84,27.16,13910.839,13957.77
1705680000000,0.87,1705680000,0.01,0.01,0.01,0.01,1705680000,72.76,27.24,21458.822,23546.143
1705683600000,1.2,1705683600,0.01,0.01,0.01,0.01,1705683600,71.84,28.16,21521.963,18123.19
1705687200000,1.17,1705687200,0.01,0.01,0.01,0.01,1705687200,72.85,27.15,21143.279,17527.986
1705690800000,1.0,1705690800,0.01,0.01,0.01,0.01,1705690800,72.63,27.37,7251.219,7844.277
1705694400000,0.98,1705694400,0.01,0.01,0.01,0.01,1705694400,71.87,28.13,11591.99,12073.962
1705698000000,1.06,1705698000,0.01,0.01,0.01,0.01,1705698000,71.41,28.59,5196.78,4805.48
1705701600000,1.2,1705701600,0.01,0.01,0.01,0.01,1705701600,71.27,28.73,2913.667,2164.11
1705705200000,0.83,1705705200,0.01,0.01,0.01,0.01,1705705200,70.9,29.1,2178.813,2766.239
1705708800000,0.7,1705708800,0.01,0.01,0.01,0.01,1705708800,70.94,29.06,3525.297,4057.433
1705712400000,1.23,1705712400,0.01,0.01,0.01,0.01,1705712400,70.67,29.33,2723.331,2115.987
1705716000000,0.91,1705716000,0.01,0.01,0.01,0.01,1705716000,70.99,29.01,1327.1,1537.187
1705719600000,1.19,1705719600,0.01,0.01,0.01,0.01,1705719600,71.04,28.96,1601.474,1268.042
1705723200000,0.69,1705723200,0.01,0.01,0.01,0.01,1705723200,70.95,29.05,1205.553,1507.487
1705726800000,1.05,1705726800,0.01,0.01,0.01,0.01,1705726800,70.87,29.13,1223.058,1260.019
1705730400000,1.0,1705730400,0.01,0.01,0.01,0.01,1705730400,70.82,29.18,1507.517,1546.614
1705734000000,0.96,1705734000,0.01,0.01,0.01,0.01,1705734000,71.09,28.91,2140.906,2523.944
1705737600000,0.82,1705737600,0.01,0.01,0.01,0.01,1705737600,71.07,28.93,3295.498,3603.457
1705741200000,0.79,1705741200,0.01,0.01,0.01,0.01,1705741200,71.23,28.77,2695.731,3158.531
1705744800000,1.03,1705744800,0.01,0.01,0.01,0.01,1705744800,71.0,29.0,2261.505,2101.221
1705748400000,0.99,1705748400,0.01,0.01,0.01,0.01,1705748400,71.09,28.91,1971.647,1924.997
1705752000000,1.15,1705752000,0.01,0.01,0.01,0.01,1705752000,70.96,29.04,2685.172,2245.756
1705755600000,0.89,1705755600,0.01,0.01,0.01,0.01,1705755600,70.76,29.24,1657.889,1792.385
1705759200000,0.9,1705759200,0.01,0.01,0.01,0.01,1705759200,70.52,29.48,1966.623,2322.881
1705762800000,1.12,1705762800,0.01,0.01,0.01,0.01,1705762800,70.67,29.33,2966.09,2642.564
1705766400000,1.13,1705766400,0.01,0.01,0.01,0.01,1705766400,70.33,29.67,1639.645,1585.701
1705770000000,0.98,1705770000,0.01,0.01,0.01,0.01,1705770000,70.36,29.64,1141.336,1039.354
1705773600000,0.98,1705773600,0.01,0.01,0.01,0.01,1705773600,70.43,29.57,1294.702,1375.417
1705777200000,1.05,1705777200,0.01,0.01,0.01,0.01,1705777200,70.47,29.53,1318.265,1222.332
1705780800000,1.3,1705780800,0.01,0.01,0.01,0.01,1705780800,70.47,29.53,2826.961,2647.065
1705784400000,0.94,1705784400,0.01,0.01,0.01,0.01,1705784400,70.33,29.67,1976.087,2152.04
1705788000000,0.81,1705788000,0.01,0.01,0.01,0.01,1705788000,70.46,29.54,1214.983,1466.419
1705791600000,0.89,1705791600,0.01,0.01,0.01,0.01,1705791600,70.3,29.7,1228.9,1373.966
1705795200000,0.97,1705795200,0.01,0.01,0.01,0.01,1705795200,70.25,29.75,1148.241,1072.618
1705798800000,1.33,1705798800,0.01,0.01,0.01,0.01,1705798800,70.14,29.86,1051.418,757.335
1705802400000,1.0,1705802400,0.01,0.01,0.01,0.01,1705802400,70.12,29.88,708.855,830.551
1705806000000,0.78,1705806000,0.01,0.01,0.01,0.01,1705806000,70.13,29.87,923.243,1188.544
