start_time,c,h,l,o,t
1705694400000,74988.28,76430.85,74763.13,76430.85,1705694400
1705698000000,74384.67,75010.88,74384.67,74988.28,1705698000
1705701600000,74317.55,74483.74,74254.89,74384.67,1705701600
1705705200000,74494.92,74621.96,74317.55,74317.55,1705705200
1705708800000,74202,74500.64,74202,74494.92,1705708800
1705712400000,73992.1,74221.02,73976,74202,1705712400
1705716000000,73973.52,74003.97,73904.01,73992.1,1705716000
1705719600000,74053.1,74080.77,73951.25,73973.52,1705719600
1705723200000,74042.14,74075.96,73974.72,74053.1,1705723200
1705726800000,74035.22,74089.56,73957.71,74042.14,1705726800
1705730400000,74016.05,74140.55,74005.37,74035.22,1705730400
1705734000000,74122.58,74122.58,73945.46,74016.05,1705734000
1705737600000,74767.06,74774.47,74048.55,74122.58,1705737600
1705741200000,75153.4,75264.05,74691.53,74767.06,1705741200
1705744800000,74778.44,75169.39,74778.44,75153.4,1705744800
1705748400000,74782.61,74878.57,74776.74,74778.44,1705748400
1705752000000,75153.22,75153.22,74767.75,74782.61,1705752000
1705755600000,75179.75,75186.26,75103.6,75153.22,1705755600
1705759200000,75204.56,75262.41,75169.15,75179.75,1705759200
1705762800000,74913.68,75262.6,74881.68,75204.56,1705762800
1705766400000,74938.22,74944.26,74876.13,74913.68,1705766400
1705770000000,74897.87,74966.71,74881.45,74938.22,1705770000
1705773600000,74856.38,74924.98,74840.84,74897.87,1705773600
1705777200000,74781.36,74864.05,74781.36,74856.38,1705777200
1705780800000,74622.46,74786.07,74583.52,74781.36,1705780800
1705784400000,74673.21,74757.77,74622.46,74622.46,1705784400
1705788000000,74396.77,74681.33,74396.77,74673.21,1705788000
1705791600000,74617.62,74722.8,74396.77,74396.77,1705791600
1705795200000,74602.22,74652.91,74582.99,74617.62,1705795200
1705798800000,74606.9,74642.23,74572.81,74602.22,1705798800
1705802400000,74687.92,74691.79,74561.87,74606.9,1705802400
1705806000000,74528.44,74689.44,74503.17,74687.92,1705806000
1705809600000,74476.6,74549.02,74459.29,74528.44,1705809600
1705813200000,74591.09,74591.09,74464.6,74476.6,1705813200
1705816800000,74614.18,74614.18,74475.29,74591.09,1705816800
1705820400000,74657.78,74661.45,74605.97,74614.18,1705820400
1705824000000,74826.02,74843.2,74657.78,74657.78,1705824000
1705827600000,74853.98,74871.58,74796.48,74826.02,1705827600
1705831200000,74995.79,74995.79,74791.82,74853.98,1705831200
1705834800000,74840.89,75011.38,74826.3,74995.79,1705834800
1705838400000,74984.54,75000.12,74802.93,74840.89,1705838400
1705842000000,74778.32,74990.77,74705.83,74984.54,1705842000
1705845600000,74877.48,74916.37,74739.99,74778.32,1705845600
1705849200000,74965.83,74965.83,74810.13,74877.48,1705849200
1705852800000,74682.18,74974.47,74633.93,74965.83,1705852800
1705856400000,74653.97,74685.94,74588.01,74682.18,1705856400
1705860000000,74428.84,74668.89,74394.93,74653.97,1705860000
1705863600000,74448.4,74467.15,74407.63,74428.84,1705863600
1705867200000,74676.75,74680.82,74395.01,74448.4,1705867200
1705870800000,74522.14,74713.42,74502.39,74676.75,1705870800
1705874400000,74444.96,74523.04,74431.38,74522.14,1705874400
1705878000000,74647.99,74664.5,74444.96,74444.96,1705878000
1705881600000,74880.59,74899.14,74396.51,74647.99,1705881600
1705885200000,74876.59,74935.24,74428.42,74880.59,1705885200
1705888800000,75085.75,75085.75,74855.25,74876.59,1705888800
1705892400000,75299.35,75318.7,75010.11,75085.75,1705892400
1705896000000,74950.93,75545.23,74950.93,75299.35,1705896000
1705899600000,75769.94,75769.94,74950.93,74950.93,1705899600
1705903200000,75695.85,76105.77,75656.13,75769.94,1705903200
1705906800000,75982.15,76033.46,75558.25,75695.85,1705906800
1705910400000,77008.11,77009.73,75982.15,75982.15,1705910400
1705914000000,76727.88,77222.64,76725.9,77008.11,1705914000
1705917600000,77481.28,77540.85,76727.88,76727.88,1705917600
1705921200000,76862.15,77481.28,76819.12,77481.28,1705921200
1705924800000,77453.95,77453.95,76862.15,76862.15,1705924800
1705928400000,77435.88,77468.62,77006.22,77453.95,1705928400
1705932000000,78128.23,78197.35,77405.18,77435.88,1705932000
1705935600000,78856.52,78856.52,78128.23,78128.23,1705935600
1705939200000,79211.09,79312.45,78833.46,78856.52,1705939200
1705942800000,79092.68,79402.79,78985.86,79211.09,1705942800
1705946400000,79346.12,79803.39,79092.68,79092.68,1705946400
1705950000000,76955.02,79692.31,76852.12,79346.12,1705950000
1705953600000,76537.28,77040.18,76084.22,76955.02,1705953600
1705957200000,75733.23,76552.8,75733.23,76537.28,1705957200
1705960800000,75554.7,76025.16,75318.87,75733.23,1705960800
1705964400000,76234.08,76234.08,75550.53,75554.7,1705964400
1705968000000,76392.59,76486.55,76102.19,76234.08,1705968000
1705971600000,76171.44,76438.42,76170.57,76392.59,1705971600
1705975200000,75794.72,76185.08,75640.2,76171.44,1705975200
1705978800000,75744.67,76032.4,75634.6,75794.72,1705978800
1705982400000,75222.71,75744.67,75205.83,75744.67,1705982400
1705986000000,75281.26,75324.45,75222.71,75222.71,1705986000
1705989600000,75809.45,75859.33,75281.26,75281.26,1705989600
1705993200000,76124.93,76128.81,75776.42,75809.45,1705993200
1705996800000,76921.21,76921.21,76009.18,76124.93,1705996800
1706000400000,75515.82,77043.13,75143.18,76921.21,1706000400
1706004000000,76523.75,76523.75,75515.82,75515.82,1706004000
1706007600000,76869.77,76869.77,76205.72,76523.75,1706007600
1706011200000,77378.14,77469.53,76842.41,76869.77,1706011200
1706014800000,77597.59,77818,77378.14,77378.14,1706014800
1706018400000,78447.37,78696.06,77407.8,77597.59,1706018400
1706022000000,78179.7,78645.19,77973.13,78447.37,1706022000
1706025600000,78618.44,78729.46,77783.77,78179.7,1706025600
1706029200000,78446.1,79078.28,78332.08,78618.44,1706029200
1706032800000,77998.44,79068.89,77998.44,78446.1,1706032800
1706036400000,76982.3,77998.44,76961.18,77998.44,1706036400
1706040000000,77010.88,77138.04,76503.59,76982.3,1706040000
1706043600000,76948.17,77076.08,76802.74,77010.88,1706043600
1706047200000,76159.89,76984.07,76112,76948.17,1706047200
1706050800000,75791.86,76449.28,75658.74,76159.89,1706050800
1706054400000,75251.8,76050.49,75077.88,75791.86,1706054400
1706058000000,75302.67,75552.42,75251.8,75251.8,1706058000
1706061600000,75213.62,75324.1,75094.81,75302.67,1706061600
1706065200000,75326.52,75339.2,75121.44,75213.62,1706065200
1706068800000,75409.5,75430.24,75317.87,75326.52,1706068800
1706072400000,75100.58,75409.5,75024.64,75409.5,1706072400
1706076000000,75429.95,75441.09,75100.58,75100.58,1706076000
1706079600000,75880.93,75956.64,75325.89,75429.95,1706079600
1706083200000,76260.46,76328.3,75880.93,75880.93,1706083200
1706086800000,76500.92,76557.01,76260.46,76260.46,1706086800
1706090400000,76254.84,77226.69,76040.31,76500.92,1706090400
1706094000000,76299.05,76458.05,76103.57,76254.84,1706094000
1706097600000,76476.05,76808.09,76299.05,76299.05,1706097600
1706101200000,76844.76,76953.5,76476.05,76476.05,1706101200
1706104800000,76451.93,77111.97,76192.86,76844.76,1706104800
1706108400000,76349.39,76751.1,76301.24,76451.93,1706108400
1706112000000,76105.7,76378.65,76070.86,76349.39,1706112000
1706115600000,76414.22,76562.99,76017.99,76105.7,1706115600
1706119200000,76356.07,76639.04,76153.47,76414.22,1706119200
1706122800000,76569.99,76637.3,76349.06,76356.07,1706122800
1706126400000,76356.65,76569.99,76068.33,76569.99,1706126400
1706130000000,76181.76,76597.63,76181.76,76356.65,1706130000
1706133600000,76201.26,76208.26,75990.21,76181.76,1706133600
1706137200000,76310.36,76310.36,75981.83,76201.26,1706137200
1706140800000,76024,76325.24,75956.81,76310.36,1706140800
1706144400000,76236.11,76286.44,76004.49,76024,1706144400
1706148000000,76668.65,76668.65,76236.11,76236.11,1706148000
1706151600000,76633.67,76668.65,76474.09,76668.65,1706151600
1706155200000,77002.7,77003.48,76633.67,76633.67,1706155200
1706158800000,76821.32,77013.6,76738.24,77002.7,1706158800
1706162400000,77044.45,77044.45,76691.9,76821.32,1706162400
1706166000000,77523.21,77523.21,76998.32,77044.45,1706166000
1706169600000,77773.64,77773.64,77368.21,77523.21,1706169600
1706173200000,77885.79,78024.08,77770.13,77773.64,1706173200
1706176800000,77936.52,78027.26,77852.93,77885.79,1706176800
1706180400000,79178.87,79178.87,77914.85,77936.52,1706180400
1706184000000,79359.45,79501.49,79017.13,79178.87,1706184000
1706187600000,78542.3,79359.45,78511.68,79359.45,1706187600
1706191200000,78305.47,78551.73,78205.45,78542.3,1706191200
1706194800000,78147.05,78523.5,78121.87,78305.47,1706194800
1706198400000,78636.52,78638.54,78127.01,78147.05,1706198400
1706202000000,78405.73,78817.41,78324.88,78636.52,1706202000
1706205600000,78297.71,78895.8,77978.86,78405.73,1706205600
1706209200000,78348.52,78395.72,78205.56,78297.71,1706209200
1706212800000,78867.57,78867.57,78348.52,78348.52,1706212800
1706216400000,78018.95,78867.57,78018.95,78867.57,1706216400
1706220000000,77654.08,78018.95,77639.01,78018.95,1706220000
1706223600000,77933.77,77971.31,77654.08,77654.08,1706223600
1706227200000,78066.64,78069.75,77856.07,77933.77,1706227200
1706230800000,78174.46,78224.19,78054.24,78066.64,1706230800
1706234400000,78515.46,78715.28,77943.91,78174.46,1706234400
1706238000000,78615.53,78643.41,78495.48,78515.46,1706238000
1706241600000,78799.07,78810.49,78576,78615.53,1706241600
1706245200000,78940.56,78940.56,78758.54,78799.07,1706245200
1706248800000,79208.69,79250.8,78910.25,78940.56,1706248800
1706252400000,78625.59,79208.69,78617.38,79208.69,1706252400
1706256000000,79313.16,79319.18,78608.08,78625.59,1706256000
1706259600000,79667.48,79945.68,79302.77,79313.16,1706259600
1706263200000,79953.7,80372.82,79489.43,79667.48,1706263200
1706266800000,79048.5,80182.93,78083.87,79953.7,1706266800
1706270400000,78769.36,79252.87,78512.46,79048.5,1706270400
1706274000000,78243.49,78998.2,78204.06,78769.36,1706274000
1706277600000,79194.23,79194.23,78177.35,78243.49,1706277600
1706281200000,78210.75,79194.23,78197.62,79194.23,1706281200
1706284800000,79238.1,79291,78185.32,78210.75,1706284800
1706288400000,79886.75,79886.75,79045.04,79238.1,1706288400
1706292000000,80471.32,80487.23,79779.84,79886.75,1706292000
1706295600000,80434.05,80614.48,80184.09,80471.32,1706295600
1706299200000,79955.85,80557.85,79887.63,80434.05,1706299200
1706302800000,79922.56,80163.7,79922.56,79955.85,1706302800
1706306400000,79475.33,79993.86,79434.48,79922.56,1706306400
1706310000000,79315.22,79641.36,79315.22,79475.33,1706310000
1706313600000,79030.64,79315.22,78967.27,79315.22,1706313600
1706317200000,78718.35,79045.68,78689.86,79030.64,1706317200
1706320800000,78653.9,78771.6,78652.48,78718.35,1706320800
1706324400000,78829.87,78848.5,78627.58,78653.9,1706324400
1706328000000,78742.86,78853.77,78699.59,78829.87,1706328000
1706331600000,78705.15,78757.41,78607.59,78742.86,1706331600
1706335200000,78782.28,78798.2,78701.27,78705.15,1706335200
1706338800000,79133.95,79153.95,78643.95,78782.28,1706338800
1706342400000,78639.72,79441.28,78632.66,79133.95,1706342400
1706346000000,78472.74,78818.06,78467.88,78639.72,1706346000
1706349600000,78440.01,78575.14,78391.33,78472.74,1706349600
1706353200000,78596.74,78631.27,78440.01,78440.01,1706353200
1706356800000,78608.78,78616.03,78528.95,78596.74,1706356800
1706360400000,78761.6,78811.99,78608.78,78608.78,1706360400
1706364000000,78862.24,78918.58,78749.71,78761.6,1706364000
1706367600000,78894.02,79005.25,78820.34,78862.24,1706367600
1706371200000,78842.45,78933.12,78781.4,78894.02,1706371200
1706374800000,78801.92,78870.85,78795.89,78842.45,1706374800
1706378400000,78739.67,78810.98,78647.97,78801.92,1706378400
1706382000000,78506.12,78859.87,78363.24,78739.67,1706382000
1706385600000,78371.42,78574.59,78280.79,78506.12,1706385600
1706389200000,78183.47,78498.59,78120.92,78371.42,1706389200
1706392800000,78024.22,78183.47,77849.56,78183.47,1706392800
1706396400000,78265.55,78327.63,78024.22,78024.22,1706396400
1706400000000,77936.38,78374.07,77840.2,78265.55,1706400000
1706403600000,77702.95,77958.55,77428.41,77936.38,1706403600
1706407200000,78035.88,78036.54,77676.43,77702.95,1706407200
1706410800000,78079.97,78177.96,78035.88,78035.88,1706410800
1706414400000,76889.87,78107.34,76889.87,78079.97,1706414400
1706418000000,76548.62,77001.38,76459.36,76889.87,1706418000
1706421600000,76258.33,76559.39,76204.95,76548.62,1706421600
1706425200000,76255.57,76308.21,76167.35,76258.33,1706425200
1706428800000,76393.82,76432.14,76154.07,76255.57,1706428800
1706432400000,76257.55,76615.8,76196.41,76393.82,1706432400
1706436000000,76423.46,76560.7,76257.55,76257.55,1706436000
1706439600000,76648.36,76697.99,76423.46,76423.46,1706439600
1706443200000,77111.6,77111.6,76648.36,76648.36,1706443200
1706446800000,77258.42,77350.65,77105.22,77111.6,1706446800
1706450400000,77332.22,77425.1,77234.71,77258.42,1706450400
1706454000000,76826.24,77384.92,76760.19,77332.22,1706454000
1706457600000,77370.18,77390.89,76759.8,76826.24,1706457600
1706461200000,77238.12,77408.3,77214.16,77370.18,1706461200
1706464800000,77064.03,77361.73,76940.95,77238.12,1706464800
1706468400000,76162.56,77090.28,76055.51,77064.03,1706468400
1706472000000,75912.68,76265.08,75912.68,76162.56,1706472000
1706475600000,75865.29,76179.86,75865.29,75912.68,1706475600
1706479200000,74985.6,75865.29,74972.06,75865.29,1706479200
1706482800000,75159.44,75253.47,74985.6,74985.6,1706482800
1706486400000,75291.72,75298.64,75144.94,75159.44,1706486400
1706490000000,75427.64,75533.81,75216.36,75291.72,1706490000
1706493600000,75801.24,75806.51,75293.57,75427.64,1706493600
1706497200000,75397.03,75982.41,75370.69,75801.24,1706497200
1706500800000,75455.77,75603.16,75375.27,75397.03,1706500800
1706504400000,75465.4,75655.2,75409.01,75455.77,1706504400
1706508000000,75226.06,75499.64,75091.01,75465.4,1706508000
1706511600000,75472.48,75472.48,75215.15,75226.06,1706511600
1706515200000,76017.24,76024.07,75399.21,75472.48,1706515200
1706518800000,76157.51,76210.03,75940.83,76017.24,1706518800
1706522400000,76326.1,76326.1,76104.84,76157.51,1706522400
1706526000000,76400.04,76551.58,76326.1,76326.1,1706526000
1706529600000,76607.17,76607.17,76213.72,76400.04,1706529600
1706533200000,76736.77,76766.7,76594.15,76607.17,1706533200
1706536800000,77474.9,77608.5,76729.76,76736.77,1706536800
1706540400000,77223.29,77686.57,77029.01,77474.9,1706540400
1706544000000,76374.58,77223.29,76050.3,77223.29,1706544000
1706547600000,76306.32,76602.22,76178.37,76374.58,1706547600
1706551200000,76423.11,76471.11,76181.07,76306.32,1706551200
1706554800000,76540.82,76619.12,76416.65,76423.11,1706554800
1706558400000,76524.43,76544.43,76446.29,76540.82,1706558400
1706562000000,76581.01,76726.73,76506.71,76524.43,1706562000
1706565600000,76511.96,76714.66,76492.45,76581.01,1706565600
1706569200000,77046.08,77046.08,76511.96,76511.96,1706569200
1706572800000,77432.48,77553.48,77046.08,77046.08,1706572800
1706576400000,77315.13,77546.78,76934.66,77432.48,1706576400
1706580000000,77425.99,77618.7,76979.56,77315.13,1706580000
1706583600000,77629.04,77629.04,77217.9,77425.99,1706583600
1706587200000,77801.66,78069.09,77629.04,77629.04,1706587200
1706590800000,77689.26,77981.6,77677.05,77801.66,1706590800
1706594400000,77751,78024.33,77633.47,77689.26,1706594400
1706598000000,78290.91,78292.78,77751,77751,1706598000
1706601600000,78453.45,78453.45,78172.48,78290.91,1706601600
1706605200000,78732.43,78735.04,78453.45,78453.45,1706605200
1706608800000,78821.69,78885.81,78725.86,78732.43,1706608800
1706612400000,79259.86,79259.86,78780.03,78821.69,1706612400
1706616000000,77982.51,79314.83,77972,79259.86,1706616000
1706619600000,77239.64,78123.32,77218.58,77982.51,1706619600
1706623200000,77220.81,77358.3,77025.03,77239.64,1706623200
1706626800000,76791.18,77533.21,76791.18,77220.81,1706626800
1706630400000,76260.95,76895.83,76199.99,76791.18,1706630400
1706634000000,76166.84,76397.15,76128.72,76260.95,1706634000
1706637600000,76082.28,76425.73,76082.28,76166.84,1706637600
1706641200000,75869.97,76178.9,75853.21,76082.28,1706641200
1706644800000,75522.66,75869.97,75199.75,75869.97,1706644800
1706648400000,75431.7,75547.15,75431.7,75522.66,1706648400
1706652000000,75289.1,75434.03,75252.24,75431.7,1706652000
1706655600000,73831.72,75402.83,73805.34,75289.1,1706655600
1706659200000,73873.38,74058.59,73790.82,73831.72,1706659200
1706662800000,73629.11,73925.54,73629.11,73873.38,1706662800
1706666400000,73445,73661.2,73427.86,73629.11,1706666400
1706670000000,73449.66,73600.29,73402.06,73445,1706670000
1706673600000,73616.69,73752.35,73449.66,73449.66,1706673600
1706677200000,73574.49,73662.92,73544.3,73616.69,1706677200
1706680800000,73639.71,73639.71,73473.5,73574.49,1706680800
1706684400000,73808.83,73909.88,73639.71,73639.71,1706684400
1706688000000,73969.4,73995.28,73756.01,73808.83,1706688000
1706691600000,74333.99,74333.99,73911.79,73969.4,1706691600
1706695200000,74419.36,74729.14,74121.39,74333.99,1706695200
1706698800000,74516.29,74675.31,74373.08,74419.36,1706698800
1706702400000,74737.85,74737.85,74403.13,74516.29,1706702400
1706706000000,74481.46,75168.28,74144.58,74737.85,1706706000
1706709600000,74992.11,75108.93,74481.46,74481.46,1706709600
1706713200000,74786.47,75204.37,74453.19,74992.11,1706713200
1706716800000,75219.84,75219.84,74786.47,74786.47,1706716800
1706720400000,74374.09,75306,74374.09,75219.84,1706720400
1706724000000,74178.83,74396.81,74170.57,74374.09,1706724000
1706727600000,73284.17,74216.39,72673.73,74178.83,1706727600
1706731200000,72354.7,73284.17,72143.04,73284.17,1706731200
1706734800000,71828.76,72450.33,71497.79,72354.7,1706734800
1706738400000,71348.83,71828.76,71311.59,71828.76,1706738400
1706742000000,71954.34,72022.9,71348.83,71348.83,1706742000
