start_time,open_interest,high open interest,low open interest,open value of open interest,funding_rate,high funding rate,low funding rate,open funding rate,long_account,longShortRatio,shortAccount
1.72431E+12,83549.66,83777.24,83469.12,83677.03,0.001417,0.001786,0.001041,0.001041,56.03,1.27,43.97
1.72431E+12,84400.98,84402.43,83549.66,83549.66,-0.00121,0.001417,-0.00121,0.001417,56.37,1.29,43.63
1.72432E+12,84573.86,84576.04,84399.81,84400.98,-0.002711,-0.00121,-0.002711,-0.00121,55.76,1.26,44.24
1.72432E+12,84808.41,84944.75,84555.86,84573.86,-0.003516,-0.002643,-0.003523,-0.002711,55.2,1.23,44.8
1.72432E+12,85227.46,85325.93,84808.41,84808.41,-0.004529,-0.003498,-0.004529,-0.003516,55.51,1.25,44.49
1.72433E+12,84635.39,85809.46,84559.81,85227.46,-0.005829,-0.004456,-0.005868,-0.004529,54.62,1.2,45.38
1.72433E+12,84834.1,85489.7,84610.95,84635.39,-0.007528,-0.005829,-0.007528,-0.005829,54.2,1.18,45.8
1.72434E+12,84217.97,84886.44,84217.97,84834.1,-0.008067,-0.007528,-0.00839,-0.007528,55.22,1.23,44.78
1.72434E+12,84336.2,84470.16,83954.21,84217.97,-0.007297,-0.007297,-0.008067,-0.008067,56.53,1.3,43.47
1.72434E+12,84483.21,84604.1,84336.2,84336.2,-0.008087,-0.007261,-0.008087,-0.007297,58.32,1.4,41.68
1.72435E+12,84212.64,84497.31,84207.28,84483.21,-0.007961,-0.007961,-0.008195,-0.008087,59.12,1.45,40.88
1.72435E+12,83749.76,84287.14,83749.76,84212.64,-0.00638,-0.006366,-0.007961,-0.007961,59.57,1.47,40.43
1.72435E+12,83527.23,83776.26,83497.9,83749.76,-0.005537,-0.005501,-0.006396,-0.00638,59.75,1.48,40.25
1.72436E+12,83348.7,83601.68,83348.7,83527.23,-0.00473,-0.00473,-0.005562,-0.005537,59.75,1.48,40.25
1.72436E+12,83481.43,83481.43,83348.7,83348.7,-0.005168,-0.00473,-0.005248,-0.00473,60.55,1.54,39.45
1.72436E+12,83580.52,83615.96,83480.7,83481.43,-0.005,-0.005,-0.005497,-0.005168,60.55,1.54,39.45
1.72437E+12,83677.26,83677.26,83563.56,83580.52,-0.003329,-0.003329,-0.005,-0.005,60.62,1.54,39.38
1.72437E+12,82344.19,83723.76,82319.98,83677.26,-0.003029,-0.00264,-0.003329,-0.003329,60.62,1.54,39.38
1.72437E+12,82526.04,82584.2,82344.19,82344.19,-0.003305,-0.003029,-0.003784,-0.003029,60.64,1.54,39.36
1.72438E+12,82611.57,82666.95,82517.32,82526.04,-0.003177,-0.003123,-0.003387,-0.003305,60.64,1.54,39.36
1.72438E+12,82600.06,82619.08,82550.56,82611.57,-0.002433,-0.002433,-0.003177,-0.003177,60.5,1.53,39.5
1.72439E+12,82868.51,82874.64,82598.41,82600.06,-0.000932,-0.000932,-0.002433,-0.002433,60.5,1.53,39.5
1.72439E+12,83450.36,83672.1,82868.51,82868.51,0.000548,0.000548,-0.000932,-0.000932,60.97,1.56,39.03
1.72439E+12,84926.99,84978.08,83444.78,83450.36,0.001861,0.001861,0.000541,0.000548,60.97,1.56,39.03
1.7244E+12,84865.57,85041.17,84847.88,84926.99,0.002367,0.002421,0.001861,0.001861,58,1.38,42
1.7244E+12,85450.5,85450.5,84858.26,84865.57,0.003901,0.003901,0.002367,0.002367,58,1.38,42
1.7244E+12,85101.93,85531.4,85046.84,85450.5,0.003785,0.004139,0.003621,0.003901,57.4,1.35,42.6
1.72441E+12,85180.43,85180.92,85026.63,85101.93,0.003407,0.004168,0.003407,0.003785,56.44,1.3,43.56
1.72441E+12,84820.38,85180.43,84534.81,85180.43,0.003244,0.003407,0.002857,0.003407,56.61,1.31,43.39
1.72441E+12,84526.31,84820.38,84384.74,84820.38,0.002768,0.003328,0.002768,0.003244,56.61,1.31,43.39
1.72442E+12,84823.63,84851.79,84523.46,84526.31,0.001267,0.002768,0.001267,0.002768,57.72,1.37,42.28
1.72442E+12,86789.21,88379.33,84823.63,84823.63,-0.002113,0.001807,-0.002113,0.001267,57.72,1.37,42.28
1.72443E+12,87460.66,87576.12,86384.65,86789.21,-0.004255,-0.002113,-0.004268,-0.002113,57.13,1.33,42.87
1.72443E+12,87662.95,87713.21,87337.91,87460.66,-0.006744,-0.004255,-0.006744,-0.004255,55.17,1.23,44.83
1.72443E+12,87391.71,87943.92,86470.3,87662.95,-0.006962,-0.006744,-0.008118,-0.006744,55.16,1.23,44.84
1.72444E+12,89211.71,89211.71,87274.17,87391.71,-0.00835,-0.006782,-0.00835,-0.006962,52.02,1.08,47.98
1.72444E+12,88758.03,89462.3,88673.79,89211.71,-0.009106,-0.008153,-0.009106,-0.00835,49.09,0.96,50.91
1.72444E+12,89839.59,89839.59,88758.03,88758.03,-0.009257,-0.008973,-0.009422,-0.009106,49.09,0.96,50.91
1.72445E+12,87744.32,90065.89,87703.54,89839.59,-0.008327,-0.008301,-0.009442,-0.009257,47.6,0.91,52.4
1.72445E+12,87116.33,87865.91,87048.94,87744.32,-0.005615,-0.005615,-0.008327,-0.008327,47.6,0.91,52.4
1.72445E+12,86681.74,87116.69,86474.24,87116.33,-0.000912,-0.000912,-0.005687,-0.005615,48.09,0.93,51.91
1.72446E+12,86519.01,86689.48,86478.78,86681.74,0.00314,0.00314,-0.000912,-0.000912,48.09,0.93,51.91
1.72446E+12,86386.32,86693.05,86386.32,86519.01,0.004401,0.004401,0.00314,0.00314,47.57,0.91,52.43
1.72446E+12,86547.59,86595.19,86386.32,86386.32,0.0054,0.0054,0.004376,0.004401,47.57,0.91,52.43
1.72447E+12,86331.05,86547.59,86313.84,86547.59,0.004958,0.0054,0.004958,0.0054,47.4,0.9,52.6
1.72447E+12,86524.37,86524.37,86329.59,86331.05,0.002618,0.004958,0.002618,0.004958,47.4,0.9,52.6
1.72448E+12,87164.91,87188.04,86514.32,86524.37,0.001469,0.002618,0.001469,0.002618,47.28,0.9,52.72
1.72448E+12,87196.41,87418.04,87106.2,87164.91,0.000119,0.001469,0.000119,0.001469,47.28,0.9,52.72
1.72448E+12,87855.61,87855.61,87196.41,87196.41,-0.000645,0.000464,-0.000645,0.000119,48.47,0.94,51.53
1.72449E+12,88377.89,88377.89,87781.47,87855.61,-0.001172,-0.000645,-0.001478,-0.000645,48.47,0.94,51.53
1.72449E+12,88752.66,88752.66,88377.89,88377.89,0.000612,0.000612,-0.001172,-0.001172,48.67,0.95,51.33
1.72449E+12,87967.6,88752.66,87967.6,88752.66,0.0025,0.0025,0.000612,0.000612,48.67,0.95,51.33
1.7245E+12,87533.97,88018.17,87533.97,87967.6,0.004047,0.004047,0.0025,0.0025,47.54,0.91,52.46
1.7245E+12,87553.09,87633.84,87465.35,87533.97,0.005706,0.005742,0.004047,0.004047,47.54,0.91,52.46
1.7245E+12,87716.1,87716.1,87349.08,87553.09,0.006788,0.006788,0.005706,0.005706,47.55,0.91,52.45
1.72451E+12,87664.49,87830.35,87621.67,87716.1,0.007455,0.007455,0.006788,0.006788,47.55,0.91,52.45
1.72451E+12,88380.75,88389.06,87606.45,87664.49,0.006468,0.007642,0.006468,0.007455,48.08,0.93,51.92
1.72452E+12,87544.12,88380.75,87469.37,88380.75,0.004663,0.006468,0.004663,0.006468,48.08,0.93,51.92
1.72452E+12,87416.28,87552.72,87334.14,87544.12,0.002528,0.004663,0.002528,0.004663,48.99,0.96,51.01
1.72452E+12,87590.01,87735.41,87416.28,87416.28,0.001018,0.002533,0.001018,0.002528,48.99,0.96,51.01
1.72453E+12,87576.01,87602.27,87556.87,87590.01,-0.000209,0.001086,-0.000209,0.001018,48.97,0.96,51.03
1.72453E+12,87350.68,87576.01,87350.68,87576.01,-0.000685,-0.000209,-0.000854,-0.000209,48.97,0.96,51.03
1.72453E+12,86539.67,87350.68,86539.67,87350.68,-0.001836,-0.000685,-0.001836,-0.000685,48.95,0.96,51.05
1.72454E+12,86766.13,86766.13,86531.2,86539.67,-0.003376,-0.001813,-0.003376,-0.001836,48.21,0.93,51.79
1.72454E+12,87051.74,87334.86,86766.13,86766.13,-0.004828,-0.003376,-0.004851,-0.003376,48.21,0.93,51.79
1.72454E+12,87803.19,87841.83,86916.82,87051.74,-0.006562,-0.004811,-0.006562,-0.004828,49.05,0.96,50.95
1.72455E+12,88053.73,88053.73,87558.22,87803.19,-0.007308,-0.006479,-0.007344,-0.006562,49.05,0.96,50.95
1.72455E+12,88094.67,88243.46,88053.73,88053.73,-0.00728,-0.006993,-0.007417,-0.007308,48,0.92,52
1.72455E+12,88039.41,88106.06,87985.6,88094.67,-0.005318,-0.005289,-0.007282,-0.00728,48,0.92,52
1.72456E+12,88105.07,88149.6,88039.41,88039.41,-0.0047,-0.0047,-0.005812,-0.005318,47.89,0.92,52.11
1.72456E+12,88188.11,88238.83,88072.74,88105.07,-0.003554,-0.003554,-0.0047,-0.0047,47.89,0.92,52.11
1.72457E+12,88386.09,88404.98,88188.11,88188.11,-0.002364,-0.002364,-0.003554,-0.003554,48.25,0.93,51.75
1.72457E+12,88627.6,88830.97,88386.09,88386.09,-0.001616,-0.001616,-0.002364,-0.002364,48.25,0.93,51.75
1.72457E+12,88933.84,88960.36,88626.28,88627.6,0.000207,0.000216,-0.001616,-0.001616,47.65,0.91,52.35
1.72458E+12,88914.76,88955.2,88837.03,88933.84,0.002841,0.002841,0.000207,0.000207,47.65,0.91,52.35
1.72458E+12,88716.59,88931.25,88637.43,88914.76,0.003252,0.003781,0.002841,0.002841,48.2,0.93,51.8
1.72458E+12,88579.37,88736.67,88510.49,88716.59,0.002684,0.003305,0.002596,0.003252,48.2,0.93,51.8
1.72459E+12,88759.17,88759.17,88578.92,88579.37,0.003197,0.003197,0.002684,0.002684,48.78,0.95,51.22
1.72459E+12,88317.17,88763.39,88240.66,88759.17,0.004349,0.004597,0.003197,0.003197,48.78,0.95,51.22
1.72459E+12,88271.15,88377.72,88217.18,88317.17,0.003743,0.00435,0.003642,0.004349,49.43,0.98,50.57
1.7246E+12,88284.88,88321.09,88185.69,88271.15,0.003156,0.003743,0.003156,0.003743,49.43,0.98,50.57
1.7246E+12,88350.53,88416.26,88260.55,88284.88,0.002406,0.003156,0.002321,0.003156,48.8,0.95,51.2
1.72461E+12,88292.61,88354.4,88273.08,88350.53,0.002936,0.002975,0.002372,0.002406,48.8,0.95,51.2
1.72461E+12,88260.02,88349.17,88259.71,88292.61,0.003741,0.003865,0.002936,0.002936,48.78,0.95,51.22
1.72461E+12,88438.86,88438.86,88260.02,88260.02,0.003184,0.003806,0.003184,0.003741,48.78,0.95,51.22
1.72462E+12,88442.2,88471.35,88398.56,88438.86,0.003163,0.003274,0.002893,0.003184,48.77,0.95,51.23
1.72462E+12,88222.65,88445.12,87966.32,88442.2,0.003709,0.003846,0.003163,0.003163,48.77,0.95,51.23
1.72462E+12,88571.04,88605.54,88222.65,88222.65,0.002476,0.003709,0.002381,0.003709,48.72,0.95,51.28
1.72463E+12,87948.77,88883.47,87924.03,88571.04,0.002406,0.002924,0.002319,0.002476,48.72,0.95,51.28
1.72463E+12,87885.38,87995.45,87823.89,87948.77,0.000325,0.002461,0.000325,0.002406,48.42,0.94,51.58
1.72463E+12,87919.07,87919.07,87705.29,87885.38,-0.002719,0.000325,-0.002719,0.000325,48.42,0.94,51.58
1.72464E+12,87617.14,88020.04,87591.58,87919.07,-0.003488,-0.002719,-0.003783,-0.002719,48.33,0.94,51.67
1.72464E+12,87493.24,87637.99,87416.76,87617.14,-0.003658,-0.003404,-0.003826,-0.003488,48.33,0.94,51.67
1.72464E+12,87419.09,87494.99,87394.06,87493.24,-0.002639,-0.002639,-0.003658,-0.003658,49.12,0.97,50.88
1.72465E+12,87613.04,87613.04,87412.11,87419.09,-0.00049,-0.00049,-0.002639,-0.002639,49.12,0.97,50.88
1.72465E+12,87313.66,87659.53,87230.57,87613.04,0.001049,0.001077,-0.00049,-0.00049,49.36,0.98,50.64
1.72466E+12,87129.38,87339.65,87096.93,87313.66,0.003397,0.003397,0.001049,0.001049,49.29,0.97,50.71
1.72466E+12,87123.94,87188.66,87109.76,87129.38,0.005596,0.005596,0.003397,0.003397,49.29,0.97,50.71
1.72466E+12,86382.32,87210.33,86382.32,87123.94,0.007421,0.007421,0.004977,0.005596,50.01,1,49.99
1.72467E+12,86593.13,86825.41,86269.79,86382.32,0.00673,0.007611,0.00673,0.007421,50.01,1,49.99
1.72467E+12,86086.4,86593.13,86016.66,86593.13,0.005648,0.00673,0.005648,0.00673,50.77,1.03,49.23
1.72467E+12,85786.89,86097.21,85733.66,86086.4,0.004904,0.005648,0.004609,0.005648,50.77,1.03,49.23
1.72468E+12,85960.91,86050.09,85768.06,85786.89,0.004508,0.005307,0.004487,0.004904,50.86,1.04,49.14
1.72468E+12,85933.63,86073.59,85516.87,85960.91,0.003549,0.004508,0.003549,0.004508,50.86,1.04,49.14
1.72468E+12,86162.57,86162.57,85872.36,85933.63,0.003881,0.003935,0.0033,0.003549,52.04,1.09,47.96
1.72469E+12,86041.37,86189.33,85827.86,86162.57,0.001839,0.003881,0.001839,0.003881,52.04,1.09,47.96
1.72469E+12,85916.65,86237.25,85753.82,86041.37,-0.000805,0.001839,-0.000807,0.001839,51.7,1.07,48.3
1.7247E+12,86138.33,86269.6,85903.18,85916.65,-0.000354,-0.000354,-0.00131,-0.000805,51.7,1.07,48.3
1.7247E+12,85903.76,86176.44,85903.76,86138.33,-0.00263,-0.000311,-0.00263,-0.000354,51.25,1.05,48.75
1.7247E+12,85882.87,85971.36,85793.36,85903.76,-0.002563,-0.002522,-0.002979,-0.00263,51.25,1.05,48.75
1.72471E+12,84793.19,85919.47,84793.19,85882.87,-0.002398,-0.002327,-0.003073,-0.002563,51.79,1.07,48.21
1.72471E+12,84398.64,84817.02,84376.68,84793.19,-0.000857,-0.000857,-0.002451,-0.002398,52.56,1.11,47.44
1.72471E+12,84294.9,84500.55,84285.87,84398.64,0.00274,0.00274,-0.000857,-0.000857,52.56,1.11,47.44
1.72472E+12,84331.24,84605.1,84294.9,84294.9,0.005727,0.005799,0.00274,0.00274,53.07,1.13,46.93
1.72472E+12,85115.63,85513.76,84331.24,84331.24,0.007637,0.007652,0.005727,0.005727,53.07,1.13,46.93
1.72472E+12,84905.24,85115.63,84905.24,85115.63,0.007038,0.007996,0.007031,0.007637,53.93,1.17,46.07
1.72473E+12,84449.84,84934.58,84390.21,84905.24,0.007508,0.007538,0.006672,0.007038,53.93,1.17,46.07
1.72473E+12,84786.75,84815.8,84449.84,84449.84,0.007471,0.007612,0.007269,0.007508,54.88,1.22,45.12
1.72473E+12,84637.82,85049.02,84624.85,84786.75,0.005295,0.007471,0.005295,0.007471,54.88,1.22,45.12
1.72474E+12,84622.6,84710.75,84466.04,84637.82,0.002133,0.005295,0.002133,0.005295,55.77,1.26,44.23
1.72474E+12,84543.39,84707.53,84472.08,84622.6,0.001751,0.002194,0.001499,0.002133,55.77,1.26,44.23
1.72475E+12,84549.14,84549.75,84384.09,84543.39,0.002079,0.002079,0.001617,0.001751,57.19,1.34,42.81
1.72475E+12,84912.35,84949.81,84508.07,84549.14,0.002757,0.002828,0.002079,0.002079,57.19,1.34,42.81
1.72475E+12,85303.93,85592.39,84912.35,84912.35,0.003794,0.003794,0.002757,0.002757,57,1.33,43
1.72476E+12,85217.26,85351.53,85198.71,85303.93,0.005353,0.005365,0.003794,0.003794,57,1.33,43
1.72476E+12,85634.55,85634.55,85217.26,85217.26,0.007071,0.007071,0.005353,0.005353,58.43,1.41,41.57
1.72476E+12,85424.27,86172.12,85406.51,85634.55,0.008507,0.008544,0.007071,0.007071,58.43,1.41,41.57
1.72477E+12,85933.09,86310.93,84954.56,85424.27,0.009193,0.009455,0.008507,0.008507,59.7,1.48,40.3
1.72477E+12,86848.45,86858.17,85679.99,85933.09,0.007793,0.009193,0.007789,0.009193,59.7,1.48,40.3
1.72477E+12,87237.69,87476.27,86848.45,86848.45,0.006403,0.007793,0.006403,0.007793,63.73,1.76,36.27
1.72478E+12,87321.43,87349.33,87229,87237.69,0.00623,0.006573,0.00623,0.006403,63.73,1.76,36.27
1.72478E+12,87045.33,87391.72,86989.48,87321.43,0.004547,0.00623,0.004547,0.00623,64.87,1.85,35.13
1.72479E+12,86752.58,87086.85,86710.21,87045.33,0.003699,0.004547,0.003699,0.004547,64.87,1.85,35.13
1.72479E+12,86476.42,86841.02,86476.42,86752.58,0.003771,0.003816,0.003511,0.003699,65.35,1.89,34.65
1.72479E+12,82616.85,86476.42,82578.59,86476.42,0.001649,0.004016,0.001649,0.003771,65.35,1.89,34.65
1.7248E+12,80861.13,82824.43,80179.76,82616.85,-0.004364,0.001649,-0.004364,0.001649,66.1,1.95,33.9
1.7248E+12,81453.79,81680.06,80539.66,80861.13,-0.006796,-0.004364,-0.006796,-0.004364,67.51,2.08,32.49
1.7248E+12,81707.69,81941.88,81453.79,81453.79,-0.006714,-0.0063,-0.006812,-0.006796,67.6,2.09,32.4
1.72481E+12,82013.43,82251.44,81651.42,81707.69,-0.006632,-0.006444,-0.006936,-0.006714,67.53,2.08,32.47
1.72481E+12,82316.84,82316.84,81988.31,82013.43,-0.006624,-0.00655,-0.006764,-0.006632,67.78,2.1,32.22
1.72481E+12,82533.53,82533.53,82316.84,82316.84,-0.004861,-0.004861,-0.006639,-0.006624,67.78,2.1,32.22
1.72482E+12,82552.14,82631.22,82511.97,82533.53,-0.004252,-0.004252,-0.004914,-0.004861,68.77,2.2,31.23
1.72482E+12,82427.72,82571.09,82382.58,82552.14,-0.000443,-0.000443,-0.004252,-0.004252,68.77,2.2,31.23
1.72482E+12,82376.4,82491.77,82346.54,82427.72,0.001554,0.001554,-0.000443,-0.000443,68.74,2.2,31.26
1.72483E+12,82014.48,82386.93,81883.03,82376.4,0.002388,0.002388,0.001554,0.001554,68.74,2.2,31.26
1.72483E+12,81839.71,82105.43,81704.06,82014.48,0.002951,0.003214,0.002388,0.002388,67.46,2.07,32.54
1.72484E+12,80680.05,81950.94,80680.05,81839.71,0.000915,0.003023,0.000836,0.002951,67.46,2.07,32.54
1.72484E+12,80687.88,80704.72,80355.35,80680.05,-0.001734,0.000915,-0.001734,0.000915,69.75,2.31,30.25
1.72484E+12,81190.69,81205.12,80538.51,80687.88,-0.0026,-0.001585,-0.002692,-0.001734,69.75,2.31,30.25
1.72485E+12,81329.85,81349.83,81071.73,81190.69,-0.004069,-0.0026,-0.004069,-0.0026,68.14,2.14,31.86
1.72485E+12,81729.99,82045.44,81230.56,81329.85,-0.002326,-0.002326,-0.004235,-0.004069,68.14,2.14,31.86
1.72485E+12,81872.66,82212.32,81528.49,81729.99,0.000701,0.000701,-0.002353,-0.002326,66.71,2,33.29
1.72486E+12,80588.51,82001.79,80588.51,81872.66,0.001088,0.001197,0.000605,0.000701,68.23,2.15,31.77
1.72486E+12,79764.88,80915.48,79764.61,80588.51,0.000881,0.001143,0.000529,0.001088,70.47,2.39,29.53
1.72486E+12,79741.85,79812.82,79494.37,79764.88,-0.00001,0.000881,-0.00001,0.000881,70.47,2.39,29.53
1.72487E+12,79088.58,79888.43,78924.26,79741.85,-0.000655,0.00017,-0.000734,-0.00001,69.79,2.31,30.21
1.72487E+12,79011.09,79337.63,79011.09,79088.58,-0.001206,-0.000517,-0.001509,-0.000655,70.63,2.41,29.37
1.72488E+12,78756.13,79432.32,78756.13,79011.09,-0.000423,-0.00023,-0.001299,-0.001206,70.63,2.41,29.37
1.72488E+12,78725.94,78950.21,78680.84,78756.13,-0.001462,-0.000423,-0.001462,-0.000423,70.48,2.39,29.52
1.72488E+12,79280.1,79280.1,78725.94,78725.94,-0.001823,-0.001462,-0.002399,-0.001462,70.48,2.39,29.52
1.72489E+12,79137.69,79280.1,79110.26,79280.1,-0.00099,-0.000923,-0.001829,-0.001823,70.52,2.39,29.48
1.72489E+12,79223.7,79277.38,79115.22,79137.69,0.000359,0.000359,-0.00099,-0.00099,70.52,2.39,29.48
1.72489E+12,79341.8,79342.54,79193.89,79223.7,0.001059,0.001078,0.000359,0.000359,70.48,2.39,29.52
1.7249E+12,79530.4,79530.4,79340.15,79341.8,0.001763,0.001888,0.000996,0.001059,70.48,2.39,29.52
1.7249E+12,79690.43,79690.43,79457.61,79530.4,0.001071,0.001788,0.001059,0.001763,70.43,2.38,29.57
1.7249E+12,79996.05,79996.05,79651.15,79690.43,0.001345,0.001528,0.000737,0.001071,70.53,2.39,29.47
1.72491E+12,80408.91,80408.91,79915.71,79996.05,0.001497,0.001535,0.001172,0.001345,70.58,2.4,29.42
1.72491E+12,80508.56,80508.56,80237.24,80408.91,0.000382,0.001497,0.000382,0.001497,70.97,2.45,29.03
1.72491E+12,80618.9,80629.7,80498.84,80508.56,-0.001624,0.000403,-0.001624,0.000382,70.25,2.36,29.75
1.72492E+12,80858.78,80865.34,80581.09,80618.9,-0.001953,-0.001624,-0.002257,-0.001624,70.25,2.36,29.75
1.72492E+12,81070.61,81135.98,80858.78,80858.78,-0.003645,-0.001953,-0.003647,-0.001953,69.51,2.28,30.49
1.72493E+12,81382.2,81429.93,81063.6,81070.61,-0.00394,-0.003536,-0.00409,-0.003645,69.51,2.28,30.49
1.72493E+12,82561.83,82830,81381.1,81382.2,-0.001886,-0.001873,-0.00398,-0.00394,68.97,2.22,31.03
1.72493E+12,83151.21,83157.65,82494.03,82561.83,-0.000596,-0.000561,-0.001886,-0.001886,68.97,2.22,31.03
1.72494E+12,83626.58,83626.58,83088.47,83151.21,0.001016,0.001016,-0.000596,-0.000596,67.15,2.04,32.85
1.72494E+12,83575.68,83793.18,83210.11,83626.58,0.000126,0.001062,0.000126,0.001016,67.15,2.04,32.85
1.72494E+12,84300.3,84458.66,83571.08,83575.68,0.000569,0.000667,0.0001,0.000126,65.12,1.87,34.88
1.72495E+12,83494.62,84470.28,83417.37,84300.3,0.001767,0.001767,0.00043,0.000569,65.12,1.87,34.88
1.72495E+12,83442.49,83537.37,83391.88,83494.62,0.001495,0.002176,0.001495,0.001767,61.74,1.61,38.26
1.72495E+12,82625.17,83556.18,82489.01,83442.49,0.00129,0.001495,0.000507,0.001495,61.74,1.61,38.26
1.72496E+12,82110.43,82755.94,82038.1,82625.17,-0.000307,0.00129,-0.000353,0.00129,64.34,1.8,35.66
1.72496E+12,81877.55,82111.5,81877.55,82110.43,0.00019,0.000357,-0.000307,-0.000307,64.34,1.8,35.66
1.72497E+12,81766.39,81881.11,81664.44,81877.55,0.000129,0.000237,-0.000066,0.00019,65.58,1.91,34.42
1.72497E+12,81381.74,81836.37,81331.96,81766.39,0.000242,0.000247,-0.000333,0.000129,65.58,1.91,34.42
1.72497E+12,81439.37,81439.37,81347.8,81381.74,0.000936,0.00115,0.000182,0.000242,65.97,1.94,34.03
1.72498E+12,81344.2,81524.25,81326.05,81439.37,0.000438,0.001099,0.000402,0.000936,65.97,1.94,34.03
1.72498E+12,81234.15,81480.44,81198.03,81344.2,0.001734,0.001841,0.000438,0.000438,67.37,2.07,32.63
1.72498E+12,81467.25,81468.57,81228.28,81234.15,0.002271,0.002271,0.001661,0.001734,67.37,2.07,32.63
1.72499E+12,81752.27,81794.17,81467.25,81467.25,0.002305,0.002346,0.001773,0.002271,67.57,2.08,32.43
1.72499E+12,81953.6,81953.6,81752.27,81752.27,0.002442,0.002506,0.002244,0.002305,67.34,2.06,32.66
1.72499E+12,81950.33,82005.84,81831.33,81953.6,0.003317,0.003407,0.00231,0.002442,67.34,2.06,32.66
1.725E+12,81383.87,82169.63,81370.89,81950.33,0.004136,0.004322,0.003159,0.003317,67.62,2.09,32.38
1.725E+12,81366.92,81759.13,81248.33,81383.87,0.003578,0.004337,0.003546,0.004136,67.62,2.09,32.38
1.725E+12,81494.66,81511.86,81323.03,81366.92,0.001824,0.003578,0.001824,0.003578,68.12,2.14,31.88
1.72501E+12,81494.02,81616.4,81382.12,81494.66,0.000175,0.001825,0.000175,0.001824,68.25,2.15,31.75
1.72501E+12,81754.95,81783.76,81468.52,81494.02,-0.002582,0.000175,-0.002582,0.000175,68.58,2.18,31.42
1.72502E+12,81755.47,81824.78,81638.94,81754.95,-0.003591,-0.002582,-0.003834,-0.002582,68.05,2.13,31.95
1.72502E+12,81381.65,81769.14,81012.23,81755.47,-0.003266,-0.00297,-0.003591,-0.003591,66.98,2.03,33.02
1.72502E+12,80965.58,81904.35,80862.14,81381.65,-0.001574,-0.001574,-0.00332,-0.003266,68.16,2.14,31.84
1.72503E+12,81715.28,81722.08,80965.58,80965.58,0.001149,0.001176,-0.001574,-0.001574,67.47,2.07,32.53
1.72503E+12,83218.66,83218.66,81251.64,81715.28,0.002927,0.002927,0.001008,0.001149,67.47,2.07,32.53
1.72503E+12,82442.99,83366.57,82396.43,83218.66,0.004762,0.004799,0.002927,0.002927,70.68,2.41,29.32
1.72504E+12,81837.46,82605.67,81837.46,82442.99,0.004543,0.004762,0.004342,0.004762,70.68,2.41,29.32
1.72504E+12,80817.63,81900.15,80807.31,81837.46,0.003886,0.004665,0.003877,0.004543,71.08,2.46,28.92
1.72504E+12,80534.08,80881.41,80461.74,80817.63,0.003178,0.003886,0.003004,0.003886,71.08,2.46,28.92
1.72505E+12,80315.61,80635.77,80315.61,80534.08,0.001763,0.003188,0.001763,0.003178,70.09,2.34,29.91
1.72505E+12,80272.8,80351.55,80163.12,80315.61,-0.00054,0.001763,-0.00054,0.001763,70.09,2.34,29.91
1.72506E+12,79871.14,80272.8,79812.02,80272.8,-0.001669,-0.00054,-0.001677,-0.00054,70.42,2.38,29.58
1.72506E+12,79856.02,79897.53,79854.64,79871.14,-0.001718,-0.00161,-0.002043,-0.001669,70.42,2.38,29.58
1.72506E+12,80469.1,80493.02,79856.02,79856.02,-0.00249,-0.001718,-0.00249,-0.001718,70.05,2.34,29.95
1.72507E+12,80514.84,80549.49,80469.1,80469.1,-0.00235,-0.00235,-0.002744,-0.00249,70.05,2.34,29.95
1.72507E+12,80590.66,80596.03,80498.37,80514.84,-0.002195,-0.002195,-0.002628,-0.00235,69.82,2.31,30.18
1.72507E+12,80686.99,80704.24,80590.28,80590.66,-0.001576,-0.00148,-0.002214,-0.002195,69.82,2.31,30.18
1.72508E+12,80796.02,80796.02,80670.42,80686.99,-0.000237,-0.000216,-0.00169,-0.001576,69.41,2.27,30.59
1.72508E+12,80680.01,80796.02,80676.71,80796.02,0.000147,0.000147,-0.00082,-0.000237,69.41,2.27,30.59
1.72508E+12,80695.16,80695.16,80605.73,80680.01,0.001897,0.001897,0.000147,0.000147,69.11,2.24,30.89
1.72509E+12,80643.43,80715.6,80592.49,80695.16,0.003578,0.003587,0.001897,0.001897,69.11,2.24,30.89
1.72509E+12,80801.87,80831.75,80643.43,80643.43,0.004613,0.004754,0.003578,0.003578,68.08,2.13,31.92
1.72509E+12,80835.17,80835.17,80671.19,80801.87,0.005364,0.005449,0.004535,0.004613,67.21,2.05,32.79
1.7251E+12,80634.27,80847.65,80634.27,80835.17,0.006537,0.006537,0.005364,0.005364,67.02,2.03,32.98
1.7251E+12,80744.01,80744.01,80634.27,80634.27,0.005644,0.006537,0.005644,0.006537,67.97,2.12,32.03
